iso3,year,risk.factor,measure,unit,sex,age,best,lo,hi
AFG,2021,hiv,inc,num,a,a,385,8,1457
AFG,2021,diabetes,inc,num,a,18+,3970,649,10234
AFG,2021,diabetes,inc,num,f,18+,2112,434,5090
AFG,2021,diabetes,inc,num,m,18+,1854,362,4542
AFG,2021,alcohol,inc,num,a,15+,655,82,1808
AFG,2021,alcohol,inc,num,f,15+,85,17,206
AFG,2021,alcohol,inc,num,m,15+,468,96,1128
AFG,2021,smoking,inc,num,a,15+,3003,230,9240
AFG,2021,smoking,inc,num,f,15+,313,47,824
AFG,2021,smoking,inc,num,m,15+,2487,405,6421
AFG,2021,undernutrition,inc,num,a,a,26498,16889,38236
AGO,2021,hiv,inc,num,a,a,15913,5102,32762
AGO,2021,diabetes,inc,num,a,18+,4301,378,12871
AGO,2021,diabetes,inc,num,f,18+,1703,192,4823
AGO,2021,diabetes,inc,num,m,18+,2587,284,7375
AGO,2021,alcohol,inc,num,a,15+,13302,1805,36034
AGO,2021,alcohol,inc,num,f,15+,1734,339,4245
AGO,2021,alcohol,inc,num,m,15+,12444,2818,29083
AGO,2021,smoking,inc,num,a,15+,,,
AGO,2021,smoking,inc,num,f,15+,,,
AGO,2021,smoking,inc,num,m,15+,,,
AGO,2021,undernutrition,inc,num,a,a,29917,19635,42329
ALB,2021,hiv,inc,num,a,a,4,1,9
ALB,2021,diabetes,inc,num,a,18+,14,5,28
ALB,2021,diabetes,inc,num,f,18+,3,1,7
ALB,2021,diabetes,inc,num,m,18+,10,3,21
ALB,2021,alcohol,inc,num,a,15+,50,20,92
ALB,2021,alcohol,inc,num,f,15+,5,2,9
ALB,2021,alcohol,inc,num,m,15+,54,26,93
ALB,2021,smoking,inc,num,a,15+,42,13,88
ALB,2021,smoking,inc,num,f,15+,3,1,6
ALB,2021,smoking,inc,num,m,15+,48,18,92
ALB,2021,undernutrition,inc,num,a,a,37,32,44
AND,2021,hiv,inc,num,a,a,,,
AND,2021,diabetes,inc,num,a,18+,0,0,0
AND,2021,diabetes,inc,num,f,18+,0,0,0
AND,2021,diabetes,inc,num,m,18+,0,0,0
AND,2021,alcohol,inc,num,a,15+,0,0,0
AND,2021,alcohol,inc,num,f,15+,0,0,0
AND,2021,alcohol,inc,num,m,15+,0,0,0
AND,2021,smoking,inc,num,a,15+,0,0,0
AND,2021,smoking,inc,num,f,15+,0,0,0
AND,2021,smoking,inc,num,m,15+,0,0,0
AND,2021,undernutrition,inc,num,a,a,,,
ARE,2021,hiv,inc,num,a,a,0,0,0
ARE,2021,diabetes,inc,num,a,18+,4,2,8
ARE,2021,diabetes,inc,num,f,18+,1,0,2
ARE,2021,diabetes,inc,num,m,18+,0,0,0
ARE,2021,alcohol,inc,num,a,15+,1,0,2
ARE,2021,alcohol,inc,num,f,15+,0,0,0
ARE,2021,alcohol,inc,num,m,15+,0,0,0
ARE,2021,smoking,inc,num,a,15+,,,
ARE,2021,smoking,inc,num,f,15+,,,
ARE,2021,smoking,inc,num,m,15+,,,
ARE,2021,undernutrition,inc,num,a,a,5,4,6
ARG,2021,hiv,inc,num,a,a,770,255,1565
ARG,2021,diabetes,inc,num,a,18+,638,228,1256
ARG,2021,diabetes,inc,num,f,18+,259,93,510
ARG,2021,diabetes,inc,num,m,18+,378,131,754
ARG,2021,alcohol,inc,num,a,15+,1872,709,3589
ARG,2021,alcohol,inc,num,f,15+,373,155,686
ARG,2021,alcohol,inc,num,m,15+,1594,742,2766
ARG,2021,smoking,inc,num,a,15+,1549,423,3394
ARG,2021,smoking,inc,num,f,15+,520,175,1049
ARG,2021,smoking,inc,num,m,15+,1065,373,2114
ARG,2021,undernutrition,inc,num,a,a,1082,905,1274
ARM,2021,hiv,inc,num,a,a,31,9,67
ARM,2021,diabetes,inc,num,a,18+,32,11,64
ARM,2021,diabetes,inc,num,f,18+,8,3,17
ARM,2021,diabetes,inc,num,m,18+,22,7,44
ARM,2021,alcohol,inc,num,a,15+,69,25,136
ARM,2021,alcohol,inc,num,f,15+,7,2,14
ARM,2021,alcohol,inc,num,m,15+,78,32,143
ARM,2021,smoking,inc,num,a,15+,70,19,155
ARM,2021,smoking,inc,num,f,15+,1,0,2
ARM,2021,smoking,inc,num,m,15+,86,30,171
ARM,2021,undernutrition,inc,num,a,a,53,39,70
ATG,2021,hiv,inc,num,a,a,,,
ATG,2021,diabetes,inc,num,a,18+,0,0,0
ATG,2021,diabetes,inc,num,f,18+,0,,
ATG,2021,diabetes,inc,num,m,18+,0,0,0
ATG,2021,alcohol,inc,num,a,15+,0,0,0
ATG,2021,alcohol,inc,num,f,15+,0,,
ATG,2021,alcohol,inc,num,m,15+,0,0,0
ATG,2021,smoking,inc,num,a,15+,,,
ATG,2021,smoking,inc,num,f,15+,,,
ATG,2021,smoking,inc,num,m,15+,,,
ATG,2021,undernutrition,inc,num,a,a,,,
AUS,2021,hiv,inc,num,a,a,44,14,90
AUS,2021,diabetes,inc,num,a,18+,53,21,100
AUS,2021,diabetes,inc,num,f,18+,21,8,41
AUS,2021,diabetes,inc,num,m,18+,30,11,57
AUS,2021,alcohol,inc,num,a,15+,173,67,328
AUS,2021,alcohol,inc,num,f,15+,52,22,95
AUS,2021,alcohol,inc,num,m,15+,113,50,202
AUS,2021,smoking,inc,num,a,15+,117,33,253
AUS,2021,smoking,inc,num,f,15+,46,15,94
AUS,2021,smoking,inc,num,m,15+,66,22,134
AUS,2021,undernutrition,inc,num,a,a,87,74,101
AUT,2021,hiv,inc,num,a,a,9,2,19
AUT,2021,diabetes,inc,num,a,18+,8,3,16
AUT,2021,diabetes,inc,num,f,18+,2,0,4
AUT,2021,diabetes,inc,num,m,18+,6,2,13
AUT,2021,alcohol,inc,num,a,15+,90,42,156
AUT,2021,alcohol,inc,num,f,15+,17,7,30
AUT,2021,alcohol,inc,num,m,15+,75,39,123
AUT,2021,smoking,inc,num,a,15+,46,15,94
AUT,2021,smoking,inc,num,f,15+,14,5,29
AUT,2021,smoking,inc,num,m,15+,29,10,58
AUT,2021,undernutrition,inc,num,a,a,23,19,26
AZE,2021,hiv,inc,num,a,a,119,35,255
AZE,2021,diabetes,inc,num,a,18+,335,115,669
AZE,2021,diabetes,inc,num,f,18+,125,44,248
AZE,2021,diabetes,inc,num,m,18+,201,66,410
AZE,2021,alcohol,inc,num,a,15+,704,241,1411
AZE,2021,alcohol,inc,num,f,15+,96,36,185
AZE,2021,alcohol,inc,num,m,15+,688,287,1263
AZE,2021,smoking,inc,num,a,15+,562,137,1279
AZE,2021,smoking,inc,num,f,15+,1,0,2
AZE,2021,smoking,inc,num,m,15+,643,216,1300
AZE,2021,undernutrition,inc,num,a,a,335,263,415
BDI,2021,hiv,inc,num,a,a,1315,396,2775
BDI,2021,diabetes,inc,num,a,18+,252,21,757
BDI,2021,diabetes,inc,num,f,18+,92,11,254
BDI,2021,diabetes,inc,num,m,18+,157,18,441
BDI,2021,alcohol,inc,num,a,15+,1661,232,4466
BDI,2021,alcohol,inc,num,f,15+,233,51,551
BDI,2021,alcohol,inc,num,m,15+,1609,412,3605
BDI,2021,smoking,inc,num,a,15+,501,30,1611
BDI,2021,smoking,inc,num,f,15+,46,6,123
BDI,2021,smoking,inc,num,m,15+,533,84,1386
BDI,2021,undernutrition,inc,num,a,a,,,
BEL,2021,hiv,inc,num,a,a,37,12,76
BEL,2021,diabetes,inc,num,a,18+,21,8,40
BEL,2021,diabetes,inc,num,f,18+,5,1,10
BEL,2021,diabetes,inc,num,m,18+,16,6,33
BEL,2021,alcohol,inc,num,a,15+,148,63,269
BEL,2021,alcohol,inc,num,f,15+,28,12,50
BEL,2021,alcohol,inc,num,m,15+,132,64,223
BEL,2021,smoking,inc,num,a,15+,97,29,202
BEL,2021,smoking,inc,num,f,15+,29,10,58
BEL,2021,smoking,inc,num,m,15+,67,23,132
BEL,2021,undernutrition,inc,num,a,a,48,41,56
BEN,2021,hiv,inc,num,a,a,611,178,1308
BEN,2021,diabetes,inc,num,a,18+,233,34,618
BEN,2021,diabetes,inc,num,f,18+,86,15,216
BEN,2021,diabetes,inc,num,m,18+,147,25,376
BEN,2021,alcohol,inc,num,a,15+,863,144,2211
BEN,2021,alcohol,inc,num,f,15+,118,26,278
BEN,2021,alcohol,inc,num,m,15+,823,214,1832
BEN,2021,smoking,inc,num,a,15+,142,11,436
BEN,2021,smoking,inc,num,f,15+,15,2,41
BEN,2021,smoking,inc,num,m,15+,148,23,385
BEN,2021,undernutrition,inc,num,a,a,957,603,1393
BFA,2021,hiv,inc,num,a,a,685,197,1472
BFA,2021,diabetes,inc,num,a,18+,300,37,829
BFA,2021,diabetes,inc,num,f,18+,94,15,244
BFA,2021,diabetes,inc,num,m,18+,222,36,572
BFA,2021,alcohol,inc,num,a,15+,395,51,1084
BFA,2021,alcohol,inc,num,f,15+,24,5,58
BFA,2021,alcohol,inc,num,m,15+,456,102,1069
BFA,2021,smoking,inc,num,a,15+,483,36,1494
BFA,2021,smoking,inc,num,f,15+,33,5,88
BFA,2021,smoking,inc,num,m,15+,529,89,1352
BFA,2021,undernutrition,inc,num,a,a,2322,1482,3347
BGD,2021,hiv,inc,num,a,a,615,180,1311
BGD,2021,diabetes,inc,num,a,18+,17730,5606,36708
BGD,2021,diabetes,inc,num,f,18+,7609,2414,15731
BGD,2021,diabetes,inc,num,m,18+,10118,3242,20837
BGD,2021,alcohol,inc,num,a,15+,6961,1923,15177
BGD,2021,alcohol,inc,num,f,15+,1194,396,2424
BGD,2021,alcohol,inc,num,m,15+,6541,2194,13220
BGD,2021,smoking,inc,num,a,15+,31977,6912,75870
BGD,2021,smoking,inc,num,f,15+,293,74,660
BGD,2021,smoking,inc,num,m,15+,31587,9543,66583
BGD,2021,undernutrition,inc,num,a,a,65119,47253,85805
BGR,2021,hiv,inc,num,a,a,10,3,22
BGR,2021,diabetes,inc,num,a,18+,48,17,93
BGR,2021,diabetes,inc,num,f,18+,15,4,31
BGR,2021,diabetes,inc,num,m,18+,34,11,71
BGR,2021,alcohol,inc,num,a,15+,180,73,335
BGR,2021,alcohol,inc,num,f,15+,19,7,36
BGR,2021,alcohol,inc,num,m,15+,187,84,331
BGR,2021,smoking,inc,num,a,15+,227,76,458
BGR,2021,smoking,inc,num,f,15+,77,28,152
BGR,2021,smoking,inc,num,m,15+,148,52,291
BGR,2021,undernutrition,inc,num,a,a,73,54,96
BHR,2021,hiv,inc,num,a,a,1,0,3
BHR,2021,diabetes,inc,num,a,18+,10,3,18
BHR,2021,diabetes,inc,num,f,18+,3,1,6
BHR,2021,diabetes,inc,num,m,18+,6,2,12
BHR,2021,alcohol,inc,num,a,15+,6,2,13
BHR,2021,alcohol,inc,num,f,15+,0,0,0
BHR,2021,alcohol,inc,num,m,15+,5,2,10
BHR,2021,smoking,inc,num,a,15+,13,3,28
BHR,2021,smoking,inc,num,f,15+,1,0,3
BHR,2021,smoking,inc,num,m,15+,13,4,25
BHR,2021,undernutrition,inc,num,a,a,,,
BHS,2021,hiv,inc,num,a,a,10,4,18
BHS,2021,diabetes,inc,num,a,18+,2,0,4
BHS,2021,diabetes,inc,num,f,18+,0,0,1
BHS,2021,diabetes,inc,num,m,18+,1,0,2
BHS,2021,alcohol,inc,num,a,15+,5,1,9
BHS,2021,alcohol,inc,num,f,15+,1,0,1
BHS,2021,alcohol,inc,num,m,15+,4,2,7
BHS,2021,smoking,inc,num,a,15+,2,0,4
BHS,2021,smoking,inc,num,f,15+,0,0,0
BHS,2021,smoking,inc,num,m,15+,2,0,4
BHS,2021,undernutrition,inc,num,a,a,,,
BIH,2021,hiv,inc,num,a,a,1,0,4
BIH,2021,diabetes,inc,num,a,18+,29,11,57
BIH,2021,diabetes,inc,num,f,18+,10,3,21
BIH,2021,diabetes,inc,num,m,18+,20,6,40
BIH,2021,alcohol,inc,num,a,15+,101,40,191
BIH,2021,alcohol,inc,num,f,15+,15,5,29
BIH,2021,alcohol,inc,num,m,15+,95,41,172
BIH,2021,smoking,inc,num,a,15+,128,41,264
BIH,2021,smoking,inc,num,f,15+,40,13,82
BIH,2021,smoking,inc,num,m,15+,91,32,181
BIH,2021,undernutrition,inc,num,a,a,43,32,55
BLR,2021,hiv,inc,num,a,a,156,45,333
BLR,2021,diabetes,inc,num,a,18+,92,31,185
BLR,2021,diabetes,inc,num,f,18+,26,8,56
BLR,2021,diabetes,inc,num,m,18+,64,18,139
BLR,2021,alcohol,inc,num,a,15+,733,339,1278
BLR,2021,alcohol,inc,num,f,15+,92,39,169
BLR,2021,alcohol,inc,num,m,15+,729,385,1180
BLR,2021,smoking,inc,num,a,15+,287,85,609
BLR,2021,smoking,inc,num,f,15+,42,13,87
BLR,2021,smoking,inc,num,m,15+,285,100,566
BLR,2021,undernutrition,inc,num,a,a,151,113,195
BLZ,2021,hiv,inc,num,a,a,15,5,30
BLZ,2021,diabetes,inc,num,a,18+,5,1,10
BLZ,2021,diabetes,inc,num,f,18+,2,0,4
BLZ,2021,diabetes,inc,num,m,18+,2,0,5
BLZ,2021,alcohol,inc,num,a,15+,12,4,25
BLZ,2021,alcohol,inc,num,f,15+,1,0,3
BLZ,2021,alcohol,inc,num,m,15+,11,5,19
BLZ,2021,smoking,inc,num,a,15+,3,0,8
BLZ,2021,smoking,inc,num,f,15+,0,0,0
BLZ,2021,smoking,inc,num,m,15+,3,1,7
BLZ,2021,undernutrition,inc,num,a,a,12,10,15
BOL,2021,hiv,inc,num,a,a,519,141,1136
BOL,2021,diabetes,inc,num,a,18+,461,96,1106
BOL,2021,diabetes,inc,num,f,18+,195,43,462
BOL,2021,diabetes,inc,num,m,18+,249,48,612
BOL,2021,alcohol,inc,num,a,15+,1606,407,3614
BOL,2021,alcohol,inc,num,f,15+,364,105,781
BOL,2021,alcohol,inc,num,m,15+,1358,427,2817
BOL,2021,smoking,inc,num,a,15+,680,105,1779
BOL,2021,smoking,inc,num,f,15+,82,17,198
BOL,2021,smoking,inc,num,m,15+,678,153,1585
BOL,2021,undernutrition,inc,num,a,a,2835,1794,4111
BRA,2021,hiv,inc,num,a,a,8060,2230,17564
BRA,2021,diabetes,inc,num,a,18+,4301,1583,8353
BRA,2021,diabetes,inc,num,f,18+,1496,539,2932
BRA,2021,diabetes,inc,num,m,18+,2698,925,5402
BRA,2021,alcohol,inc,num,a,15+,9573,3611,18391
BRA,2021,alcohol,inc,num,f,15+,1292,538,2370
BRA,2021,alcohol,inc,num,m,15+,9877,4479,17372
BRA,2021,smoking,inc,num,a,15+,6334,1704,13947
BRA,2021,smoking,inc,num,f,15+,1581,520,3221
BRA,2021,smoking,inc,num,m,15+,5210,1755,10509
BRA,2021,undernutrition,inc,num,a,a,5378,4587,6231
BRB,2021,hiv,inc,num,a,a,0,0,0
BRB,2021,diabetes,inc,num,a,18+,0,0,0
BRB,2021,diabetes,inc,num,f,18+,0,,
BRB,2021,diabetes,inc,num,m,18+,0,0,0
BRB,2021,alcohol,inc,num,a,15+,0,0,1
BRB,2021,alcohol,inc,num,f,15+,0,,
BRB,2021,alcohol,inc,num,m,15+,1,0,2
BRB,2021,smoking,inc,num,a,15+,0,0,0
BRB,2021,smoking,inc,num,f,15+,0,,
BRB,2021,smoking,inc,num,m,15+,0,0,0
BRB,2021,undernutrition,inc,num,a,a,0,0,0
BRN,2021,hiv,inc,num,a,a,4,1,9
BRN,2021,diabetes,inc,num,a,18+,16,5,31
BRN,2021,diabetes,inc,num,f,18+,6,2,12
BRN,2021,diabetes,inc,num,m,18+,9,3,19
BRN,2021,alcohol,inc,num,a,15+,18,6,36
BRN,2021,alcohol,inc,num,f,15+,2,0,4
BRN,2021,alcohol,inc,num,m,15+,18,7,32
BRN,2021,smoking,inc,num,a,15+,30,8,66
BRN,2021,smoking,inc,num,f,15+,1,0,3
BRN,2021,smoking,inc,num,m,15+,32,11,63
BRN,2021,undernutrition,inc,num,a,a,13,11,16
BTN,2021,hiv,inc,num,a,a,40,4,112
BTN,2021,diabetes,inc,num,a,18+,69,24,135
BTN,2021,diabetes,inc,num,f,18+,34,12,67
BTN,2021,diabetes,inc,num,m,18+,33,12,66
BTN,2021,alcohol,inc,num,a,15+,57,18,120
BTN,2021,alcohol,inc,num,f,15+,8,3,17
BTN,2021,alcohol,inc,num,m,15+,42,16,82
BTN,2021,smoking,inc,num,a,15+,,,
BTN,2021,smoking,inc,num,f,15+,,,
BTN,2021,smoking,inc,num,m,15+,,,
BTN,2021,undernutrition,inc,num,a,a,,,
BWA,2021,hiv,inc,num,a,a,3035,1585,4949
BWA,2021,diabetes,inc,num,a,18+,243,66,531
BWA,2021,diabetes,inc,num,f,18+,100,31,211
BWA,2021,diabetes,inc,num,m,18+,135,38,293
BWA,2021,alcohol,inc,num,a,15+,829,244,1764
BWA,2021,alcohol,inc,num,f,15+,94,32,189
BWA,2021,alcohol,inc,num,m,15+,820,330,1527
BWA,2021,smoking,inc,num,a,15+,427,77,1070
BWA,2021,smoking,inc,num,f,15+,36,9,81
BWA,2021,smoking,inc,num,m,15+,451,129,972
BWA,2021,undernutrition,inc,num,a,a,2343,1771,2992
CAF,2021,hiv,inc,num,a,a,6357,2198,12685
CAF,2021,diabetes,inc,num,a,18+,988,78,3019
CAF,2021,diabetes,inc,num,f,18+,381,43,1080
CAF,2021,diabetes,inc,num,m,18+,611,67,1743
CAF,2021,alcohol,inc,num,a,15+,2134,242,6038
CAF,2021,alcohol,inc,num,f,15+,215,42,524
CAF,2021,alcohol,inc,num,m,15+,2163,482,5079
CAF,2021,smoking,inc,num,a,15+,,,
CAF,2021,smoking,inc,num,f,15+,,,
CAF,2021,smoking,inc,num,m,15+,,,
CAF,2021,undernutrition,inc,num,a,a,14847,9600,21218
CAN,2021,hiv,inc,num,a,a,79,25,161
CAN,2021,diabetes,inc,num,a,18+,59,23,111
CAN,2021,diabetes,inc,num,f,18+,23,8,45
CAN,2021,diabetes,inc,num,m,18+,33,11,65
CAN,2021,alcohol,inc,num,a,15+,345,149,623
CAN,2021,alcohol,inc,num,f,15+,85,37,152
CAN,2021,alcohol,inc,num,m,15+,236,114,402
CAN,2021,smoking,inc,num,a,15+,128,37,272
CAN,2021,smoking,inc,num,f,15+,45,15,92
CAN,2021,smoking,inc,num,m,15+,74,25,150
CAN,2021,undernutrition,inc,num,a,a,105,89,122
CHE,2021,hiv,inc,num,a,a,18,5,37
CHE,2021,diabetes,inc,num,a,18+,7,2,14
CHE,2021,diabetes,inc,num,f,18+,2,0,4
CHE,2021,diabetes,inc,num,m,18+,5,1,11
CHE,2021,alcohol,inc,num,a,15+,68,30,121
CHE,2021,alcohol,inc,num,f,15+,11,4,20
CHE,2021,alcohol,inc,num,m,15+,57,29,95
CHE,2021,smoking,inc,num,a,15+,46,15,95
CHE,2021,smoking,inc,num,f,15+,18,6,36
CHE,2021,smoking,inc,num,m,15+,28,10,55
CHE,2021,undernutrition,inc,num,a,a,21,17,24
