"","iso3","g.whoregion","year","country","inc.num","inc.num.lo","inc.num.hi","inc.num.f","inc.num.f.lo","inc.num.f.hi","inc.num.m","inc.num.m.lo","inc.num.m.hi","inc.num.15plus","inc.num.15plus.lo","inc.num.15plus.hi","inc.num.15plus.f","inc.num.15plus.f.lo","inc.num.15plus.f.hi","inc.num.15plus.m","inc.num.15plus.m.lo","inc.num.15plus.m.hi","inc.num.014","inc.num.014.lo","inc.num.014.hi","inc.num.014.f","inc.num.014.f.lo","inc.num.014.f.hi","inc.num.014.m","inc.num.014.m.lo","inc.num.014.m.hi","e.pop.m014","e.pop.f014","e.pop.014","e.pop.m15plus","e.pop.f15plus","e.pop.15plus","e.pop.f","e.pop.m","e.pop.num"
"153","PLW","WPR",2020,"Palau",11.5,9.83964534295165,13.2878107613996,1.15,0.959606915341142,1.34039308465886,10.35,8.63646223807027,12.0635377619297,11.5,9.77591729077603,13.224082709224,1.15,0.959606915341142,1.34039308465886,10.35,8.63646223807027,12.0635377619297,0,0,0,0,0,0,0,0,0,2.733,2.576,5.309,6.405,6.377,12.782,8.953,9.138,18.092
"154","PNG","WPR",2020,"Papua New Guinea",38672.6258764066,31386.8971782689,46703.8168908131,18567.6588973437,13371.6838312396,23763.6339634478,20104.9669790629,14478.7915034351,25731.1424546907,28292.9480534024,21103.061290414,35482.8348163908,13562.7042387319,8692.50386871894,18432.9046087449,14730.2438146705,9440.79433513974,20019.6932942012,10379.6778230041,7741.96371690104,13017.3919291072,5004.95465861172,3207.73696505918,6802.17235216427,5374.72316439242,3444.72614586356,7304.72018292128,1624.843,1519.679,3144.522,2943.229,2859.276,5802.505,4378.955,4568.072,8947.027
"155","POL","EUR",2020,"Poland",3622.5,3099.49900014334,4185.67122694848,999.375714418124,806.024343887707,1192.72708494854,2623.12428558188,2115.6227840228,3130.62578714096,3622.5,3079.41388659743,4165.58611340257,999.375714418124,806.024343887707,1192.72708494854,2623.12428558188,2115.6227840228,3130.62578714096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2952.194,2807.191,5759.385,15385.689,16701.531,32087.22,19508.722,18337.883,37846.605
"156","PRI","AMR",2020,"Puerto Rico",31.05,26.5671487160993,35.8771965357176,10.35,8.26821002015598,12.431789979844,20.7,16.5364200403119,24.863579959688,29.9,25.2484153399472,34.5515846600528,10.35,8.17490880342848,12.5250911965715,19.55,15.441494406476,23.658505593524,1.15,0.971092897690279,1.32890710230972,0,0,0,1.15,0.908323200380942,1.39167679961906,231.994,218.653,450.647,1123.524,1286.669,2410.193,1505.322,1355.518,2860.84
"157","PRK","SEA",2020,"Democratic People's Republic of Korea",132196.491117237,114631.696882095,150988.244027014,49219.2398353601,39945.284497554,58493.1951731662,82977.2512818768,67342.5660446375,98611.936519116,121423.444810327,103316.29910739,139530.590513263,43965.729346193,35024.9946475258,52906.4640448602,77457.7154641335,61706.1540860294,93209.2768422376,10773.0463069103,9166.5269115133,12379.5657023074,5253.51048916712,4185.17284940098,6321.84812893326,5519.53581774321,4397.10009018701,6641.97154529941,2616.146,2499.215,5115.361,9992.233,10671.221,20663.454,13170.436,12608.379,25778.815
"158","PRT","EUR",2020,"Portugal",1599.65,1368.69886388893,1848.33872059077,566.058893481694,450.86287451913,681.254912444258,1033.59110651831,823.249776177789,1243.93243685882,1599.65,1359.83007164908,1839.46992835092,566.058893481694,450.86287451913,681.254912444258,1033.59110651831,823.249776177789,1243.93243685882,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.236,647.839,1331.075,4140.798,4724.834,8865.632,5372.673,4824.034,10196.707
"159","PRY","AMR",2020,"Paraguay",3370.14110178672,2874.63009681956,3904.45282550271,1047.20969562744,835.590600783907,1258.82879047097,2322.93140615928,1853.51573553706,2792.3470767815,3370.14110178672,2855.22973744515,3885.0524661283,1047.20969562744,835.590600783907,1258.82879047097,2322.93140615928,1853.51573553706,2792.3470767815,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.414,1007.423,2060.837,2570.946,2500.747,5071.693,3508.17,3624.36,7132.53
"160","PSE","EMR",2020,"occupied Palestinian territory, including east Jerusalem",24.5571316513884,18.767160056289,31.1136461437751,9.4450506351494,6.17323836558355,12.7168629047152,15.112081016239,9.87718138493369,20.3469806475444,18.8901012702988,12.977206817943,24.8029957226546,5.66703038108964,3.3337638273034,8.00029693487588,13.2230708892092,7.77878226370794,18.6673595147104,5.66703038108964,3.89316204538291,7.44089871679637,3.77802025405976,2.22250921820227,5.33353128991725,1.88901012702988,1.11125460910113,2.66676564495863,1000.425,956.536,1956.961,1586.546,1557.909,3144.455,2514.445,2586.971,5101.416
"161","PYF","WPR",2020,"French Polynesia",55.3168095358113,47.3303753674339,63.9165950916632,26.6340194061314,20.9909636832818,32.2770751289809,28.6827901296799,22.6056531973804,34.7599270619794,53.2680388122627,44.9810561100995,61.5550215144259,25.6096340443571,19.9793852974689,31.2398827912453,27.6584047679056,21.5777361212664,33.7390734145449,2.04877072354857,1.73004061961921,2.36750082747792,1.02438536177428,0.799175411898756,1.24959531164981,1.02438536177428,0.799175411898756,1.24959531164981,31.964,30.46,62.424,110.297,108.183,218.48,138.643,142.261,280.904
"162","QAT","EMR",2020,"Qatar",990.15,847.195048462079,1144.08210874219,198.95,162.750250847864,235.149749152136,791.2,647.237991811158,935.162008188842,982.1,833.661456290021,1130.53854370998,196.65,160.598604477039,232.701395522961,785.45,641.455244782559,929.444755217441,8.05,6.83329062532804,9.26670937467196,2.3,1.87834625119344,2.72165374880656,5.75,4.69586562798359,6.80413437201641,201.783,191.171,392.954,1963.352,524.754,2488.106,715.925,2165.135,2881.06
"163","ROU","EUR",2020,"Romania",12068.775714468,10294.2959982232,13982.1828709776,3781.81494183038,3016.26763810193,4547.36224555884,8286.96077263763,6609.44334431901,9964.47820095625,12068.775714468,10224.8322780908,13912.7191508452,3781.81494183038,3016.26763810193,4547.36224555884,8286.96077263763,6609.44334431901,9964.47820095625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1534.331,1451.477,2985.808,7819.581,8432.293,16251.874,9883.77,9353.912,19237.682
"164","RUS","EUR",2020,"Russian Federation",75786.8367033116,51795.2012308481,104269.723710519,24765.5179216325,13308.4433019705,36222.5925412945,51021.3187816791,27417.7317973482,74624.90576601,75786.8367033116,49549.575463476,102024.097943147,24765.5179216325,13308.4433019705,36222.5925412945,51021.3187816791,27417.7317973482,74624.90576601,NA,NA,NA,NA,NA,NA,NA,NA,NA,13751.165,13045.704,26796.869,53889.134,65248.457,119137.591,78294.161,67640.299,145934.46
"165","RWA","AFR",2020,"Rwanda",7374.43167714206,5635.65775305174,9343.26863661206,2103.08137859597,1416.13269832843,2790.03005886351,5271.35029854609,3549.52100193959,6993.17959515259,7374.43167714206,5520.6262353619,9228.23711892222,2103.08137859597,1416.13269832843,2790.03005886351,5271.35029854609,3549.52100193959,6993.17959515259,NA,NA,NA,NA,NA,NA,NA,NA,NA,2565.553,2547.236,5112.789,3801.878,4037.542,7839.42,6584.778,6367.431,12952.209
"166","SAU","EMR",2020,"Saudi Arabia",2815.2,2408.75373764392,3252.86472789228,947.078361501886,756.233803751992,1137.92291925178,1868.12163849811,1491.67881981012,2244.56445718611,2815.2,2393.14450487582,3237.25549512418,947.078361501886,756.233803751992,1137.92291925178,1868.12163849811,1491.67881981012,2244.56445718611,NA,NA,NA,NA,NA,NA,NA,NA,NA,4362.049,4235.666,8597.715,15769.259,10446.893,26216.152,14682.559,20131.308,34813.867
"167","SDN","EMR",2020,"Sudan",27255.556486033,18736.8412738913,37344.2766890754,10980.4473435781,5776.97955536466,16183.9151317915,16275.1091424549,8562.58127154341,23987.6370133664,27255.556486033,17951.838778441,36559.274193625,10980.4473435781,5776.97955536466,16183.9151317915,16275.1091424549,8562.58127154341,23987.6370133664,NA,NA,NA,NA,NA,NA,NA,NA,NA,8846.639,8605.091,17451.73,13060.656,13336.883,26397.539,21941.974,21907.295,43849.269
"168","SEN","AFR",2020,"Senegal",19236.8414854455,13660.0550727203,25752.1010657506,7347.75219013441,4169.20394397302,10526.3004362958,11889.0892953111,6746.01384173136,17032.1647488909,19236.8414854455,13190.8184889304,25282.8644819607,7347.75219013441,4169.20394397302,10526.3004362958,11889.0892953111,6746.01384173136,17032.1647488909,NA,NA,NA,NA,NA,NA,NA,NA,NA,3613.174,3518.326,7131.5,4557.611,5054.819,9612.43,8573.145,8170.785,16743.93
"169","SGP","WPR",2020,"Singapore",2710.55,2319.20696769543,3131.93958551859,1156.16940837976,913.642510462372,1398.69630629714,1554.38059162024,1228.32188401533,1880.43929922516,2710.55,2304.18369108842,3116.91630891158,1156.16940837976,913.642510462372,1398.69630629714,1554.38059162024,1228.32188401533,1880.43929922516,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.867,348.795,719.662,2691.39,2439.291,5130.681,2788.086,3062.257,5850.343
"170","SLB","WPR",2020,"Solomon Islands",441.041136217003,337.050150849644,558.79047198022,197.850229330992,127.881460487815,267.818998174169,243.190906886011,157.187628516272,329.194185255749,355.855620810603,248.031787326247,463.67945429496,160.753311331431,92.2018732194559,229.304749443406,195.102309479172,111.903128180878,278.301490777467,85.1855154063992,59.3744046881363,110.996626124662,37.096917999561,21.277355358336,52.9164806407859,48.0885974068383,27.5817569459911,68.5954378676855,141.773,133.188,274.961,207.489,204.428,411.917,337.616,349.262,686.878
"171","SLE","AFR",2020,"Sierra Leone",23269.4226562782,14952.8045244269,33389.3502309725,9471.64297572029,4254.5869702127,14688.6989812279,13797.7796805579,6197.85329717867,21397.7060639372,23269.4226562782,14051.1498030054,32487.695509551,9471.64297572029,4254.5869702127,14688.6989812279,13797.7796805579,6197.85329717867,21397.7060639372,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612.354,1605.85,3218.204,2368.885,2389.896,4758.781,3995.746,3981.239,7976.985
"172","SLV","AMR",2020,"El Salvador",3529.10254017185,2696.99753654056,4471.30906999365,962.344283961133,650.897025636471,1273.7915422858,2566.75825621071,1736.06820588014,3397.44830654129,3529.10254017185,2641.9467734453,4416.25830689839,962.344283961133,650.897025636471,1273.7915422858,2566.75825621071,1736.06820588014,3397.44830654129,NA,NA,NA,NA,NA,NA,NA,NA,NA,881.829,842.89,1724.719,2154.595,2606.887,4761.482,3449.777,3036.424,6486.201
"173","SMR","EUR",2020,"San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426,2.279,4.705,14.156,15.077,29.233,17.356,16.582,33.938
"174","SOM","EMR",2020,"Somalia",40363.978976268,26080.9387487579,57706.916393357,17420.1743758653,7857.95629838496,26982.3924533457,22943.8046004026,10349.575726316,35538.0334744892,40363.978976268,24550.9901539684,56176.9677985675,17420.1743758653,7857.95629838496,26982.3924533457,22943.8046004026,10349.575726316,35538.0334744892,NA,NA,NA,NA,NA,NA,NA,NA,NA,3692.028,3642.679,7334.707,4232.059,4326.453,8558.512,7969.132,7924.087,15893.219
"175","SRB","EUR",2020,"Serbia",1133.5383738227,966.876719755249,1313.25499619231,624.602777412508,490.340498353912,758.865056471104,508.935596410192,399.536702362447,618.334490457937,1105.26417402213,932.131676166118,1278.39667187815,609.180486612199,474.931205655452,743.429767568946,496.083687409934,386.758323592837,605.409051227032,28.2741998005662,23.8452289251798,32.7031706759526,15.4222908003088,12.0235748267203,18.8210067738974,12.8519090002574,10.0196456889336,15.6841723115811,694.183,648.5,1342.683,3585.468,3809.219,7394.687,4457.719,4279.651,8737.37
"176","SSD","AFR",2020,"South Sudan",25411.0893155062,16419.4657130426,36329.5651262076,9899.83432825376,4544.03625542427,15255.6324010833,15511.2549872524,7119.68530908115,23902.8246654237,25411.0893155062,15456.0396089237,35366.1390220887,9899.83432825376,4544.03625542427,15255.6324010833,15511.2549872524,7119.68530908115,23902.8246654237,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341.823,2284.29,4626.113,3261.191,3306.425,6567.616,5590.715,5603.014,11193.729
"177","STP","AFR",2020,"Sao Tome and Principe",252.846975361031,100.12006007887,474.982775715709,101.688457482154,0,206.308272825605,151.158517878877,0,306.674459605629,244.60196529491,57.2769984673946,431.926932122426,96.1917841047399,0,198.073358328739,148.41018119017,0,305.598895707197,8.24501006612056,1.93068534159757,14.5593347906436,5.49667337741371,0,11.3184776187851,2.74833668870685,0,5.65923880939253,46.253,45.264,91.517,63.422,64.222,127.644,109.486,109.675,219.161
"178","SUR","AMR",2020,"Suriname",167.757326317636,128.45972715946,212.217500453651,52.118780991887,34.9108084999476,69.3267534838264,115.638545325749,77.4583563592587,153.81873429224,159.613766787654,117.789281045089,201.438252530219,48.8613571798941,31.9772103454967,65.7455040142915,110.75240960776,72.4816767831258,149.023142432394,8.14355952998234,6.00965719617799,10.2774618637867,3.25742381199294,2.13181402303311,4.38303360095276,4.88613571798941,3.19772103454967,6.57455040142915,81.043,75.382,156.425,213.779,216.43,430.209,291.812,294.822,586.634
"179","SVK","EUR",2020,"Slovakia",175.95,150.547155465212,203.30409287957,71.3,56.4474714236507,86.1525285763493,104.65,82.8503209605196,126.44967903948,135.7,110.410537133217,160.989462866783,57.5,42.5632601172519,72.4367398827481,78.2,57.8860337594626,98.5139662405375,40.25,32.7488881327339,47.7511118672661,13.8,10.2151824281404,17.3848175718596,26.45,19.5790996539359,33.3209003460641,434.443,414.725,849.168,2224.036,2386.439,4610.475,2801.164,2658.479,5459.643
"180","SVN","EUR",2020,"Slovenia",86.25,73.7976208544841,99.6588646361686,34.5,27.3273814998355,41.6726185001645,51.75,40.9910722497533,62.5089277502467,86.25,73.3193781091577,99.1806218908423,34.5,27.3273814998355,41.6726185001645,51.75,40.9910722497533,62.5089277502467,0,0,0,0,0,0,0,0,0,161.9,152.777,314.677,873.33,890.925,1764.255,1043.702,1035.23,2078.932
"181","SWE","EUR",2020,"Sweden",363.4,310.933986821192,419.89602741046,170.2,134.186381567685,206.213618432315,193.2,152.319676374129,234.080323625871,345,290.596298914515,399.403701085485,161,125.174687339499,196.825312660501,184,143.056785530856,224.943214469144,18.4,15.4984692754408,21.3015307245592,9.2,7.15283927654279,11.2471607234572,9.2,7.15283927654279,11.2471607234572,914.418,865.434,1779.852,4144.529,4174.889,8319.418,5040.323,5058.947,10099.27
"182","SWZ","AFR",2020,"Eswatini",3626.50609722183,2280.21691660957,5278.96867313153,1508.28944645542,638.59893633967,2377.97995657117,2118.21665076641,896.837741121457,3339.59556041137,3626.50609722183,2127.13021896085,5125.88197548281,1508.28944645542,638.59893633967,2377.97995657117,2118.21665076641,896.837741121457,3339.59556041137,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.577,215.822,434.399,351.659,374.106,725.765,589.928,570.236,1160.164
"183","SXM","AMR",2020,"Sint Maarten (Dutch part)",1.15,0.983968370439019,1.32878495522732,0,0,0,1.15,0.97759170760585,1.32240829239415,1.15,0.97759170760585,1.32240829239415,0,0,0,1.15,0.97759170760585,1.32240829239415,0,0,0,0,0,0,0,0,0,5.238,5.027,10.265,15.935,16.681,32.616,21.708,21.173,42.882
"184","SYC","AFR",2020,"Seychelles",10.35,8.85571088869737,11.9590601020999,0,0,0,10.35,8.79832539329876,11.9016746067012,10.35,8.79832539329876,11.9016746067012,0,0,0,10.35,8.79832539329876,11.9016746067012,0,0,0,0,0,0,0,0,0,12.001,11.37,23.371,38.438,36.531,74.969,47.901,50.439,98.34
"185","SYR","EMR",2020,"Syrian Arab Republic",3218.88535674796,2459.94210336389,4078.28742787847,1543.16785719203,995.022226186046,2091.31348819802,1675.71749955593,1080.48916979196,2270.9458293199,3218.88535674796,2409.71269449067,4028.05801900526,1543.16785719203,995.022226186046,2091.31348819802,1675.71749955593,1080.48916979196,2270.9458293199,NA,NA,NA,NA,NA,NA,NA,NA,NA,2746.568,2639.198,5385.766,6013.497,6101.394,12114.891,8740.592,8760.065,17500.657
"186","TCA","AMR",2020,"Turks and Caicos Islands",4.23190198516435,3.62091782778446,4.88981344961868,1.05797549629109,0.857345482390496,1.25860551019168,3.17392648887326,2.57203644717149,3.77581653057503,4.23190198516435,3.59745417424724,4.86634979608146,1.05797549629109,0.857345482390496,1.25860551019168,3.17392648887326,2.57203644717149,3.77581653057503,0,0,0,0,0,0,0,0,0,4.73,4.54,9.27,14.387,15.062,29.449,19.602,19.117,38.718
"187","TCD","AFR",2020,"Chad",23180.0786814331,14978.6022169148,33140.6819134313,8813.57027451634,4064.91658561893,13562.2239634138,14366.5084069167,6625.99338086225,22107.0234329712,23180.0786814331,14099.0388331748,32261.1185296913,8813.57027451634,4064.91658561893,13562.2239634138,14366.5084069167,6625.99338086225,22107.0234329712,NA,NA,NA,NA,NA,NA,NA,NA,NA,3835.225,3801.202,7636.427,4364.945,4424.487,8789.432,8225.689,8200.17,16425.859
"188","TGO","AFR",2020,"Togo",2899.30690792133,2340.57385469833,3516.92479716542,1067.17570570715,771.135622058487,1363.21578935581,1832.13120221418,1323.88849067362,2340.37391375474,2899.30690792133,2311.13143668778,3487.48237915488,1067.17570570715,771.135622058487,1363.21578935581,1832.13120221418,1323.88849067362,2340.37391375474,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687.16,1677.012,3364.172,2432.244,2482.321,4914.565,4159.333,4119.404,8278.737
"189","THA","SEA",2020,"Thailand",102619.970876528,77710.3871229024,130933.829834429,33816.142364752,22077.9621085563,45554.3226209476,68803.8285117763,44920.8044614212,92686.8525621315,102619.970876528,76008.249520765,129231.692232292,33816.142364752,22077.9621085563,45554.3226209476,68803.8285117763,44920.8044614212,92686.8525621315,NA,NA,NA,NA,NA,NA,NA,NA,NA,5944.323,5609.314,11553.637,28021.737,30224.604,58246.341,35833.918,33966.06,69799.978
"190","TJK","EUR",2020,"Tajikistan",7835.21196690152,6021.73759205899,9883.529482752,2867.29325873294,1902.08159471829,3832.50492274759,4967.91870816858,3295.57735682739,6640.26005950976,7822.20887093436,5892.42507389477,9751.99266797396,2861.40609807443,1897.16768100924,3825.64451513962,4960.80277285993,3289.10835091331,6632.49719480656,265.603622340829,200.077685193726,331.129559487933,120.252223020811,79.7295536757688,160.774892365853,145.351399320018,96.3707938432701,194.332004796767,1826.519,1728.169,3554.688,2979.219,3003.735,5982.954,4731.904,4805.738,9537.642
"191","TKL","WPR",2020,"Tokelau",1.15013181197215,0.878944055990915,1.45719072174349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.19,0.394,0.482,0.474,0.956,0.664,0.686,1.35
"192","TKM","EUR",2020,"Turkmenistan",2791.64094565569,2133.42083634123,3536.96207727934,1166.02204722146,756.996766066593,1575.04732837632,1625.61889843423,1055.37305396913,2195.86474289933,2791.64094565569,2089.87032518663,3493.41156612475,1166.02204722146,756.996766066593,1575.04732837632,1625.61889843423,1055.37305396913,2195.86474289933,NA,NA,NA,NA,NA,NA,NA,NA,NA,941.381,915.732,1857.113,2027.929,2146.145,4174.074,3061.877,2969.31,6031.187
"193","TLS","SEA",2020,"Timor-Leste",6566.91210219194,4242.55599003464,9387.93993967407,2222.33039560436,1050.73152804713,3393.92926316159,4344.58170658758,2054.14504716205,6635.01836601311,6566.91210219194,3994.22012737223,9139.60407701166,2222.33039560436,1050.73152804713,3393.92926316159,4344.58170658758,2054.14504716205,6635.01836601311,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.103,238.505,485.608,419.139,413.695,832.834,652.2,666.242,1318.442
"194","TON","WPR",2020,"Tonga",10.378381963527,8.85247315052696,12.0238224085696,3.89189323632261,3.07607037020203,4.70771610244319,6.48648872720435,5.12678395033672,7.84619350407198,9.08108421808609,7.5113464219751,10.6508220141971,2.59459549088174,2.01558898209601,3.17360199966748,6.48648872720435,5.03897245524002,7.93400499916869,1.29729774544087,1.07304948885359,1.52154600202816,1.29729774544087,1.007794491048,1.58680099983374,0,0,0,19.067,17.675,36.742,33.837,35.118,68.955,52.793,52.904,105.697
"195","TTO","AMR",2020,"Trinidad and Tobago",253,216.472828169971,292.332474438202,64.4,52.1432107977764,76.6567892022236,188.6,152.705117336345,224.494882663655,250.7,212.771773003791,288.628226996209,63.25,51.1237365925886,75.3762634074114,187.45,151.512164810763,223.387835189238,2.3,1.95203461471368,2.64796538528632,1.15,0.929522483501611,1.37047751649839,1.15,0.929522483501611,1.37047751649839,142.534,138.237,280.771,548.413,570.307,1118.72,708.544,690.947,1399.491
"196","TUN","EMR",2020,"Tunisia",4229.06259553385,3231.93033889236,5358.15797251631,2093.18498521088,1349.07671835847,2837.2932520633,2135.87761032296,1376.5925026734,2895.16271797253,4229.06259553385,3165.94877872187,5292.17641234582,2093.18498521088,1349.07671835847,2837.2932520633,2135.87761032296,1376.5925026734,2895.16271797253,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479.076,1391.749,2870.825,4381.676,4566.117,8947.793,5957.866,5860.752,11818.618
"197","TUR","EUR",2020,"Turkey",12589.3176586633,10738.3365729791,14585.2871789365,5442.40081634644,4277.08039748082,6607.72123521205,7146.91684231687,5616.6274701575,8677.20621447624,12589.3176586633,10665.8423556846,14512.792961642,5442.40081634644,4277.08039748082,6607.72123521205,7146.91684231687,5616.6274701575,8677.20621447624,NA,NA,NA,NA,NA,NA,NA,NA,NA,10321.572,9870.936,20192.508,31314.553,32832.006,64146.559,42702.942,41636.125,84339.067
"198","TUV","WPR",2020,"Tuvalu",34.9055341055341,29.8654738100702,40.3315605727573,13.2400301779612,10.5112596572866,15.9688006986359,21.6655039275729,17.2002430755598,26.130764779586,32.4982558913593,27.2795104694723,37.7170013132464,12.0363910708738,9.3899272800447,14.682854861703,20.4618648204855,15.962876376076,24.960853264895,2.40727821417477,2.02070447922017,2.79385194912936,1.20363910708738,0.93899272800447,1.4682854861703,1.20363910708738,0.93899272800447,1.4682854861703,1.779,1.664,3.443,4.202,4.15,8.352,5.814,5.981,11.792
"199","TZA","AFR",2020,"United Republic of Tanzania",132712.839365594,62576.7378341334,228692.897463993,49473.2574989121,7037.33888114413,91909.1761166802,83239.5818666823,11840.4401798985,154638.723553466,132712.839365594,49654.7595506646,215770.919180524,49473.2574989121,7037.33888114413,91909.1761166802,83239.5818666823,11840.4401798985,154638.723553466,NA,NA,NA,NA,NA,NA,NA,NA,NA,13155.471,12861.425,26016.896,16695.637,17021.68,33717.317,29883.105,29851.108,59734.213
"200","UGA","AFR",2020,"Uganda",89955.6159238879,52425.27125979,137428.531195922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10619.291,10428.837,21048.128,11927.298,12765.574,24692.872,23194.411,22546.589,45741
"201","UKR","EUR",2020,"Ukraine",27619.6232710198,16401.8532686895,41710.6122429049,8793.0321752605,3438.03376226218,14148.0305882588,18826.5910957593,7361.10758216432,30292.0746093542,27619.6232710198,14965.2437839121,40274.0027581274,8793.0321752605,3438.03376226218,14148.0305882588,18826.5910957593,7361.10758216432,30292.0746093542,NA,NA,NA,NA,NA,NA,NA,NA,NA,3599.633,3393.621,6993.254,16663.515,20076.99,36740.505,23470.611,20263.148,43733.759
"202","URY","AMR",2020,"Uruguay",1113.2,952.479592118165,1286.2620261667,350.75,281.001449557042,420.498550442958,762.45,610.832659201045,914.067340798956,1043.05,876.534947927905,1209.56505207209,316.25,249.791893854982,382.708106145018,726.8,574.067188786722,879.532811213278,70.15,58.9510824957026,81.3489175042975,34.5,27.2500247841798,41.7499752158202,35.65,28.1583589436525,43.1416410563475,361.049,345.335,706.384,1317.287,1450.056,2767.343,1795.391,1678.336,3473.727
"203","USA","AMR",2020,"United States of America",7876.35,6739.19949948725,9100.84829015915,3136.01579572815,2484.49805979604,3787.53353166027,4740.33420427185,3755.51397073356,5725.15443781014,7876.35,6695.52560466405,9057.17439533595,3136.01579572815,2484.49805979604,3787.53353166027,4740.33420427185,3755.51397073356,5725.15443781014,NA,NA,NA,NA,NA,NA,NA,NA,NA,31078.969,29732.002,60810.971,132707.047,137484.629,270191.676,167216.631,163786.016,331002.647
"204","UZB","EUR",2020,"Uzbekistan",21631.6881341581,15038.0907539777,29404.2198902577,9931.95328308076,5283.33768640553,14580.568879756,11699.7348510774,6223.71534559569,17175.7543565591,21631.6881341581,14448.6235660181,28814.7527022981,9931.95328308076,5283.33768640553,14580.568879756,11699.7348510774,6223.71534559569,17175.7543565591,NA,NA,NA,NA,NA,NA,NA,NA,NA,4951.409,4687.737,9639.146,11745.509,12084.544,23830.053,16772.281,16696.918,33469.199
"205","VCT","AMR",2020,"Saint Vincent and the Grenadines",7.47539547139684,6.37630716658417,8.66058328207216,1.15006084175336,0.945748974808948,1.35437270869777,6.32533462964348,5.20161936144922,7.44904989783774,6.90036505052016,5.76217221374534,8.03855788729498,1.15006084175336,0.927138318979428,1.37298336452729,5.7503042087668,4.63569159489714,6.86491682263645,0.57503042087668,0.480181017812112,0.669879823941248,0,0,0,0.57503042087668,0.463569159489714,0.686491682263646,12.24,12.062,24.302,43.978,42.667,86.645,54.729,56.218,110.947
"206","VEN","AMR",2020,"Venezuela (Bolivarian Republic of)",13044.878129019,9969.12483603125,16527.6417932302,4671.74821605082,3073.97280085577,6269.52363124587,8373.1299129682,5509.45222648449,11236.8075994519,13044.878129019,9765.61965041957,16324.1366076185,4671.74821605082,3073.97280085577,6269.52363124587,8373.1299129682,5509.45222648449,11236.8075994519,NA,NA,NA,NA,NA,NA,NA,NA,NA,3957.465,3794.93,7752.395,10027.467,10656.081,20683.548,14451.011,13984.932,28435.943
"207","VGB","AMR",2020,"British Virgin Islands",1.16705990938077,0.998565174495372,1.34849701034621,0,0,0,1.16705990938077,0.992093991455348,1.34202582730619,1.16705990938077,0.992093991455348,1.34202582730619,0,0,0,1.16705990938077,0.992093991455348,1.34202582730619,0,0,0,0,0,0,0,0,0,3.694,3.545,7.239,11.236,11.763,22.999,15.308,14.93,30.237
"208","VNM","WPR",2020,"Viet Nam",153114.59144628,93165.5926026577,227686.421190972,44599.4492447909,19030.8759606943,70168.0225288876,108515.142201489,46304.1191329253,170726.165270054,153114.59144628,85854.1771521234,220375.005740437,44599.4492447909,19030.8759606943,70168.0225288876,108515.142201489,46304.1191329253,170726.165270054,NA,NA,NA,NA,NA,NA,NA,NA,NA,11903.637,10673.109,22576.746,36694.617,38067.22,74761.837,48740.329,48598.254,97338.583
"209","VUT","WPR",2020,"Vanuatu",114.887468444354,86.5974786972836,147.112982133811,52.599081938379,33.0773609392054,72.1208029375526,62.2883865059751,39.1705590069538,85.4062140049965,103.813977509959,73.7269037008872,133.90105131903,47.0623364711812,27.8557450477222,66.2689278946402,56.7516410387773,33.5907513810767,79.9125306964779,11.0734909343956,7.86420306142797,14.2827788073632,5.53674546719779,3.27714647620261,7.79634445819297,5.53674546719779,3.27714647620261,7.79634445819297,60.991,56.986,117.977,94.699,94.474,189.173,151.46,155.69,307.15
"210","WLF","WPR",2020,"Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.697,1.586,3.283,4.005,3.957,7.962,5.543,5.702,11.246
"211","WSM","WPR",2020,"Samoa",11.7907369819904,10.0571755688563,13.6601018649204,7.25583814276334,5.7282004485045,8.78347583702218,4.53489883922709,3.58012528031531,5.48967239813886,11.7907369819904,9.98927383395838,13.5922001300225,7.25583814276334,5.7282004485045,8.78347583702218,4.53489883922709,3.58012528031531,5.48967239813886,0,0,0,0,0,0,0,0,0,38.321,35.486,73.807,64.382,60.221,124.603,95.707,102.703,198.41
