iso3,year,measure,unit,age_group,sex,best,lo,hi,analysed
BDI,2020,inc,num,a,f,4619.33705581316,2136.06807779839,7102.60603382793,TRUE
BDI,2020,inc,num,a,a,12306.547154714,7485.32521036871,17127.7690990592,TRUE
BEL,2020,inc,num,0-4,m,10.1221982714329,5.02233529299022,15.2220612498756,TRUE
BEL,2020,inc,num,0-4,f,7.87282087778113,3.90626078343683,11.8393809721254,TRUE
BEL,2020,inc,num,15-24,m,98.9726053206771,49.1072784203488,148.837932221005,TRUE
BEL,2020,inc,num,15-24,f,46.1122365698609,22.8795274458443,69.3449456938776,TRUE
BEL,2020,inc,num,25-34,m,146.209530587364,72.5448431209698,219.874218053758,TRUE
BEL,2020,inc,num,25-34,f,79.8528974746372,39.620645089145,120.085149860129,TRUE
BEL,2020,inc,num,35-44,m,120.341690560369,59.7099862611059,180.973394859632,TRUE
BEL,2020,inc,num,35-44,f,61.8578783254232,30.692049012718,93.0237076381284,TRUE
BEL,2020,inc,num,45-54,m,92.2244731397219,45.7590548916886,138.689891387755,TRUE
BEL,2020,inc,num,45-54,f,52.8603687508162,26.2277509745045,79.4929865271279,TRUE
BEL,2020,inc,num,55-64,m,74.2294539905078,36.8304588152616,111.628449165754,TRUE
BEL,2020,inc,num,55-64,f,29.2419061174728,14.508968624194,43.9748436107516,TRUE
BEL,2020,inc,num,5-14,m,22.4937739365175,11.1607450955338,33.8268027775012,TRUE
BEL,2020,inc,num,5-14,f,15.7456417555623,7.81252156687367,23.6787619442509,TRUE
BEL,2020,inc,num,65plus,m,106.845426198458,53.0135392037856,160.677313193131,TRUE
BEL,2020,inc,num,65plus,f,41.6134817825574,20.6473784267376,62.5795851383773,TRUE
BEL,2020,inc,num,0-14,m,32.6159722079504,25.7018153986249,39.5301290172759,TRUE
BEL,2020,inc,num,0-14,f,23.6184626333434,18.6116594265904,28.6252658400964,TRUE
BEL,2020,inc,num,15plus,m,638.823179797098,503.401074014446,774.245285579749,TRUE
BEL,2020,inc,num,15plus,f,311.538769020768,245.496650531693,377.580887509842,TRUE
BEL,2020,inc,num,0-14,a,56.2344348412938,47.3204887969937,65.148380885594,TRUE
BEL,2020,inc,num,15plus,a,950.361948817865,799.716260669193,1101.00763696654,TRUE
BEL,2020,inc,num,a,m,671.439152005048,536.416671189558,806.461632820539,TRUE
BEL,2020,inc,num,a,f,335.157231654111,267.759075401153,402.55538790707,TRUE
BEL,2020,inc,num,a,a,1006.59638365916,855.687199737611,1157.50556758071,TRUE
BEN,2020,inc,num,,m,170.777584673171,0,405.144461970393,TRUE
BEN,2020,inc,num,,f,141.655293849512,0,336.056151173186,TRUE
BEN,2020,inc,num,,m,162.635303965212,0,385.828109985729,TRUE
BEN,2020,inc,num,,f,167.457428781741,0,397.2678851066,TRUE
BEN,2020,inc,num,,m,588.788784787145,0,1396.81396644243,TRUE
BEN,2020,inc,num,,f,426.368006491187,0,1011.49478675347,TRUE
BEN,2020,inc,num,,m,871.516631072041,0,2067.54380131131,TRUE
BEN,2020,inc,num,,f,511.567172209872,0,1213.61715674413,TRUE
BEN,2020,inc,num,,m,849.951963831605,0,2016.38483028231,TRUE
BEN,2020,inc,num,,f,455.274785557368,0,1080.07182790601,TRUE
BEN,2020,inc,num,,m,624.836641342991,0,1482.33215360647,TRUE
BEN,2020,inc,num,,f,315.795939821868,0,749.178976716522,TRUE
BEN,2020,inc,num,,m,425.806898074178,0,1010.1636403495,TRUE
BEN,2020,inc,num,,f,233.338265201019,0,553.560387289066,TRUE
BEN,2020,inc,num,,m,355.836901585396,0,844.170213075247,TRUE
BEN,2020,inc,num,,f,250.434948708086,0,594.119730332853,TRUE
BEN,2020,inc,num,15plus,m,4050.15070933174,1866.3719520507,6233.92946661278,TRUE
BEN,2020,inc,num,15plus,f,2501.89184062065,1152.91037136969,3850.87330987162,TRUE
BEN,2020,inc,num,15plus,a,6552.04254995239,3985.20779385016,9118.87730605462,TRUE
BEN,2020,inc,num,a,m,4050.15070933174,1866.3719520507,6233.92946661278,TRUE
BEN,2020,inc,num,a,f,2501.89184062065,1152.91037136969,3850.87330987162,TRUE
BEN,2020,inc,num,a,a,6552.04254995239,3985.20779385016,9118.87730605462,TRUE
BFA,2020,inc,num,,m,235.130347707296,0,547.830541048628,TRUE
BFA,2020,inc,num,,f,194.997739714289,0,454.325518983715,TRUE
BFA,2020,inc,num,,m,188.318724640289,0,438.764071993398,TRUE
BFA,2020,inc,num,,f,193.989093698222,0,451.975473155531,TRUE
BFA,2020,inc,num,,m,780.230238779732,0,1817.85957457646,TRUE
BFA,2020,inc,num,,f,475.673126178428,0,1108.27151245069,TRUE
BFA,2020,inc,num,,m,1416.82107103968,0,3301.05348580097,TRUE
BFA,2020,inc,num,,f,679.564711256222,0,1583.31881475587,TRUE
BFA,2020,inc,num,,m,1381.79976471454,0,3219.45729296832,TRUE
BFA,2020,inc,num,,f,680.829623147486,0,1586.26593482151,TRUE
BFA,2020,inc,num,,m,958.625282463722,0,2233.5024477944,TRUE
BFA,2020,inc,num,,f,492.318490169567,0,1147.05357036083,TRUE
BFA,2020,inc,num,,m,674.07011908097,0,1570.5169564098,TRUE
BFA,2020,inc,num,,f,382.343198786731,0,890.821978106991,TRUE
BFA,2020,inc,num,,m,540.28380097394,0,1258.80801816285,TRUE
BFA,2020,inc,num,,f,330.545364738286,0,770.138128792773,TRUE
BFA,2020,inc,num,15plus,m,6175.27934940017,2885.65674003592,9464.90195876442,TRUE
BFA,2020,inc,num,15plus,f,3430.26134768923,1602.93263154251,5257.59006383595,TRUE
BFA,2020,inc,num,15plus,a,9605.5406970894,5842.46387766426,13368.6175165145,TRUE
BFA,2020,inc,num,a,m,6175.27934940017,2885.65674003592,9464.90195876442,TRUE
BFA,2020,inc,num,a,f,3430.26134768923,1602.93263154251,5257.59006383595,TRUE
BFA,2020,inc,num,a,a,9605.5406970894,5842.46387766426,13368.6175165145,TRUE
BGD,2020,inc,num,0-4,m,7343.61813047027,451.651095708825,14235.5851652317,TRUE
BGD,2020,inc,num,0-4,f,6090.72155426701,374.594786216898,11806.8483223171,TRUE
BGD,2020,inc,num,5-14,m,9032.54736049219,555.524516652244,17509.5702043321,TRUE
BGD,2020,inc,num,5-14,f,9303.75069308819,572.204207800485,18035.2971783759,TRUE
BGD,2020,inc,num,15-24,m,19679.3512698117,1210.32989541902,38148.3726442044,TRUE
BGD,2020,inc,num,15-24,f,24863.3300161546,1529.15770472493,48197.5023275842,TRUE
BGD,2020,inc,num,25-34,m,27813.1877445962,1710.58141869881,53915.7940704937,TRUE
BGD,2020,inc,num,25-34,f,31264.0611704162,1922.81886572198,60605.3034751104,TRUE
BGD,2020,inc,num,35-44,m,30589.2237004781,1881.31465385967,59297.1327470965,TRUE
BGD,2020,inc,num,35-44,f,32330.8496961265,1988.42905922148,62673.2703330314,TRUE
BGD,2020,inc,num,45-54,m,38857.6868422452,2389.84605778876,75325.5276267016,TRUE
BGD,2020,inc,num,45-54,f,33068.7401619931,2033.81118986891,64103.6691341174,TRUE
BGD,2020,inc,num,55-64,m,43803.0866850745,2694.00066088072,84912.1727092684,TRUE
BGD,2020,inc,num,55-64,f,26299.9158423108,1617.51136785606,50982.3203167654,TRUE
BGD,2020,inc,num,65plus,m,49634.636740954,3052.65574419592,96216.617737712,TRUE
BGD,2020,inc,num,65plus,f,17924.0921939626,1102.3770211307,34745.8073667945,TRUE
BGD,2020,inc,num,0-14,m,16376.1654909625,9857.4907513071,22894.8402306178,TRUE
BGD,2020,inc,num,0-14,f,15394.4722473552,9266.56901967097,21522.3754750394,TRUE
BGD,2020,inc,num,15plus,m,210377.17298316,126634.714220011,294119.631746309,TRUE
BGD,2020,inc,num,15plus,f,165750.989080964,99772.3699597015,231729.608202226,TRUE
BGD,2020,inc,num,0-14,a,31770.6377383177,22765.8481032254,40775.4273734099,TRUE
BGD,2020,inc,num,15plus,a,376128.162064123,269521.70980722,482734.614321026,TRUE
BGD,2020,inc,num,a,m,226753.338474122,143165.01201335,310341.664934895,TRUE
BGD,2020,inc,num,a,f,181145.461328319,114369.615555593,247921.307101045,TRUE
BGD,2020,inc,num,a,a,407898.799802441,300912.717066528,514884.882538354,TRUE
BGR,2020,inc,num,,m,10.5670249308633,2.21594341312664,18.9181064486,TRUE
BGR,2020,inc,num,,f,8.76677751701526,1.83842500801117,15.6951300260194,TRUE
BGR,2020,inc,num,,m,11.8837569676007,2.49206689184948,21.2754470433519,TRUE
BGR,2020,inc,num,,f,12.2404750786174,2.56687197214619,21.9140781850887,TRUE
BGR,2020,inc,num,,m,27.9324301110912,5.85753179558701,50.0073284265953,TRUE
BGR,2020,inc,num,,f,17.6557967952847,3.70248455624843,31.609109034321,TRUE
BGR,2020,inc,num,,m,96.053472227292,20.1427611350038,171.96418331958,TRUE
BGR,2020,inc,num,,f,70.6651622316454,14.8187405451637,126.511583918127,TRUE
BGR,2020,inc,num,,m,184.981526092568,38.7912962235672,331.171755961569,TRUE
BGR,2020,inc,num,,f,90.8678222870577,19.0553115545377,162.680333019578,TRUE
BGR,2020,inc,num,,m,173.731251406605,36.4320728613311,311.030429951879,TRUE
BGR,2020,inc,num,,f,68.9392396103313,14.4568083183269,123.421670902336,TRUE
BGR,2020,inc,num,,m,182.971227826109,38.3697293936293,327.572726258589,TRUE
BGR,2020,inc,num,,f,68.6688307501735,14.4001026006402,122.937558899707,TRUE
BGR,2020,inc,num,,m,171.344137930576,35.9314865167165,306.756789344436,TRUE
BGR,2020,inc,num,,f,108.770274157558,22.8095205737085,194.731027741407,TRUE
BGR,2020,inc,num,15plus,m,859.464827492706,568.129274510266,1150.80038047515,TRUE
BGR,2020,inc,num,15plus,f,446.574378427683,295.197627075839,597.951129779527,TRUE
BGR,2020,inc,num,15plus,a,1306.03920592039,977.723313400057,1634.35509844072,TRUE
BGR,2020,inc,num,a,m,859.464827492706,568.129274510266,1150.80038047515,TRUE
BGR,2020,inc,num,a,f,446.574378427683,295.197627075839,597.951129779527,TRUE
BGR,2020,inc,num,a,a,1306.03920592039,977.723313400057,1634.35509844072,TRUE
BHR,2020,inc,num,0-4,m,2.3,1.37184257344174,3.22815742655826,TRUE
BHR,2020,inc,num,0-4,f,0,0,0,TRUE
BHR,2020,inc,num,15-24,m,5.75,3.42960643360434,8.07039356639566,TRUE
BHR,2020,inc,num,15-24,f,6.9,4.11552772032521,9.68447227967479,TRUE
BHR,2020,inc,num,25-34,m,54.05,32.2383004758808,75.8616995241192,TRUE
BHR,2020,inc,num,25-34,f,31.05,18.5198747414635,43.5801252585365,TRUE
BHR,2020,inc,num,35-44,m,39.1,23.3213237485095,54.8786762514905,TRUE
BHR,2020,inc,num,35-44,f,16.1,9.60289801409216,22.5971019859078,TRUE
BHR,2020,inc,num,45-54,m,25.3,15.0902683078591,35.5097316921409,TRUE
BHR,2020,inc,num,45-54,f,10.35,6.17329158048782,14.5267084195122,TRUE
BHR,2020,inc,num,55-64,m,13.8,8.23105544065043,19.3689445593496,TRUE
BHR,2020,inc,num,55-64,f,6.9,4.11552772032521,9.68447227967479,TRUE
BHR,2020,inc,num,5-14,m,0,0,0,TRUE
BHR,2020,inc,num,5-14,f,0,0,0,TRUE
BHR,2020,inc,num,65plus,m,5.75,3.42960643360434,8.07039356639566,TRUE
BHR,2020,inc,num,65plus,f,4.6,2.74368514688348,6.45631485311652,TRUE
BHR,2020,inc,num,0-14,m,2.3,1.82924670379489,2.77075329620511,TRUE
BHR,2020,inc,num,0-14,f,0,0,0,TRUE
BHR,2020,inc,num,15plus,m,143.75,114.32791898718,173.17208101282,TRUE
BHR,2020,inc,num,15plus,f,75.9,60.3651412252312,91.4348587747688,TRUE
BHR,2020,inc,num,0-14,a,2.3,1.95159187799193,2.64840812200807,TRUE
BHR,2020,inc,num,15plus,a,219.65,186.377024348229,252.922975651771,TRUE
BHR,2020,inc,num,a,m,146.05,116.524233079435,175.575766920565,TRUE
BHR,2020,inc,num,a,f,75.9,60.5559006554544,91.2440993445456,TRUE
BHR,2020,inc,num,a,a,221.95,188.675200271935,255.224799728065,TRUE
BHS,2020,inc,num,0-4,m,0,0,0,TRUE
BHS,2020,inc,num,0-4,f,0,0,0,TRUE
BHS,2020,inc,num,15-24,m,2.3,1.29443392617231,3.3055660738277,TRUE
BHS,2020,inc,num,15-24,f,1.15,0.647216963086153,1.65278303691385,TRUE
BHS,2020,inc,num,25-34,m,4.6,2.58886785234461,6.61113214765539,TRUE
BHS,2020,inc,num,25-34,f,1.15,0.647216963086153,1.65278303691385,TRUE
BHS,2020,inc,num,35-44,m,6.9,3.88330177851692,9.91669822148309,TRUE
BHS,2020,inc,num,35-44,f,3.45,1.94165088925846,4.95834911074154,TRUE
BHS,2020,inc,num,45-54,m,4.6,2.58886785234461,6.61113214765539,TRUE
BHS,2020,inc,num,45-54,f,4.6,2.58886785234461,6.61113214765539,TRUE
BHS,2020,inc,num,55-64,m,3.45,1.94165088925846,4.95834911074154,TRUE
BHS,2020,inc,num,55-64,f,2.3,1.29443392617231,3.3055660738277,TRUE
BHS,2020,inc,num,5-14,m,0,0,0,TRUE
BHS,2020,inc,num,5-14,f,0,0,0,TRUE
BHS,2020,inc,num,65plus,m,1.15,0.647216963086153,1.65278303691385,TRUE
BHS,2020,inc,num,65plus,f,0,0,0,TRUE
BHS,2020,inc,num,0-14,m,0,0,0,TRUE
BHS,2020,inc,num,0-14,f,0,0,0,TRUE
BHS,2020,inc,num,15plus,m,23,18.3169265149433,27.6830734850567,TRUE
BHS,2020,inc,num,15plus,f,12.65,10.0743095832188,15.2256904167812,TRUE
BHS,2020,inc,num,0-14,a,0,0,0,TRUE
BHS,2020,inc,num,15plus,a,35.65,30.3053430054363,40.9946569945638,TRUE
BHS,2020,inc,num,a,m,23,18.3169265149433,27.6830734850567,TRUE
BHS,2020,inc,num,a,f,12.65,10.0743095832188,15.2256904167812,TRUE
BHS,2020,inc,num,a,a,35.65,30.3053430054363,40.9946569945638,TRUE
BIH,2020,inc,num,0-4,m,0,0,0,TRUE
BIH,2020,inc,num,0-4,f,0,0,0,TRUE
BIH,2020,inc,num,15-24,m,58.6443341012888,13.5926163672661,103.696051835312,TRUE
BIH,2020,inc,num,15-24,f,42.223920552928,9.78668378443159,74.6611573214243,TRUE
BIH,2020,inc,num,25-34,m,42.223920552928,9.78668378443159,74.6611573214243,TRUE
BIH,2020,inc,num,25-34,f,44.5696939169795,10.3303884391222,78.8089993948368,TRUE
BIH,2020,inc,num,35-44,m,70.3732009215466,16.3111396407193,124.435262202374,TRUE
BIH,2020,inc,num,35-44,f,25.8035070045671,5.98075120159708,45.6262628075371,TRUE
BIH,2020,inc,num,45-54,m,93.8309345620621,21.7481861876258,165.913682936499,TRUE
BIH,2020,inc,num,45-54,f,42.223920552928,9.78668378443159,74.6611573214243,TRUE
BIH,2020,inc,num,55-64,m,100.868254654217,23.3793001516977,178.357209156736,TRUE
BIH,2020,inc,num,55-64,f,39.8781471888764,9.24297912974094,70.5133152480119,TRUE
BIH,2020,inc,num,5-14,m,0,0,0,TRUE
BIH,2020,inc,num,5-14,f,2.34577336405155,0.543704654690644,4.14784207341246,TRUE
BIH,2020,inc,num,65plus,m,152.475268663351,35.3408025548918,269.60973477181,TRUE
BIH,2020,inc,num,65plus,f,121.980214930681,28.2726420439135,215.687787817448,TRUE
BIH,2020,inc,num,0-14,m,0,0,0,TRUE
BIH,2020,inc,num,0-14,f,2.34577336405155,1.53287640026326,3.15867032783985,TRUE
BIH,2020,inc,num,15plus,m,518.415913455393,338.76568445818,698.066142452607,TRUE
BIH,2020,inc,num,15plus,f,316.67940414696,206.93831403554,426.42049425838,TRUE
BIH,2020,inc,num,0-14,a,2.34577336405155,1.75443203890381,2.9371146891993,TRUE
BIH,2020,inc,num,15plus,a,835.095317602353,624.577805849756,1045.61282935495,TRUE
BIH,2020,inc,num,a,m,518.415913455393,339.126216428218,697.705610482569,TRUE
BIH,2020,inc,num,a,f,319.025177511011,208.693056263519,429.357298758504,TRUE
BIH,2020,inc,num,a,a,837.441090966405,626.922748679876,1047.95943325293,TRUE
BLR,2020,inc,num,,m,22.8863456109587,5.64602757066002,40.1266636512573,TRUE
BLR,2020,inc,num,,f,18.987982993183,4.68430728579932,33.2916587005667,TRUE
BLR,2020,inc,num,,m,17.8867636353113,4.41263810096839,31.3608891696543,TRUE
BLR,2020,inc,num,,f,18.4224675251578,4.54479545728895,32.3001395930267,TRUE
BLR,2020,inc,num,,m,65.8005126290773,16.2328890239883,115.368136234166,TRUE
BLR,2020,inc,num,,f,58.0735982505937,14.3266706893251,101.820525811862,TRUE
BLR,2020,inc,num,,m,203.376253434243,50.1726205496718,356.579886318814,TRUE
BLR,2020,inc,num,,f,121.777731079094,30.0423859209642,213.513076237223,TRUE
BLR,2020,inc,num,,m,403.439258871665,99.5278677249974,707.350650018333,TRUE
BLR,2020,inc,num,,f,131.783008268965,32.5106729872514,231.055343550678,TRUE
BLR,2020,inc,num,,m,428.534504433917,105.718827642561,751.350181225272,TRUE
BLR,2020,inc,num,,f,111.463380341452,27.4978508681378,195.428909814766,TRUE
BLR,2020,inc,num,,m,366.939254302135,90.523370649234,643.355137955035,TRUE
BLR,2020,inc,num,,f,86.700747514555,21.3889460198319,152.012549009278,TRUE
BLR,2020,inc,num,,m,177.486814886556,43.785734398693,311.18789537442,TRUE
BLR,2020,inc,num,,f,174.455789955977,43.0379850368546,305.8735948751,TRUE
BLR,2020,inc,num,15plus,m,1686.34970780386,1129.83419648937,2242.86521911835,TRUE
BLR,2020,inc,num,15plus,f,721.664705928977,483.506747968577,959.822663889377,TRUE
BLR,2020,inc,num,15plus,a,2408.01441373284,1802.68084678525,3013.34798068043,TRUE
BLR,2020,inc,num,a,m,1686.34970780386,1129.83419648937,2242.86521911835,TRUE
BLR,2020,inc,num,a,f,721.664705928977,483.506747968577,959.822663889377,TRUE
BLR,2020,inc,num,a,a,2408.01441373284,1802.68084678525,3013.34798068043,TRUE
BLZ,2020,inc,num,0-4,m,1.16173485816735,0.587850290553253,1.73561942578145,TRUE
BLZ,2020,inc,num,0-4,f,1.16173485816735,0.587850290553253,1.73561942578145,TRUE
BLZ,2020,inc,num,15-24,m,8.13214400717145,4.11495203387277,12.1493359804701,TRUE
BLZ,2020,inc,num,15-24,f,6.9704091490041,3.52710174331952,10.4137165546887,TRUE
BLZ,2020,inc,num,25-34,m,10.4556137235062,5.29065261497928,15.620574832033,TRUE
BLZ,2020,inc,num,25-34,f,6.9704091490041,3.52710174331952,10.4137165546887,TRUE
BLZ,2020,inc,num,35-44,m,12.7790834398409,6.46635319608578,19.0918136835959,TRUE
BLZ,2020,inc,num,35-44,f,6.9704091490041,3.52710174331952,10.4137165546887,TRUE
BLZ,2020,inc,num,45-54,m,6.9704091490041,3.52710174331952,10.4137165546887,TRUE
BLZ,2020,inc,num,45-54,f,11.6173485816735,5.87850290553253,17.3561942578145,TRUE
BLZ,2020,inc,num,55-64,m,9.2938788653388,4.70280232442603,13.8849554062516,TRUE
BLZ,2020,inc,num,55-64,f,1.16173485816735,0.587850290553253,1.73561942578145,TRUE
BLZ,2020,inc,num,5-14,m,0,0,0,TRUE
BLZ,2020,inc,num,5-14,f,0,0,0,TRUE
BLZ,2020,inc,num,65plus,m,4.6469394326694,2.35140116221301,6.94247770312579,TRUE
BLZ,2020,inc,num,65plus,f,2.3234697163347,1.17570058110651,3.4712388515629,TRUE
BLZ,2020,inc,num,0-14,m,1.16173485816735,0.908457864840192,1.41501185149451,TRUE
BLZ,2020,inc,num,0-14,f,1.16173485816735,0.908457864840192,1.41501185149451,TRUE
BLZ,2020,inc,num,15plus,m,52.2780686175308,40.8806039178086,63.6755333172529,TRUE
BLZ,2020,inc,num,15plus,f,36.0137806031879,28.162193810046,43.8653673963298,TRUE
BLZ,2020,inc,num,0-14,a,2.3234697163347,1.95925950741897,2.68767992525044,TRUE
BLZ,2020,inc,num,15plus,a,88.2918492207186,74.4518612819207,102.131837159517,TRUE
BLZ,2020,inc,num,a,m,53.4398034756981,42.0745520905361,64.8050548608602,TRUE
BLZ,2020,inc,num,a,f,37.1755154613552,29.269253628199,45.0817772945114,TRUE
BLZ,2020,inc,num,a,a,90.6153189370533,76.7705395880586,104.460098286048,TRUE
BMU,2020,inc,num,0-4,m,0,0,0,TRUE
BMU,2020,inc,num,0-4,f,0,0,0,TRUE
BMU,2020,inc,num,15-24,m,0,0,0,TRUE
BMU,2020,inc,num,15-24,f,0,0,0,TRUE
BMU,2020,inc,num,25-34,m,1.15,0.851380079669484,1.44861992033052,TRUE
BMU,2020,inc,num,25-34,f,1.15,0.851380079669484,1.44861992033052,TRUE
BMU,2020,inc,num,35-44,m,0,0,0,TRUE
BMU,2020,inc,num,35-44,f,0,0,0,TRUE
BMU,2020,inc,num,45-54,m,0,0,0,TRUE
BMU,2020,inc,num,45-54,f,0,0,0,TRUE
BMU,2020,inc,num,55-64,m,0,0,0,TRUE
BMU,2020,inc,num,55-64,f,0,0,0,TRUE
BMU,2020,inc,num,5-14,m,0,0,0,TRUE
BMU,2020,inc,num,5-14,f,0,0,0,TRUE
BMU,2020,inc,num,65plus,m,1.15,0.851380079669484,1.44861992033052,TRUE
BMU,2020,inc,num,65plus,f,0,0,0,TRUE
BMU,2020,inc,num,0-14,m,0,0,0,TRUE
BMU,2020,inc,num,0-14,f,0,0,0,TRUE
BMU,2020,inc,num,15plus,m,2.3,1.83738000868565,2.76261999131435,TRUE
BMU,2020,inc,num,15plus,f,1.15,0.918690004342825,1.38130999565717,TRUE
BMU,2020,inc,num,0-14,a,0,0,0,TRUE
BMU,2020,inc,num,15plus,a,3.45,2.93277512583538,3.96722487416462,TRUE
BMU,2020,inc,num,a,m,2.3,1.83738000868565,2.76261999131435,TRUE
BMU,2020,inc,num,a,f,1.15,0.918690004342825,1.38130999565717,TRUE
BMU,2020,inc,num,a,a,3.45,2.93277512583538,3.96722487416462,TRUE
BOL,2020,inc,num,,m,278.663821815564,0,652.371874026868,TRUE
BOL,2020,inc,num,,f,231.148721889575,0,541.135637541863,TRUE
BOL,2020,inc,num,,m,256.801188987484,0,601.18989189409,TRUE
BOL,2020,inc,num,,f,264.476222612397,0,619.157692796562,TRUE
BOL,2020,inc,num,,m,1720.2349429661,0,4027.19264451939,TRUE
BOL,2020,inc,num,,f,994.136199511685,0,2327.34371935311,TRUE
BOL,2020,inc,num,,m,1400.53305213858,0,3278.74772515297,TRUE
BOL,2020,inc,num,,f,921.75836150036,0,2157.90204043753,TRUE
BOL,2020,inc,num,,m,936.995951871593,0,2193.57432585072,TRUE
BOL,2020,inc,num,,f,564.029912573354,0,1320.43423748141,TRUE
BOL,2020,inc,num,,m,827.37126647532,0,1936.93512171712,TRUE
BOL,2020,inc,num,,f,455.656461897165,0,1066.7242630335,TRUE
BOL,2020,inc,num,,m,862.59867348355,0,2019.40499303855,TRUE
BOL,2020,inc,num,,f,485.958318315126,0,1137.66306925917,TRUE
BOL,2020,inc,num,,m,1103.92238354168,0,2584.36100330219,TRUE
BOL,2020,inc,num,,f,693.403666359063,0,1623.30741871171,TRUE
BOL,2020,inc,num,15plus,m,7387.12128127987,3480.16964592788,11294.0729166319,TRUE
BOL,2020,inc,num,15plus,f,4610.56786465873,2172.09894383862,7049.03678547883,TRUE
BOL,2020,inc,num,15plus,a,11997.6891459386,7392.21395234726,16603.1643395299,TRUE
BOL,2020,inc,num,a,m,7387.12128127987,3480.16964592788,11294.0729166319,TRUE
BOL,2020,inc,num,a,f,4610.56786465873,2172.09894383862,7049.03678547883,TRUE
BOL,2020,inc,num,a,a,11997.6891459386,7392.21395234726,16603.1643395299,TRUE
BRA,2020,inc,num,,m,1404.14385137139,753.044178169865,2055.24352457291,TRUE
BRA,2020,inc,num,,f,1164.72208047891,624.641970289521,1704.80219066831,TRUE
BRA,2020,inc,num,,m,1355.00185426705,726.689261052992,1983.31444748111,TRUE
BRA,2020,inc,num,,f,1395.63055228048,748.478484768034,2042.78261979292,TRUE
BRA,2020,inc,num,,m,12530.4631186319,6720.10370735314,18340.8225299107,TRUE
BRA,2020,inc,num,,f,6271.75203216216,3363.54879176518,9179.95527255914,TRUE
BRA,2020,inc,num,,m,16239.3868386282,8709.20433396733,23769.569343289,TRUE
BRA,2020,inc,num,,f,6939.87984751543,3721.86661022355,10157.8930848073,TRUE
BRA,2020,inc,num,,m,13333.8185371608,7150.94426570017,19516.6928086214,TRUE
BRA,2020,inc,num,,f,6337.20905176544,3398.65347671926,9275.76462681162,TRUE
BRA,2020,inc,num,,m,11147.6022075764,5978.4735978227,16316.73081733,TRUE
BRA,2020,inc,num,,f,5230.13708058571,2804.92933520932,7655.34482596209,TRUE
BRA,2020,inc,num,,m,8861.85003029437,4752.62172505327,12971.0783355355,TRUE
BRA,2020,inc,num,,f,4430.22232745813,2375.93401020285,6484.51064471341,TRUE
BRA,2020,inc,num,,m,7284.65817286112,3906.77167561778,10662.5446701045,TRUE
BRA,2020,inc,num,,f,4305.13566583331,2308.84987048933,6301.42146117728,TRUE
BRA,2020,inc,num,15plus,m,72156.9246107912,58687.5054376475,85626.3437839349,TRUE
BRA,2020,inc,num,15plus,f,36074.6886380796,29340.6834760265,42808.6938001326,TRUE
BRA,2020,inc,num,15plus,a,108231.613248871,93172.6598196178,123290.566678124,TRUE
BRA,2020,inc,num,a,m,72156.9246107912,58687.5054376475,85626.3437839349,TRUE
BRA,2020,inc,num,a,f,36074.6886380796,29340.6834760265,42808.6938001326,TRUE
BRA,2020,inc,num,a,a,108231.613248871,93172.6598196178,123290.566678124,TRUE
BRB,2020,inc,num,0-4,m,0,0,0,TRUE
BRB,2020,inc,num,0-4,f,0,0,0,TRUE
BRB,2020,inc,num,15-24,m,0,0,0,TRUE
BRB,2020,inc,num,15-24,f,0,0,0,TRUE
BRB,2020,inc,num,25-34,m,4.6,3.67476001144276,5.52523998855724,TRUE
BRB,2020,inc,num,25-34,f,0,0,0,TRUE
BRB,2020,inc,num,35-44,m,2.3,1.83738000572138,2.76261999427862,TRUE
BRB,2020,inc,num,35-44,f,0,0,0,TRUE
BRB,2020,inc,num,45-54,m,0,0,0,TRUE
BRB,2020,inc,num,45-54,f,0,0,0,TRUE
BRB,2020,inc,num,55-64,m,0,0,0,TRUE
BRB,2020,inc,num,55-64,f,0,0,0,TRUE
BRB,2020,inc,num,5-14,m,0,0,0,TRUE
BRB,2020,inc,num,5-14,f,0,0,0,TRUE
BRB,2020,inc,num,65plus,m,0,0,0,TRUE
BRB,2020,inc,num,65plus,f,0,0,0,TRUE
BRB,2020,inc,num,0-14,m,0,0,0,TRUE
BRB,2020,inc,num,0-14,f,0,0,0,TRUE
BRB,2020,inc,num,15plus,m,6.9,5.86555024504244,7.93444975495756,TRUE
BRB,2020,inc,num,15plus,f,0,0,0,TRUE
BRB,2020,inc,num,0-14,a,0,0,0,TRUE
BRB,2020,inc,num,15plus,a,6.9,5.86555024504244,7.93444975495756,TRUE
BRB,2020,inc,num,a,m,6.9,5.86555024504244,7.93444975495756,TRUE
BRB,2020,inc,num,a,f,0,0,0,TRUE
BRB,2020,inc,num,a,a,6.9,5.86555024504244,7.93444975495756,TRUE
BRN,2020,inc,num,0-4,m,0,0,0,TRUE
BRN,2020,inc,num,0-4,f,0,0,0,TRUE
BRN,2020,inc,num,15-24,m,17.25,8.97761781045437,25.5223821895456,TRUE
BRN,2020,inc,num,15-24,f,9.2,4.78806283224233,13.6119371677577,TRUE
