ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,COVID,All,lo,33.5435,33.5386,33.4326,33.2941,33.1584,33.0253,32.8946,32.7661,32.6399,32.5481,32.4339,32.307,32.1826,32.0606,31.9411,31.8267,31.2476,30.1343,29.539,30.1228,30.557,30.7562,30.9702,31.0906,31.1523,31.2063,31.2693,31.3403,31.4163,31.5543,31.6855,31.8056,31.9125,31.996,32.0551,32.108,32.1559,32.1996,32.2395,32.273,32.2683,32.1588,31.9602,31.7259,31.4791,31.2327,30.9723,30.7025,30.4268,30.1481,29.8682,29.589,29.3506,29.1856,29.0232,28.8923,28.8048,28.7207,28.6399,28.5623,28.4879,28.4165,28.3479,28.2822,28.2191,28.1586,28.1006,28.045,27.9917,27.9406,27.8916,27.8446
xx,xx,xx,md,54.4851,54.2542,54.0268,53.6609,53.5638,53.3589,53.14,52.8178,52.3776,52.1548,52.0465,51.9685,51.8137,51.5292,51.3779,51.047,50.0301,47.6556,46.2768,46.9257,47.5982,48.5082,49.0073,49.1618,49.4213,49.5644,49.8958,50.379,50.7953,51.1087,51.3,51.6994,51.9673,52.1811,52.2907,52.3923,52.4905,52.5857,52.6783,52.8851,53.1694,53.3282,53.3147,53.2698,53.1985,53.0763,52.8834,52.7278,52.561,52.3701,52.1541,51.9304,51.7014,51.4689,51.2344,50.9992,50.7639,50.53,50.318,50.0653,49.8361,49.6094,49.3733,49.0844,48.7982,48.5149,48.2769,48.1373,47.9991,47.7972,47.5756,47.3771
xx,xx,xx,hi,79.6221,79.3725,79.1253,78.8796,78.6351,78.3917,78.1491,77.9074,77.6664,77.4332,77.2263,77.02,76.7781,76.5317,76.2869,76.0508,74.0424,70.8144,68.6136,69.3457,70.5374,71.4889,72.2071,72.736,73.1345,73.4675,73.7859,74.097,74.3941,74.7826,75.2167,75.6547,76.0798,76.4893,76.8865,77.2742,77.6517,77.9703,78.2454,78.5087,78.6978,78.7735,78.7622,78.6866,78.5629,78.4025,78.214,78.0038,77.7955,77.5715,77.3321,77.0803,76.8189,76.5497,76.2739,75.994,75.7148,75.4486,75.1818,74.9142,74.6461,74.3784,74.1116,73.8457,73.5811,73.3179,73.0562,72.7962,72.538,72.2816,72.0271,71.7746
xx,xx,HIV +ve,lo,20.7093,20.5837,20.4604,20.3389,20.219,20.1006,19.9835,19.8678,19.7535,19.6404,19.4591,19.2473,19.0389,18.8338,18.6321,18.4358,18.1679,17.843,17.3164,17.4169,17.0997,17.1063,17.2508,17.446,17.6138,17.669,17.6502,17.6366,17.6266,17.619,17.6197,17.6448,17.696,17.7406,17.7801,17.7665,17.7386,17.7109,17.6847,17.6603,17.6171,17.5489,17.4671,17.3828,17.2971,17.2104,17.1126,17.0123,16.8613,16.7123,16.5659,16.4226,16.2905,16.1663,16.0426,15.9199,15.7983,15.678,15.5594,15.4436,15.33,15.2205,15.1272,15.0352,14.9447,14.8555,14.7678,14.6815,14.5966,14.5134,14.4321,14.3521
xx,xx,xx,md,33.8011,33.6598,33.4949,33.3328,33.1733,33.0764,32.9861,32.8968,32.6159,32.5197,32.4379,32.3565,32.2755,32.1951,32.1048,31.9722,30.3969,28.102,26.8498,28.3348,29.4808,30.1759,30.5986,30.8497,30.9992,31.1393,31.2979,31.4587,31.7645,31.9503,32.0233,32.0548,32.1272,32.1886,32.2932,32.2931,32.2859,32.3407,32.3945,32.442,32.437,32.2915,32.0806,31.8624,31.718,31.5704,31.3455,31.1211,30.8543,30.6252,30.4078,30.2547,30.0067,29.8609,29.7311,29.6069,29.4881,29.3741,29.2648,29.1596,29.0583,28.9605,28.8446,28.7,28.5599,28.4242,28.2924,28.1644,28.0399,27.9356,27.8512,27.7692
xx,xx,xx,hi,49.3629,49.1043,48.8507,48.6016,48.3565,48.1154,47.8779,47.6409,47.4041,47.1707,46.9406,46.7137,46.4901,46.2695,46.0388,45.7912,43.3875,39.2624,36.9073,38.9947,41.1528,42.5899,43.637,44.3826,44.921,45.3604,45.7654,46.1471,46.4973,46.8117,47.0964,47.3467,47.561,47.7478,47.9143,48.0654,48.2048,48.3352,48.5479,48.7559,48.8255,48.6928,48.4231,48.0694,47.6672,47.24,46.8124,46.4516,46.0983,45.7556,45.4187,45.1508,44.8619,44.5811,44.3111,44.0524,43.8044,43.5664,43.3375,43.1544,42.9812,42.8138,42.6518,42.4947,42.3422,42.1939,42.0494,41.9085,41.7709,41.6364,41.5041,41.3725
MEX,Baseline,xx,lo,1.5039,1.5018,1.4998,1.4978,1.4958,1.4939,1.4919,1.4901,1.4882,1.4864,1.4846,1.4828,1.481,1.4793,1.4776,1.4759,1.4742,1.4726,1.471,1.4694,1.4678,1.4664,1.4651,1.4638,1.4625,1.4612,1.4599,1.4587,1.4575,1.4562,1.455,1.4538,1.4526,1.4514,1.4502,1.449,1.4479,1.4467,1.4456,1.4444,1.4433,1.4421,1.441,1.44,1.439,1.4381,1.4372,1.4362,1.4353,1.4344,1.4335,1.4326,1.4318,1.4309,1.43,1.4289,1.4277,1.4266,1.4256,1.4246,1.4235,1.4225,1.4215,1.4205,1.4195,1.4185,1.4175,1.4165,1.4155,1.4146,1.4136,1.4127
xx,xx,xx,md,1.9134,1.912,1.911,1.9101,1.9092,1.9083,1.9071,1.9051,1.903,1.9023,1.9013,1.9004,1.8995,1.8986,1.8978,1.8969,1.8961,1.8946,1.8923,1.89,1.8897,1.8885,1.887,1.8856,1.8842,1.8839,1.8836,1.8834,1.8831,1.8818,1.8804,1.879,1.8776,1.8762,1.8748,1.8735,1.8721,1.8707,1.8694,1.868,1.8667,1.8654,1.864,1.8627,1.8614,1.8601,1.8597,1.8593,1.859,1.8586,1.8583,1.8579,1.8576,1.8572,1.8569,1.8566,1.8563,1.8559,1.8551,1.854,1.8528,1.8516,1.8505,1.8493,1.8482,1.847,1.8459,1.8447,1.8436,1.8425,1.8414,1.8403
xx,xx,xx,hi,2.433,2.4325,2.432,2.4315,2.431,2.4305,2.4301,2.4296,2.4291,2.4287,2.4282,2.4278,2.4273,2.4269,2.4264,2.426,2.4255,2.4251,2.4247,2.4242,2.4238,2.4234,2.423,2.4225,2.4221,2.4217,2.4213,2.4209,2.4205,2.4201,2.4197,2.4192,2.4188,2.4184,2.418,2.4176,2.4172,2.4168,2.4164,2.4161,2.4157,2.4153,2.4149,2.4145,2.4136,2.4127,2.4118,2.4109,2.41,2.4091,2.4083,2.4074,2.4065,2.4056,2.4048,2.4039,2.403,2.4022,2.4013,2.4004,2.3996,2.3987,2.3979,2.397,2.3962,2.3953,2.3945,2.3936,2.3928,2.3919,2.3911,2.3903
xx,COVID,xx,lo,1.5039,1.5018,1.4998,1.4978,1.4958,1.4939,1.4919,1.4901,1.4882,1.4864,1.4846,1.4828,1.481,1.4793,1.4776,1.4762,1.4548,1.407,1.3666,1.3817,1.4058,1.4302,1.4476,1.4724,1.5003,1.5244,1.5436,1.5615,1.579,1.5966,1.6152,1.6321,1.6442,1.6512,1.6586,1.6666,1.6753,1.6871,1.7027,1.7182,1.7312,1.7375,1.7386,1.7358,1.7303,1.7229,1.7142,1.7046,1.6945,1.6841,1.6736,1.6631,1.6528,1.6427,1.6328,1.6229,1.6131,1.6049,1.597,1.5893,1.5819,1.5747,1.5677,1.561,1.5546,1.5483,1.5423,1.5365,1.531,1.5256,1.5205,1.5155
xx,xx,xx,md,1.9134,1.912,1.911,1.9101,1.9092,1.9083,1.9071,1.9051,1.903,1.9023,1.9013,1.9004,1.8995,1.8986,1.8978,1.8975,1.8782,1.8531,1.8322,1.8472,1.8704,1.8946,1.9143,1.9253,1.9454,1.9789,2.0105,2.0351,2.0623,2.0864,2.1065,2.1276,2.1516,2.1682,2.1804,2.1919,2.2241,2.2499,2.2722,2.3168,2.3593,2.3839,2.3947,2.3914,2.3847,2.3762,2.3664,2.3558,2.3498,2.3392,2.3276,2.3155,2.303,2.2903,2.2783,2.2699,2.2625,2.2545,2.2432,2.2324,2.2228,2.2149,2.2047,2.1984,2.1921,2.1859,2.1797,2.1737,2.1677,2.1617,2.1559,2.1479
xx,xx,xx,hi,2.433,2.4325,2.432,2.4315,2.431,2.4305,2.4301,2.4296,2.4291,2.4287,2.4282,2.4278,2.4273,2.4269,2.4264,2.4263,2.4127,2.3912,2.3834,2.3994,2.421,2.4476,2.4755,2.5057,2.5387,2.5737,2.6096,2.643,2.6682,2.6919,2.7137,2.7348,2.7561,2.7823,2.8131,2.8449,2.8789,2.9148,2.9506,2.9898,3.0267,3.0548,3.0735,3.0849,3.0904,3.0913,3.0887,3.082,3.0729,3.0622,3.0503,3.0376,3.0242,3.0104,2.9975,2.9859,2.9725,2.959,2.9455,2.9323,2.9193,2.9065,2.8939,2.8816,2.8695,2.8577,2.8462,2.8349,2.8239,2.8131,2.8026,2.7923
MMR,Baseline,xx,lo,17.7411,17.7096,17.6792,17.65,17.6218,17.5947,17.5686,17.5436,17.5197,17.4979,17.4774,17.4578,17.4393,17.4216,17.4049,17.377,17.3485,17.3208,17.294,17.268,17.2429,17.2186,17.1951,17.1724,17.1505,17.1294,17.109,17.0894,17.0705,17.0688,17.0678,17.0673,17.0672,17.0682,17.0707,17.0736,17.0769,17.0806,17.0846,17.089,17.0938,17.0989,17.1043,17.11,17.1161,17.1225,17.1292,17.1362,17.1435,17.1511,17.159,17.1671,17.1755,17.1842,17.1932,17.2024,17.2118,17.2239,17.2234,17.2135,17.2043,17.1956,17.1875,17.18,17.1731,17.1667,17.1609,17.1557,17.151,17.1468,17.1432,17.1402
xx,xx,xx,md,27.0511,26.9909,26.9319,26.8783,26.8422,26.8128,26.7299,26.6828,26.6369,26.5921,26.5484,26.5059,26.4645,26.4241,26.3849,26.3466,26.3094,26.2733,26.2381,26.2024,26.1601,26.1187,26.0782,26.0382,25.9992,25.961,25.9236,25.8869,25.851,25.8558,25.8774,25.8197,25.7628,25.7069,25.6518,25.62,25.5898,25.5803,25.5837,25.5878,25.5925,25.5764,25.5532,25.5811,25.6094,25.6116,25.587,25.5426,25.4991,25.4624,25.4685,25.5037,25.5163,25.4947,25.4739,25.4537,25.4343,25.4155,25.3973,25.3798,25.3253,25.3409,25.3363,25.3442,25.3544,25.3507,25.3239,25.2978,25.2819,25.2996,25.3175,25.3356
xx,xx,xx,hi,37.7142,37.6022,37.492,37.3835,37.2767,37.1715,37.0681,36.9663,36.8661,36.7675,36.6705,36.5751,36.4812,36.3888,36.2979,36.2085,36.1148,36.0352,35.957,35.8801,35.8046,35.7304,35.6575,35.5859,35.5156,35.4465,35.3786,35.312,35.2466,35.1824,35.1193,35.0574,34.9966,34.937,34.8785,34.8211,34.7647,34.7095,34.6552,34.6021,34.5509,34.5067,34.4636,34.4213,34.38,34.3394,34.298,34.2575,34.2258,34.2006,34.1761,34.1524,34.1294,34.1071,34.0856,34.0647,34.0446,34.0251,34.0063,33.9881,33.9706,33.9537,33.9375,33.9273,33.952,33.9772,34.0029,34.0289,34.0534,34.0771,34.1013,34.1258
xx,COVID,xx,lo,17.7411,17.7096,17.6792,17.65,17.6218,17.5947,17.5686,17.5436,17.5197,17.4979,17.4774,17.4578,17.4393,17.4216,17.4049,17.3787,17.2318,16.9359,16.6712,16.7884,16.994,17.1596,17.3388,17.5527,17.8716,18.3331,18.8527,19.3645,19.8611,20.3643,20.8756,21.4263,22.0446,22.7262,23.4448,24.1767,24.7613,25.2174,25.5717,25.838,26.0327,26.1691,26.2584,26.3094,26.3296,26.3248,26.3001,26.2594,26.2059,26.1423,26.045,25.931,25.8146,25.6968,25.5785,25.4603,25.3427,25.226,25.1106,24.9966,24.8843,24.7736,24.6609,24.5465,24.4347,24.3254,24.2187,24.1144,24.0126,23.9131,23.816,23.7211
xx,xx,xx,md,27.0511,26.9909,26.9319,26.8783,26.8422,26.8128,26.7299,26.6828,26.6369,26.5921,26.5484,26.5059,26.4645,26.4241,26.3849,26.3486,26.0732,25.3593,24.7987,25.0044,25.3777,25.7234,25.9867,26.3805,26.7773,27.2889,27.8325,28.3007,28.7972,29.5527,30.1146,30.8159,31.6087,32.6256,33.5218,34.3461,35.2356,36.0571,36.6772,37.1293,37.4495,37.6663,37.7554,37.8721,37.8974,37.8819,37.8491,37.8226,37.7065,37.5847,37.4761,37.3058,37.1306,36.9839,36.8924,36.7987,36.7034,36.6039,36.4872,36.4054,36.3185,36.2231,36.1284,35.9822,35.8105,35.6412,35.5055,35.3922,35.2807,35.1712,35.0635,34.9578
xx,xx,xx,hi,37.7142,37.6022,37.492,37.3835,37.2767,37.1715,37.0681,36.9663,36.8661,36.7675,36.6705,36.5751,36.4812,36.3888,36.2979,36.211,35.7727,35.0288,34.4553,34.5634,34.8151,35.1019,35.4284,35.7989,36.2384,36.7656,37.4612,38.3509,39.2332,40.1287,41.0415,42.0202,43.0607,44.0456,45.2141,46.4768,47.7356,48.8698,49.7603,50.3686,50.7613,50.9894,51.1635,51.2882,51.3411,51.3539,51.3483,51.3079,51.2051,51.0294,50.8389,50.6375,50.4282,50.2135,49.9951,49.7746,49.5583,49.3572,49.1548,48.9518,48.7487,48.5461,48.3443,48.1571,47.9876,47.8184,47.648,47.4795,47.3131,47.1567,47.0089,46.8625
MNG,Baseline,xx,lo,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392
xx,xx,xx,md,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741
xx,xx,xx,hi,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007
xx,COVID,xx,lo,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4392,18.4388,18.1684,17.6684,17.2876,17.3385,17.4469,17.5457,17.6385,17.7275,17.8147,17.9014,17.9876,18.0725,18.1556,18.2375,18.3192,18.4018,18.4865,18.5726,18.6596,18.7459,18.8313,18.9167,19.0026,19.0887,19.1748,19.2534,19.3232,19.3839,19.4359,19.4797,19.516,19.5455,19.5688,19.5868,19.5999,19.6089,19.6142,19.6163,19.6158,19.6129,19.6081,19.6015,19.5936,19.5844,19.5742,19.5632,19.5516,19.5393,19.5267,19.5136,19.5004,19.4869,19.4732,19.4595,19.4458,19.432
xx,xx,xx,md,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9741,35.9727,35.4757,34.5538,33.8421,33.9168,34.1031,34.28,34.4522,34.6255,34.7992,34.9786,35.1568,35.3295,35.4926,35.6518,35.8086,35.9716,36.1224,36.1788,36.3145,36.3784,36.6049,36.7999,36.955,37.1137,37.272,37.3929,37.4828,37.5497,37.5996,37.6366,37.664,37.684,37.6983,37.6977,37.6766,37.6541,37.6308,37.5742,37.5144,37.4554,37.4821,37.5088,37.4906,37.4684,37.4466,37.4252,37.4043,37.3839,37.3836,37.3989,37.4131,37.4264,37.4387,37.4502,37.4609,37.4709
xx,xx,xx,hi,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3007,60.3011,59.5696,58.1457,56.9309,57.0943,57.437,57.7375,57.9997,58.2183,58.3821,58.5214,58.6405,58.7427,58.8313,58.9073,58.9721,59.026,59.0696,59.1051,59.1345,59.1596,59.1821,59.2005,59.2158,59.2282,59.2389,59.257,59.2835,59.3179,59.3591,59.406,59.4574,59.5122,59.5692,59.6276,59.6867,59.7457,59.8043,59.8619,59.9183,59.9733,60.0266,60.0782,60.128,60.176,60.2221,60.2664,60.3089,60.3496,60.3887,60.4261,60.4619,60.4963,60.5291,60.5607,60.5909,60.6198
MYS,Baseline,xx,lo,6.6125,6.6056,6.5989,6.5922,6.5857,6.5792,6.5728,6.5665,6.5602,6.554,6.5482,6.5426,6.5369,6.5314,6.5259,6.5204,6.5151,6.5098,6.5045,6.4994,6.4942,6.4892,6.4842,6.4792,6.4743,6.4695,6.4647,6.46,6.4553,6.4507,6.4461,6.4416,6.4371,6.4326,6.4282,6.4239,6.4196,6.4153,6.4112,6.4086,6.406,6.4029,6.3998,6.3966,6.3935,6.3905,6.3874,6.3844,6.3815,6.3785,6.3756,6.3727,6.3699,6.367,6.3637,6.3592,6.3548,6.3504,6.346,6.3417,6.3374,6.3331,6.3289,6.3247,6.3205,6.3163,6.3122,6.3081,6.304,6.2999,6.2959,6.2919
xx,xx,xx,md,7.7144,7.7122,7.71,7.7079,7.7058,7.6973,7.6876,7.6773,7.6686,7.6592,7.6523,7.6486,7.6488,7.6497,7.6505,7.6498,7.64,7.6394,7.6392,7.6391,7.6389,7.6387,7.6348,7.6294,7.624,7.6186,7.6133,7.6081,7.6029,7.5978,7.5967,7.5928,7.5874,7.5824,7.5773,7.5722,7.5674,7.5647,7.5619,7.5599,7.5565,7.5506,7.5449,7.5426,7.5403,7.538,7.5357,7.5335,7.5313,7.5292,7.5271,7.525,7.5229,7.5209,7.5188,7.5169,7.515,7.5134,7.5111,7.5088,7.5071,7.5055,7.5037,7.5019,7.5002,7.4983,7.4963,7.4944,7.4924,7.4905,7.4886,7.4867
xx,xx,xx,hi,8.8172,8.8095,8.8019,8.7952,8.7885,8.7863,8.7847,8.783,8.7814,8.7798,8.7783,8.7767,8.7752,8.7736,8.772,8.7682,8.7644,8.7605,8.7564,8.7522,8.7482,8.7441,8.7401,8.7349,8.7297,8.7246,8.72,8.7176,8.7152,8.7128,8.7104,8.7081,8.7058,8.7035,8.7012,8.6989,8.6967,8.6944,8.6922,8.69,8.6879,8.6857,8.6835,8.6814,8.6793,8.6772,8.6751,8.673,8.6709,8.6689,8.6668,8.6648,8.6627,8.6607,8.6587,8.6567,8.6547,8.6527,8.6508,8.6488,8.6468,8.6449,8.6429,8.641,8.6391,8.6372,8.6352,8.6333,8.6314,8.6296,8.6277,8.6258
xx,COVID,xx,lo,6.6125,6.6056,6.5989,6.5922,6.5857,6.5792,6.5728,6.5665,6.5602,6.554,6.5482,6.5426,6.5369,6.5314,6.5259,6.5225,6.4662,6.3544,6.2732,6.311,6.3521,6.397,6.4523,6.4987,6.5301,6.5715,6.6336,6.7015,6.7768,6.8274,6.8677,6.9185,6.9936,7.0604,7.1142,7.1647,7.2156,7.27,7.3348,7.4188,7.4948,7.5406,7.5645,7.5713,7.5658,7.547,7.5187,7.4888,7.4586,7.4286,7.3993,7.3707,7.3431,7.3163,7.2876,7.2528,7.2191,7.1865,7.1551,7.1248,7.0956,7.0676,7.0406,7.0146,6.9896,6.9656,6.9432,6.9174,6.8889,6.8615,6.835,6.8096
xx,xx,xx,md,7.7144,7.7122,7.71,7.7079,7.7058,7.6973,7.6876,7.6773,7.6686,7.6592,7.6523,7.6486,7.6488,7.6497,7.6505,7.6528,7.5657,7.4437,7.3354,7.3855,7.4439,7.4899,7.5673,7.6246,7.6638,7.711,7.7638,7.8351,7.9233,8.0081,8.093,8.1795,8.2662,8.3708,8.4648,8.563,8.6594,8.7555,8.8871,8.9987,9.0895,9.1794,9.2451,9.2891,9.3042,9.3249,9.3408,9.3444,9.3256,9.2991,9.2651,9.2329,9.2206,9.1988,9.1605,9.1189,9.0888,9.0531,9.0182,8.983,8.9458,8.9097,8.8803,8.8557,8.8281,8.8002,8.7764,8.7532,8.7314,8.7131,8.6892,8.6669
xx,xx,xx,hi,8.8172,8.8095,8.8019,8.7952,8.7885,8.7863,8.7847,8.783,8.7814,8.7798,8.7783,8.7767,8.7752,8.7736,8.772,8.7701,8.6993,8.5524,8.4438,8.483,8.5349,8.589,8.6452,8.6942,8.7308,8.7771,8.8644,8.9611,9.0683,9.1799,9.2828,9.4068,9.5426,9.6914,9.8334,9.9674,10.1003,10.2447,10.4054,10.5832,10.7826,10.9441,11.0424,11.0969,11.123,11.1304,11.1253,11.1119,11.0922,11.0687,11.0426,11.0149,10.986,10.9629,10.939,10.9109,10.875,10.8388,10.8021,10.7651,10.7285,10.6922,10.6598,10.6309,10.6022,10.574,10.546,10.5185,10.4913,10.4655,10.4432,10.421
NPL,Baseline,xx,lo,11.7116,11.7079,11.7045,11.7012,11.6982,11.6955,11.6929,11.6906,11.6885,11.6866,11.6849,11.6835,11.6822,11.6811,11.6708,11.6596,11.6488,11.6384,11.6283,11.6186,11.6092,11.6002,11.5915,11.5831,11.5751,11.5674,11.56,11.5522,11.5391,11.5263,11.5138,11.5017,11.4911,11.4807,11.4707,11.4594,11.4436,11.428,11.4128,11.3979,11.3834,11.3691,11.3551,11.3415,11.3281,11.315,11.3022,11.2896,11.2774,11.2654,11.2537,11.2422,11.231,11.2201,11.2094,11.199,11.1888,11.1788,11.1691,11.1596,11.1503,11.1413,11.1325,11.1239,11.1155,11.112,11.1024,11.0923,11.0823,11.0724,11.0626,11.053
xx,xx,xx,md,19.9165,19.8913,19.8665,19.8421,19.8181,19.7944,19.7711,19.7482,19.7488,19.7495,19.7502,19.7508,19.7514,19.752,19.7525,19.753,19.751,19.734,19.7175,19.7013,19.6856,19.6702,19.6552,19.6207,19.5863,19.5525,19.5193,19.4868,19.4549,19.4265,19.4184,19.4104,19.4026,19.3949,19.3873,19.3799,19.3725,19.3653,19.3582,19.3513,19.3444,19.3377,19.3311,19.3246,19.3182,19.3119,19.3057,19.2997,19.2938,19.2879,19.2822,19.2766,19.2711,19.2657,19.2604,19.2552,19.2501,19.2451,19.2403,19.2355,19.2308,19.2262,19.2217,19.2173,19.213,19.2088,19.2047,19.2006,19.1967,19.1929,19.1891,19.1854
xx,xx,xx,hi,30.1379,30.1184,30.093,30.0641,30.0356,30.0074,29.9795,29.9519,29.9245,29.8975,29.8707,29.8442,29.8179,29.792,29.7663,29.7408,29.7157,29.6907,29.6661,29.6416,29.6174,29.5935,29.5698,29.5464,29.5231,29.5001,29.4774,29.4548,29.4325,29.4104,29.3885,29.3668,29.3454,29.3241,29.3031,29.2823,29.2617,29.2412,29.221,29.201,29.1811,29.1615,29.1421,29.1228,29.1037,29.0848,29.0661,29.0476,29.0292,29.011,28.9928,28.9748,28.9569,28.9392,28.9216,28.9043,28.8871,28.87,28.8531,28.8364,28.8199,28.8034,28.7872,28.7711,28.7552,28.7394,28.7237,28.7082,28.6929,28.6777,28.6626,28.6477
xx,COVID,xx,lo,11.7116,11.7079,11.7045,11.7012,11.6982,11.6955,11.6929,11.6906,11.6885,11.6866,11.6849,11.6835,11.6822,11.6811,11.6708,11.6601,11.4426,11.0492,10.7555,10.8089,10.9049,10.9896,11.0659,11.1367,11.2027,11.2636,11.3172,11.3614,11.3912,11.4032,11.4151,11.4252,11.4305,11.4316,11.4305,11.4278,11.4236,11.4182,11.4118,11.4044,11.3964,11.3878,11.3786,11.3691,11.3593,11.3492,11.3389,11.3286,11.3181,11.3077,11.2972,11.2867,11.2764,11.2661,11.2559,11.2458,11.2368,11.2323,11.2278,11.2234,11.2191,11.2149,11.2108,11.2069,11.203,11.1923,11.1812,11.1702,11.1594,11.1487,11.1381,11.1276
xx,xx,xx,md,19.9165,19.8913,19.8665,19.8421,19.8181,19.7944,19.7711,19.7482,19.7488,19.7495,19.7502,19.7508,19.7514,19.752,19.7525,19.7537,19.4539,18.892,18.4664,18.5413,18.6807,18.7778,18.8433,18.9042,18.9612,19.0135,19.0583,19.0926,19.1166,19.1355,19.1536,19.1684,19.1914,19.2168,19.2382,19.2562,19.2714,19.2839,19.2943,19.3026,19.3093,19.3145,19.3183,19.3211,19.3228,19.3237,19.3239,19.3234,19.3224,19.3209,19.319,19.3167,19.3142,19.3114,19.3084,19.3052,19.3019,19.2985,19.295,19.2914,19.2877,19.284,19.2803,19.2766,19.2729,19.2692,19.2655,19.2618,19.2582,19.2546,19.2504,19.2297
xx,xx,xx,hi,30.1379,30.1184,30.093,30.0641,30.0356,30.0074,29.9795,29.9519,29.9245,29.8975,29.8707,29.8442,29.8179,29.792,29.7663,29.7415,29.3439,28.6101,28.0288,28.0567,28.1715,28.2761,28.3733,28.4661,28.5545,28.6387,28.7151,28.7799,28.8328,28.8792,28.924,28.9646,28.9961,29.019,29.0368,29.0503,29.0601,29.0666,29.0701,29.0711,29.0699,29.0667,29.0618,29.0553,29.0476,29.0387,29.0289,29.0182,29.0068,28.9947,28.9821,28.9691,28.9557,28.9419,28.9279,28.9137,28.8993,28.8847,28.8701,28.8554,28.8406,28.8258,28.811,28.7962,28.7814,28.7666,28.7519,28.7373,28.7227,28.7082,28.6938,28.6795
