ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,xx,HIV +ve,lo,8.5965,8.5182,8.4477,8.3729,8.2997,8.2279,8.1594,8.0946,8.0674,8.0462,8.0254,8.005,7.9851,7.9599,7.9264,7.9538,8.1321,8.2701,8.3496,8.4036,8.4599,8.5084,8.5045,8.4961,8.512,8.5941,8.6922,8.7864,8.7998,8.808,8.817,8.8126,8.8059,8.8002,8.7955,8.7916,8.826,8.868,8.9099,8.9229,8.7823,8.6282,8.4966,8.383,8.284,8.1792,8.044,7.9176,7.7986,7.6858,7.5785,7.4775,7.3825,7.291,7.2026,7.1272,7.0911,7.0563,7.0226,6.99,6.947,6.8952,6.8304,6.7671,6.7054,6.6451,6.5814,6.5114,6.4428,6.3757,6.3099,6.2455
xx,xx,xx,md,13.9089,13.8392,13.7752,13.7115,13.6481,13.552,13.4751,13.4156,13.3466,13.2829,13.2198,13.1716,13.1481,13.0722,13.0125,13.0321,13.2798,13.5446,13.7047,13.7855,13.8873,13.9483,13.9074,13.8595,13.8681,14.0356,14.1752,14.2938,14.338,14.3766,14.4193,14.4214,14.4156,14.4208,14.4219,14.4769,14.451,14.4493,14.4568,14.4006,14.1401,13.9201,13.7048,13.5113,13.3277,13.1103,12.9475,12.8122,12.667,12.5675,12.4449,12.3616,12.2968,12.236,12.1685,12.0673,11.9664,11.8597,11.7844,11.6988,11.6513,11.5682,11.4844,11.4037,11.3465,11.3178,11.2745,11.1973,11.1571,11.1177,11.079,11.0304
xx,xx,xx,hi,20.5984,20.4841,20.3707,20.2584,20.1472,20.0373,19.9289,19.822,19.7164,19.6123,19.5095,19.4081,19.308,19.2093,19.1118,19.1088,19.4334,19.6791,19.7244,19.7473,19.8471,19.9547,19.9592,19.9552,19.994,20.1662,20.3601,20.5333,20.6642,20.8513,21.0622,21.2317,21.3859,21.5215,21.6435,21.7611,21.8738,21.9818,22.0829,22.0686,21.6498,21.192,20.7966,20.4478,20.1748,19.9281,19.6973,19.4797,19.2738,19.0781,18.8918,18.714,18.544,18.3813,18.2254,18.0758,17.9322,17.7942,17.6614,17.5334,17.4101,17.291,17.1758,17.0645,16.9565,16.8519,16.7503,16.6515,16.5554,16.4617,16.3705,16.2813
MEX,Baseline,xx,lo,0.18456,0.1844,0.18424,0.18408,0.18393,0.18378,0.18363,0.18347,0.18331,0.18315,0.183,0.18285,0.1827,0.18256,0.18241,0.18227,0.18213,0.18199,0.18186,0.18172,0.18159,0.18146,0.18133,0.1812,0.18107,0.18095,0.18082,0.1807,0.18058,0.18046,0.18034,0.18022,0.1801,0.17995,0.1798,0.17966,0.17951,0.17937,0.17922,0.17908,0.17894,0.1788,0.17866,0.17852,0.17838,0.17825,0.17811,0.17797,0.17784,0.1777,0.17758,0.17749,0.1774,0.17731,0.17722,0.17713,0.17704,0.17695,0.17686,0.17677,0.17668,0.17659,0.1765,0.17641,0.17632,0.17623,0.17614,0.17606,0.17597,0.17588,0.17579,0.17571
xx,xx,xx,md,0.20002,0.19984,0.19972,0.19961,0.19943,0.19925,0.19907,0.19897,0.19886,0.19881,0.19863,0.19842,0.1982,0.19801,0.19791,0.19782,0.19773,0.19764,0.19745,0.19724,0.19703,0.1969,0.19678,0.19667,0.19653,0.19645,0.19634,0.19625,0.19614,0.19603,0.19589,0.19573,0.1956,0.19546,0.19533,0.1952,0.19511,0.19503,0.19496,0.19486,0.19476,0.19467,0.1946,0.19455,0.1944,0.19425,0.19415,0.1941,0.19406,0.19399,0.19391,0.19383,0.19374,0.19366,0.19358,0.1935,0.19342,0.19334,0.19326,0.19318,0.19307,0.19296,0.19287,0.19277,0.19267,0.19257,0.19248,0.19238,0.19228,0.19219,0.19209,0.19199
xx,xx,xx,hi,0.21737,0.21719,0.21708,0.21697,0.21687,0.21677,0.21667,0.21657,0.21648,0.21638,0.21629,0.2162,0.2161,0.21601,0.21592,0.21582,0.21569,0.21557,0.21545,0.21533,0.21521,0.21509,0.21497,0.21486,0.21474,0.21463,0.21452,0.21441,0.2143,0.21419,0.21408,0.21397,0.21388,0.21378,0.21368,0.21359,0.21349,0.2134,0.2133,0.21321,0.21312,0.21302,0.21293,0.21284,0.21275,0.21266,0.21257,0.21249,0.2124,0.21231,0.21222,0.21214,0.21205,0.21196,0.21188,0.21179,0.21171,0.21163,0.21154,0.21146,0.21138,0.21129,0.21121,0.21113,0.21105,0.21097,0.21089,0.21081,0.21073,0.21065,0.21057,0.21049
xx,COVID,xx,lo,0.18456,0.1844,0.18424,0.18408,0.18393,0.18378,0.18363,0.18347,0.18331,0.18315,0.183,0.18285,0.1827,0.18256,0.18241,0.18558,0.19902,0.20872,0.22008,0.2278,0.23675,0.24152,0.24752,0.25883,0.26779,0.27687,0.27984,0.27642,0.27805,0.2772,0.27682,0.28061,0.28416,0.28862,0.29317,0.29832,0.30675,0.31135,0.32024,0.33089,0.31601,0.29677,0.27977,0.26841,0.25906,0.25049,0.24343,0.23757,0.23266,0.2285,0.22494,0.22188,0.2192,0.21685,0.21475,0.21287,0.21117,0.20962,0.20819,0.20687,0.20565,0.2045,0.20342,0.2024,0.20143,0.20053,0.19966,0.19884,0.19805,0.1973,0.19663,0.19604
xx,xx,xx,md,0.20002,0.19984,0.19972,0.19961,0.19943,0.19925,0.19907,0.19897,0.19886,0.19881,0.19863,0.19842,0.1982,0.19801,0.19791,0.20141,0.2162,0.22841,0.24312,0.25211,0.26243,0.26785,0.27463,0.28832,0.29889,0.30963,0.31301,0.30764,0.30884,0.30736,0.30699,0.31287,0.31713,0.32276,0.32871,0.33521,0.34604,0.35304,0.36487,0.37751,0.36009,0.33846,0.32125,0.30721,0.29644,0.28767,0.28035,0.27391,0.26844,0.26403,0.26032,0.25716,0.2545,0.25211,0.2497,0.24782,0.24572,0.24419,0.24282,0.24136,0.24003,0.23871,0.23743,0.23595,0.23484,0.23366,0.23273,0.23163,0.23061,0.22957,0.22857,0.22773
xx,xx,xx,hi,0.21737,0.21719,0.21708,0.21697,0.21687,0.21677,0.21667,0.21657,0.21648,0.21638,0.21629,0.2162,0.2161,0.21601,0.21592,0.21964,0.23665,0.25105,0.26828,0.27894,0.29131,0.29702,0.3047,0.32022,0.332,0.34392,0.34677,0.34047,0.3431,0.34316,0.34379,0.34927,0.35483,0.36296,0.37128,0.38104,0.39551,0.40456,0.41906,0.435,0.41051,0.38297,0.36143,0.34524,0.33255,0.32233,0.31427,0.30797,0.3028,0.2984,0.2946,0.29127,0.28829,0.28559,0.28312,0.28083,0.27869,0.27666,0.27475,0.27292,0.27116,0.26948,0.26786,0.26629,0.26478,0.26331,0.26196,0.26065,0.25938,0.25814,0.25693,0.25576
MMR,Baseline,xx,lo,2.2359,2.2304,2.2251,2.2198,2.2147,2.2096,2.2046,2.1997,2.195,2.1903,2.1857,2.1811,2.1767,2.1724,2.1681,2.164,2.1599,2.1552,2.15,2.1448,2.1396,2.1346,2.1296,2.1247,2.1199,2.1151,2.1104,2.1058,2.1012,2.0967,2.0923,2.0879,2.0836,2.0794,2.0752,2.0711,2.067,2.0633,2.0634,2.0636,2.0638,2.064,2.0643,2.0647,2.0651,2.0658,2.0669,2.068,2.0692,2.0703,2.0716,2.0728,2.0741,2.0742,2.071,2.0678,2.0647,2.0617,2.0587,2.0558,2.0529,2.05,2.0472,2.0467,2.0473,2.0479,2.0485,2.0492,2.05,2.0508,2.0516,2.0524
xx,xx,xx,md,3.4189,3.4086,3.3958,3.3833,3.3722,3.3593,3.3528,3.3464,3.3402,3.334,3.3279,3.322,3.3161,3.3104,3.3047,3.2991,3.2936,3.29,3.289,3.288,3.2871,3.2863,3.2832,3.2826,3.282,3.2816,3.2812,3.2776,3.2757,3.2715,3.2646,3.2578,3.2511,3.2445,3.238,3.2316,3.2253,3.2191,3.213,3.207,3.2032,3.1996,3.1961,3.1926,3.1892,3.1859,3.1827,3.1795,3.1765,3.1735,3.1705,3.1676,3.1648,3.1621,3.1594,3.157,3.1609,3.1648,3.1688,3.1728,3.1726,3.1699,3.1673,3.1648,3.1623,3.16,3.1577,3.1555,3.1534,3.1513,3.1493,3.1503
xx,xx,xx,hi,4.9253,4.9139,4.9026,4.8916,4.8807,4.8699,4.8594,4.849,4.8388,4.8287,4.8189,4.8092,4.7996,4.7902,4.781,4.7719,4.7629,4.7542,4.7455,4.737,4.7287,4.7205,4.7124,4.7045,4.6967,4.6891,4.6816,4.6742,4.6669,4.6604,4.6541,4.6478,4.6417,4.6357,4.6298,4.624,4.6183,4.6127,4.6073,4.6019,4.5966,4.5914,4.5862,4.5812,4.5762,4.5714,4.5666,4.562,4.5574,4.5529,4.5486,4.5443,4.5401,4.536,4.532,4.528,4.5242,4.5204,4.5169,4.5136,4.5104,4.5073,4.5043,4.5013,4.4984,4.4956,4.4928,4.4901,4.4875,4.4849,4.4824,4.4799
xx,COVID,xx,lo,2.2359,2.2304,2.2251,2.2198,2.2147,2.2096,2.2046,2.1997,2.195,2.1903,2.1857,2.1811,2.1767,2.1724,2.1681,2.1928,2.3242,2.4564,2.5703,2.7006,2.8281,2.9559,3.0875,3.2035,3.3258,3.485,3.6784,3.8585,3.9741,4.075,4.2012,4.384,4.5737,4.7273,4.8502,4.9654,5.0415,4.9605,4.656,4.3765,4.1604,3.9747,3.8264,3.703,3.5906,3.5012,3.4296,3.3714,3.3237,3.2839,3.2502,3.2213,3.1959,3.1733,3.1529,3.1342,3.1167,3.1003,3.0847,3.0698,3.0554,3.0414,3.0278,3.0146,3.0015,2.9888,2.9762,2.9638,2.953,2.9438,2.935,2.9266
xx,xx,xx,md,3.4189,3.4086,3.3958,3.3833,3.3722,3.3593,3.3528,3.3464,3.3402,3.334,3.3279,3.322,3.3161,3.3103,3.3047,3.3228,3.4297,3.5398,3.6563,3.7974,3.9112,4.0366,4.1976,4.3634,4.541,4.7312,4.9511,5.1596,5.2796,5.4109,5.5778,5.8424,6.1416,6.4495,6.6324,6.8049,6.8648,6.5559,6.2133,5.9328,5.7122,5.5245,5.3579,5.242,5.1476,5.0593,4.9811,4.9156,4.8635,4.8165,4.774,4.7352,4.6997,4.6669,4.6366,4.6061,4.58,4.5565,4.5336,4.5098,4.4845,4.4684,4.4497,4.4294,4.4123,4.3944,4.377,4.36,4.3434,4.3272,4.3113,4.2956
xx,xx,xx,hi,4.9253,4.9139,4.9026,4.8916,4.8807,4.8699,4.8594,4.849,4.8388,4.8287,4.8189,4.8092,4.7996,4.7902,4.781,4.8014,4.9337,5.0876,5.2291,5.3912,5.5525,5.7154,5.8975,6.0792,6.27,6.5628,6.8955,7.1914,7.3764,7.5371,7.7432,8.1316,8.5169,8.8728,9.1322,9.3649,9.4537,8.9995,8.5384,8.2546,8.0033,7.7506,7.5421,7.3688,7.2234,7.1004,6.9953,6.9048,6.8259,6.7566,6.695,6.6397,6.5897,6.544,6.5019,6.4627,6.426,6.3915,6.3587,6.3275,6.2976,6.2688,6.2411,6.2142,6.1881,6.1627,6.1379,6.1137,6.09,6.0668,6.0441,6.0218
MNG,Baseline,xx,lo,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355
xx,xx,xx,md,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248
xx,xx,xx,hi,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629
xx,COVID,xx,lo,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.76355,0.75942,0.73806,0.74897,0.73447,0.75613,0.75147,0.76192,0.76386,0.76907,0.77116,0.77669,0.77856,0.78312,0.78449,0.79211,0.79603,0.80743,0.81112,0.8169,0.81939,0.82338,0.82438,0.82967,0.83092,0.83625,0.83602,0.83406,0.83224,0.83057,0.82903,0.82761,0.8263,0.82508,0.82395,0.82269,0.82093,0.81929,0.81775,0.81632,0.81498,0.81374,0.81258,0.81149,0.81047,0.80951,0.80861,0.80775,0.80695,0.80618,0.80546,0.80477,0.80411,0.80348,0.80287,0.8023,0.80174,0.80121
xx,xx,xx,md,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.8248,0.82092,0.81597,0.81816,0.81146,0.81762,0.81517,0.82632,0.83104,0.84968,0.8521,0.8764,0.88026,0.89759,0.89734,0.90833,0.91107,0.92405,0.92953,0.93869,0.93974,0.94614,0.94663,0.95967,0.96361,0.97374,0.97142,0.9653,0.95969,0.95462,0.95007,0.94601,0.94238,0.93915,0.93626,0.93378,0.93261,0.93165,0.93088,0.93025,0.92973,0.92931,0.92897,0.92868,0.92844,0.92657,0.92398,0.92057,0.91727,0.9145,0.91374,0.91302,0.91157,0.90969,0.9079,0.9074,0.90692,0.90646
xx,xx,xx,hi,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.97629,0.96322,0.92648,0.94809,0.9239,0.95747,0.95118,1.0066,1.0223,1.0904,1.1116,1.1903,1.1931,1.2473,1.2367,1.3009,1.3033,1.393,1.4098,1.489,1.4822,1.5354,1.5222,1.6091,1.6003,1.691,1.645,1.5704,1.5122,1.4663,1.4299,1.4006,1.3767,1.357,1.3405,1.3264,1.3142,1.3035,1.2939,1.2853,1.2773,1.27,1.2631,1.2566,1.2504,1.2445,1.2388,1.2333,1.228,1.2228,1.2178,1.2129,1.2081,1.2035,1.1989,1.1945,1.1901,1.1858
MYS,Baseline,xx,lo,0.30933,0.30902,0.30871,0.30841,0.30811,0.30782,0.30753,0.30725,0.30697,0.30669,0.30642,0.30616,0.3059,0.30564,0.30538,0.30513,0.30489,0.30464,0.3044,0.30406,0.30373,0.30339,0.30307,0.30274,0.30242,0.3021,0.30179,0.30148,0.30118,0.30087,0.30057,0.30028,0.29998,0.29969,0.29941,0.29912,0.29884,0.29856,0.29828,0.29801,0.29774,0.29747,0.2972,0.29694,0.29668,0.29642,0.29616,0.2959,0.29565,0.2954,0.29515,0.2949,0.29466,0.29441,0.29417,0.29393,0.29376,0.29361,0.29346,0.29332,0.29318,0.29303,0.29289,0.29276,0.29262,0.29248,0.29235,0.29222,0.29209,0.29196,0.29183,0.2917
xx,xx,xx,md,0.48037,0.48008,0.47979,0.47951,0.47924,0.47897,0.4787,0.47844,0.47819,0.47794,0.47769,0.47745,0.47721,0.47698,0.47675,0.47663,0.47654,0.47609,0.47588,0.47567,0.47546,0.47525,0.47505,0.47486,0.47466,0.47447,0.47428,0.47409,0.47391,0.47373,0.47355,0.47337,0.47319,0.47302,0.47285,0.47268,0.47252,0.47235,0.47219,0.47203,0.47187,0.47171,0.47155,0.4714,0.47125,0.4711,0.47095,0.4708,0.47065,0.47051,0.47036,0.47022,0.47008,0.46994,0.46987,0.46983,0.46978,0.46974,0.4697,0.46966,0.46962,0.46958,0.46954,0.4695,0.46947,0.46943,0.4694,0.46937,0.46934,0.46931,0.46928,0.46925
xx,xx,xx,hi,0.70158,0.70123,0.70088,0.70054,0.70021,0.69988,0.69956,0.69924,0.69893,0.69862,0.69832,0.69802,0.69773,0.69744,0.69716,0.69688,0.69661,0.69634,0.69608,0.69582,0.69556,0.69531,0.69506,0.69482,0.69458,0.69434,0.69411,0.69388,0.69366,0.69344,0.69322,0.69301,0.6928,0.69259,0.69239,0.69219,0.69199,0.6918,0.69161,0.69142,0.69124,0.69106,0.69088,0.69071,0.69054,0.69037,0.6902,0.69004,0.68988,0.68972,0.68957,0.68941,0.68926,0.68912,0.68897,0.68883,0.68869,0.68855,0.68841,0.68828,0.68815,0.68802,0.6879,0.68777,0.68765,0.68753,0.68741,0.68729,0.68718,0.68707,0.68696,0.68685
xx,COVID,xx,lo,0.30933,0.30902,0.30871,0.30841,0.30811,0.30782,0.30753,0.30725,0.30697,0.30669,0.30642,0.30616,0.3059,0.30564,0.30538,0.31552,0.35021,0.35034,0.36281,0.34959,0.34171,0.3627,0.36869,0.35348,0.34836,0.37779,0.39529,0.40332,0.41928,0.41922,0.42153,0.45162,0.44862,0.46478,0.44804,0.46214,0.46355,0.48596,0.49426,0.51842,0.52504,0.49213,0.46339,0.4383,0.4197,0.40449,0.39209,0.38192,0.37352,0.36661,0.36278,0.36024,0.3574,0.35508,0.35313,0.35144,0.34994,0.34858,0.34733,0.34617,0.34509,0.34373,0.34232,0.34096,0.33966,0.33841,0.33721,0.33605,0.33493,0.33385,0.3328,0.33178
xx,xx,xx,md,0.48037,0.48008,0.47979,0.47951,0.47924,0.47897,0.4787,0.47844,0.47819,0.47794,0.47769,0.47745,0.47721,0.47698,0.47675,0.48945,0.52456,0.53088,0.54375,0.53561,0.52771,0.5504,0.55861,0.54515,0.54056,0.57077,0.59062,0.60317,0.6272,0.62959,0.636,0.67573,0.67523,0.69978,0.68496,0.70506,0.71082,0.7413,0.75237,0.79063,0.79807,0.76545,0.72174,0.69323,0.66768,0.64832,0.63488,0.62416,0.61494,0.60774,0.59982,0.59573,0.59192,0.58637,0.58158,0.57748,0.57498,0.57262,0.57036,0.5682,0.56612,0.5637,0.56155,0.55964,0.55783,0.55635,0.55491,0.5533,0.55164,0.55003,0.54826,0.54633
xx,xx,xx,hi,0.70158,0.70123,0.70088,0.70054,0.70021,0.69988,0.69956,0.69924,0.69893,0.69862,0.69832,0.69802,0.69773,0.69744,0.69716,0.71294,0.76321,0.76791,0.78625,0.77194,0.76138,0.79232,0.80312,0.78523,0.77919,0.82187,0.84762,0.86252,0.88707,0.89376,0.90259,0.9465,0.94813,0.97528,0.96259,0.98506,0.99348,1.0305,1.0451,1.0848,1.0955,1.0556,1.0199,0.98991,0.96673,0.94784,0.93236,0.9182,0.9062,0.89566,0.88621,0.87777,0.87022,0.86346,0.85735,0.85181,0.84676,0.84212,0.83783,0.83385,0.83013,0.82664,0.82334,0.82022,0.81724,0.81441,0.81169,0.80908,0.80657,0.80415,0.80181,0.79954
NPL,Baseline,xx,lo,2.6588,2.6538,2.649,2.6442,2.6394,2.6347,2.6301,2.6255,2.621,2.6165,2.6121,2.6077,2.6034,2.5992,2.5949,2.5908,2.5867,2.5826,2.5786,2.5746,2.5707,2.5668,2.563,2.5592,2.5554,2.5517,2.5481,2.5419,2.5357,2.5297,2.5238,2.518,2.5123,2.5068,2.5014,2.4963,2.4913,2.4864,2.4816,2.477,2.4724,2.4679,2.4635,2.4592,2.455,2.4509,2.4469,2.443,2.4381,2.4329,2.4279,2.4229,2.4181,2.4134,2.4089,2.4044,2.4001,2.3959,2.3918,2.3878,2.3839,2.3802,2.3765,2.3729,2.3695,2.3661,2.3628,2.3597,2.3566,2.3536,2.3507,2.3479
xx,xx,xx,md,4.9252,4.9254,4.9255,4.9255,4.9219,4.9218,4.916,4.9095,4.9031,4.8967,4.8905,4.8843,4.8737,4.859,4.8445,4.8302,4.8282,4.8271,4.826,4.8249,4.8239,4.8229,4.8216,4.8128,4.8037,4.7948,4.7863,4.7855,4.7848,4.784,4.7816,4.7769,4.7722,4.7677,4.7632,4.7587,4.7544,4.7501,4.7458,4.7406,4.735,4.7295,4.7241,4.7188,4.7135,4.7083,4.7032,4.6982,4.6933,4.6884,4.6836,4.6788,4.6742,4.6696,4.665,4.6606,4.6562,4.6518,4.6476,4.6434,4.6392,4.6352,4.6336,4.6343,4.635,4.6357,4.6363,4.637,4.6377,4.6372,4.6342,4.6313
xx,xx,xx,hi,7.6177,7.6134,7.6091,7.6048,7.6006,7.5964,7.5922,7.5881,7.584,7.58,7.576,7.572,7.5681,7.5642,7.5603,7.5565,7.5527,7.549,7.5453,7.5416,7.538,7.5344,7.5308,7.5273,7.5238,7.5204,7.517,7.5137,7.5103,7.5071,7.5038,7.5006,7.4974,7.4943,7.4912,7.4882,7.4851,7.4822,7.4792,7.4763,7.4734,7.4706,7.4678,7.4651,7.4623,7.4597,7.457,7.4544,7.4518,7.4493,7.4468,7.4443,7.4419,7.4395,7.4371,7.4348,7.4325,7.4302,7.428,7.4258,7.4236,7.4215,7.4194,7.4173,7.4153,7.4133,7.4113,7.4094,7.4075,7.4056,7.4038,7.4019
xx,COVID,xx,lo,2.6588,2.6538,2.649,2.6442,2.6394,2.6347,2.6301,2.6255,2.621,2.6165,2.6121,2.6077,2.6034,2.5992,2.5949,2.6036,2.6535,2.6763,2.6788,2.6634,2.6627,2.6611,2.6745,2.6904,2.704,2.706,2.6853,2.6528,2.6283,2.6342,2.6422,2.6263,2.5934,2.5772,2.5667,2.5571,2.5481,2.5397,2.5318,2.5244,2.5176,2.5112,2.505,2.4992,2.4936,2.4882,2.483,2.478,2.4732,2.4686,2.4641,2.4598,2.4555,2.4504,2.4451,2.4399,2.4349,2.43,2.4253,2.4207,2.4163,2.4119,2.4077,2.4036,2.3997,2.3958,2.3921,2.3884,2.3849,2.3815,2.3781,2.3749
xx,xx,xx,md,4.9252,4.9254,4.9255,4.9255,4.9219,4.9218,4.916,4.9095,4.9031,4.8967,4.8905,4.8843,4.8737,4.859,4.8445,4.8428,4.8816,4.8958,4.8921,4.8751,4.8751,4.8756,4.8971,4.9102,4.9212,4.9223,4.9037,4.8785,4.8562,4.8593,4.8647,4.8508,4.8218,4.8076,4.7985,4.79,4.7822,4.7749,4.768,4.7616,4.7555,4.7498,4.7443,4.7385,4.7317,4.7251,4.7188,4.7127,4.7068,4.7011,4.6956,4.6902,4.685,4.6799,4.675,4.6701,4.6654,4.6638,4.6638,4.6639,4.6641,4.6642,4.6643,4.6616,4.6582,4.6548,4.6516,4.6484,4.6452,4.6421,4.6391,4.6361
xx,xx,xx,hi,7.6177,7.6134,7.6091,7.6048,7.6006,7.5964,7.5922,7.5881,7.584,7.58,7.576,7.572,7.5681,7.5642,7.5603,7.5724,7.6348,7.6614,7.6605,7.6369,7.6323,7.6281,7.6494,7.6741,7.6957,7.7019,7.6778,7.6379,7.6088,7.621,7.636,7.6187,7.5784,7.5608,7.5509,7.5421,7.534,7.5267,7.52,7.5138,7.508,7.5027,7.4977,7.493,7.4886,7.4844,7.4804,7.4766,7.473,7.4695,7.4662,7.463,7.4599,7.4569,7.454,7.4511,7.4484,7.4457,7.4431,7.4406,7.4381,7.4357,7.4334,7.4311,7.4288,7.4266,7.4245,7.4224,7.4203,7.4183,7.4163,7.4144
PAK,Baseline,xx,lo,1.3279,1.325,1.3222,1.3194,1.3167,1.3141,1.3117,1.3093,1.3069,1.3056,1.305,1.3045,1.304,1.3035,1.3025,1.3013,1.3002,1.2991,1.298,1.297,1.296,1.295,1.2941,1.2932,1.2917,1.2903,1.2889,1.2876,1.2863,1.2851,1.2838,1.2827,1.2815,1.2804,1.2793,1.2783,1.2773,1.2763,1.2753,1.2744,1.2735,1.2727,1.2719,1.2711,1.2703,1.2696,1.2689,1.2682,1.2676,1.2669,1.2663,1.2658,1.2652,1.2641,1.2628,1.2616,1.2604,1.2592,1.2581,1.2572,1.2566,1.2561,1.2557,1.2553,1.255,1.2546,1.2545,1.2546,1.2548,1.2549,1.255,1.2551
xx,xx,xx,md,1.6744,1.6742,1.6741,1.6735,1.6683,1.6632,1.6594,1.6568,1.6527,1.6486,1.6455,1.6458,1.641,1.6364,1.6325,1.6315,1.6298,1.6297,1.6287,1.6261,1.6235,1.621,1.6182,1.6161,1.6137,1.6124,1.61,1.6077,1.6054,1.6031,1.6009,1.5987,1.5966,1.5945,1.5925,1.5905,1.5885,1.5871,1.5848,1.5846,1.5845,1.5831,1.5821,1.582,1.5819,1.5816,1.5809,1.5803,1.5797,1.58,1.5806,1.5812,1.5818,1.5825,1.5827,1.5829,1.5831,1.5834,1.5837,1.5829,1.5812,1.5804,1.5814,1.5808,1.5791,1.5787,1.579,1.5792,1.5779,1.5759,1.5739,1.5723
xx,xx,xx,hi,2.0962,2.0914,2.0866,2.0819,2.0774,2.0729,2.0684,2.0639,2.06,2.0582,2.0564,2.0547,2.0528,2.049,2.0452,2.0415,2.0379,2.0344,2.0305,2.0245,2.0186,2.0128,2.0072,2.0014,1.9958,1.9902,1.9859,1.9847,1.9835,1.9821,1.9808,1.9775,1.9739,1.9704,1.9684,1.9669,1.9655,1.964,1.9626,1.9611,1.9598,1.9584,1.9572,1.956,1.9548,1.9537,1.9526,1.9516,1.9506,1.9498,1.9508,1.9517,1.9527,1.9537,1.9536,1.9535,1.9533,1.9532,1.9533,1.9535,1.9538,1.954,1.9544,1.9547,1.9551,1.9555,1.9559,1.9564,1.9569,1.9574,1.9579,1.9583
