Region,ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,xx,With COVID,xx,lo,0.031464,0.031417,0.03137,0.031324,0.031293,0.031269,0.031232,0.031181,0.031132,0.031091,0.031056,0.031008,0.030961,0.030916,0.03087,0.031185,0.032564,0.033804,0.034745,0.035585,0.036357,0.037169,0.038308,0.039478,0.0406,0.041671,0.042667,0.043576,0.0444,0.045193,0.046033,0.047093,0.048187,0.049359,0.050858,0.052296,0.053629,0.05484,0.055998,0.056374,0.054056,0.050981,0.047925,0.045068,0.043326,0.041771,0.04045,0.039229,0.038248,0.037455,0.036802,0.036258,0.035784,0.035359,0.034991,0.034668,0.034341,0.034035,0.033727,0.033444,0.033183,0.032942,0.032717,0.032508,0.032313,0.032129,0.031956,0.031792,0.031657,0.031535,0.031419,0.031307
xx,xx,xx,xx,md,0.034239,0.034187,0.034137,0.034078,0.03402,0.033963,0.033905,0.033852,0.033802,0.033751,0.033719,0.033699,0.033676,0.033645,0.033616,0.033984,0.035643,0.037325,0.038729,0.039968,0.041028,0.042081,0.043856,0.045574,0.047097,0.04852,0.04991,0.051233,0.052293,0.053199,0.054221,0.055642,0.057046,0.058551,0.060599,0.062687,0.064493,0.066144,0.067838,0.067652,0.06293,0.058446,0.054868,0.052245,0.049819,0.047989,0.04645,0.045325,0.044238,0.043403,0.042584,0.041882,0.041359,0.040822,0.040338,0.039943,0.039558,0.03927,0.038979,0.038689,0.03845,0.038214,0.037942,0.037686,0.037444,0.037214,0.036995,0.03679,0.036587,0.036396,0.036213,0.036038
xx,xx,xx,xx,hi,0.036715,0.036652,0.03659,0.03653,0.03647,0.036412,0.036354,0.036298,0.036245,0.0362,0.036155,0.03611,0.036081,0.036056,0.036031,0.036439,0.038356,0.040336,0.042021,0.043484,0.044702,0.046007,0.048028,0.050049,0.051903,0.053685,0.055256,0.056701,0.058056,0.059422,0.060927,0.062882,0.064724,0.066989,0.070055,0.07322,0.07621,0.078891,0.08147,0.082116,0.076801,0.071255,0.067008,0.063728,0.061169,0.059149,0.057592,0.05637,0.055372,0.054545,0.053848,0.053252,0.052733,0.052274,0.051861,0.051485,0.051138,0.050814,0.050509,0.05022,0.049944,0.049679,0.049424,0.049177,0.048938,0.048706,0.048481,0.048261,0.048047,0.047838,0.047634,0.047435
xx,ISR,Baseline,xx,lo,0.02007,0.020041,0.020011,0.019983,0.019954,0.019926,0.019898,0.019871,0.019844,0.019817,0.019791,0.019765,0.019739,0.019714,0.019687,0.019654,0.01962,0.019588,0.019556,0.019524,0.019493,0.019462,0.019431,0.019401,0.019371,0.019342,0.019313,0.019284,0.019257,0.019229,0.019202,0.019176,0.019155,0.019134,0.019113,0.019092,0.019072,0.019052,0.019031,0.019011,0.018992,0.018972,0.018952,0.018933,0.018911,0.018885,0.018859,0.018835,0.018819,0.018803,0.018787,0.018763,0.018738,0.018721,0.018704,0.018687,0.018669,0.018652,0.018629,0.018606,0.018584,0.018562,0.01854,0.018519,0.018497,0.018476,0.018455,0.018435,0.018414,0.018394,0.018373,0.018352
xx,xx,xx,xx,md,0.021658,0.021626,0.021591,0.021562,0.021522,0.021498,0.021466,0.021435,0.021405,0.021372,0.021345,0.021312,0.021284,0.021261,0.021238,0.021216,0.021193,0.021162,0.021139,0.021116,0.021094,0.021071,0.021049,0.021028,0.021003,0.020978,0.020953,0.020928,0.020905,0.020888,0.020871,0.020854,0.020838,0.020821,0.020805,0.020788,0.020768,0.02075,0.020732,0.020714,0.020696,0.020675,0.020652,0.02063,0.020608,0.02059,0.020573,0.020556,0.02054,0.020523,0.020506,0.020492,0.020476,0.020457,0.020438,0.02043,0.020414,0.020399,0.02038,0.020369,0.020355,0.02034,0.020326,0.020311,0.020297,0.020283,0.020269,0.02026,0.020245,0.020228,0.020213,0.0202
xx,xx,xx,xx,hi,0.02333,0.023296,0.023263,0.023229,0.023197,0.023165,0.023133,0.023102,0.023071,0.023041,0.023011,0.022981,0.022952,0.022923,0.022895,0.022867,0.022839,0.022812,0.022785,0.022758,0.022732,0.022705,0.022682,0.022673,0.022663,0.022654,0.022645,0.022636,0.022627,0.022618,0.022607,0.022586,0.022567,0.02255,0.022534,0.022524,0.022514,0.022505,0.022495,0.022485,0.022476,0.022464,0.022441,0.022417,0.022394,0.022371,0.022348,0.022333,0.022331,0.022331,0.022331,0.022332,0.022336,0.02234,0.022344,0.022348,0.022352,0.022356,0.022352,0.022342,0.022332,0.022321,0.022311,0.022311,0.022311,0.022311,0.022311,0.022311,0.022311,0.022311,0.022311,0.022311
xx,xx,With COVID,xx,lo,0.02007,0.020041,0.020011,0.019983,0.019954,0.019926,0.019898,0.019871,0.019844,0.019817,0.019791,0.019765,0.019739,0.019714,0.019687,0.019865,0.020854,0.021688,0.022378,0.022921,0.023439,0.024052,0.024882,0.025703,0.026414,0.02706,0.027668,0.028293,0.02886,0.029376,0.02989,0.030495,0.031149,0.03184,0.032719,0.033622,0.034483,0.035268,0.036019,0.036333,0.035047,0.032685,0.030936,0.029251,0.027702,0.026479,0.025483,0.02469,0.024092,0.023595,0.023163,0.022788,0.022451,0.022153,0.021889,0.021667,0.021474,0.021299,0.02114,0.021001,0.020872,0.020752,0.02064,0.020535,0.020436,0.020342,0.020253,0.020169,0.020089,0.020013,0.01994,0.019871
xx,xx,xx,xx,md,0.021658,0.021626,0.021591,0.021562,0.021522,0.021498,0.021466,0.021435,0.021405,0.021372,0.021345,0.021312,0.021284,0.021261,0.021238,0.021456,0.022572,0.023692,0.024517,0.025297,0.025979,0.026609,0.027626,0.028679,0.029692,0.03058,0.031472,0.032213,0.032818,0.033426,0.034077,0.034952,0.035897,0.036796,0.038155,0.03952,0.040809,0.041912,0.042926,0.042965,0.03997,0.036989,0.034785,0.032912,0.031403,0.03021,0.029325,0.028527,0.027832,0.027236,0.026749,0.026326,0.025987,0.025669,0.02538,0.02512,0.02488,0.024677,0.024483,0.024307,0.024161,0.023989,0.023818,0.023663,0.023533,0.023394,0.023266,0.023151,0.023022,0.022894,0.022804,0.0227
xx,xx,xx,xx,hi,0.02333,0.023296,0.023263,0.023229,0.023197,0.023165,0.023133,0.023102,0.023071,0.023041,0.023011,0.022981,0.022952,0.022923,0.022895,0.023128,0.024399,0.025594,0.026579,0.027417,0.02819,0.029001,0.030239,0.031475,0.0326,0.033781,0.034919,0.035968,0.036809,0.037738,0.038572,0.039899,0.041327,0.042682,0.044488,0.04655,0.048529,0.050343,0.052113,0.052744,0.049275,0.045703,0.042961,0.040828,0.039167,0.037943,0.03697,0.036182,0.035534,0.034991,0.034528,0.034126,0.03377,0.033451,0.033159,0.032891,0.03264,0.032404,0.03218,0.031967,0.031762,0.031566,0.031376,0.031193,0.031016,0.030844,0.030677,0.030515,0.030357,0.030203,0.030054,0.029908
xx,ITA,Baseline,xx,lo,0.043943,0.043851,0.043784,0.043722,0.043661,0.043601,0.043536,0.043472,0.043409,0.043346,0.043285,0.043225,0.043166,0.043107,0.04305,0.042995,0.04294,0.042885,0.042832,0.042779,0.042727,0.042676,0.042625,0.042576,0.042526,0.042471,0.042418,0.04237,0.042322,0.042275,0.042228,0.04215,0.042066,0.041985,0.041904,0.041843,0.041801,0.041759,0.041718,0.041677,0.041637,0.041596,0.041556,0.041516,0.041476,0.041437,0.041398,0.041359,0.04132,0.041282,0.041243,0.041205,0.041167,0.04113,0.041092,0.041055,0.041018,0.040981,0.040944,0.040907,0.040871,0.040834,0.040798,0.040762,0.040726,0.040691,0.040655,0.040619,0.040584,0.040549,0.040514,0.040479
xx,xx,xx,xx,md,0.046437,0.04636,0.046308,0.046256,0.046203,0.046138,0.046078,0.046011,0.045953,0.045906,0.045857,0.045798,0.045756,0.045707,0.045658,0.04561,0.045563,0.04549,0.045419,0.04539,0.045343,0.04529,0.045239,0.045211,0.045183,0.04514,0.045092,0.045061,0.04501,0.044959,0.044908,0.044875,0.044857,0.044832,0.044787,0.044743,0.04469,0.044636,0.044582,0.044529,0.044501,0.044483,0.044446,0.044403,0.04436,0.044317,0.044277,0.044238,0.044201,0.044153,0.044104,0.044061,0.044018,0.043976,0.043934,0.043892,0.043847,0.043802,0.043757,0.043712,0.043667,0.043622,0.043578,0.043543,0.043509,0.043474,0.043433,0.043391,0.04335,0.043309,0.043279,0.043251
xx,xx,xx,xx,hi,0.049332,0.049256,0.04918,0.049106,0.049032,0.048957,0.048875,0.048795,0.048717,0.048639,0.048564,0.048489,0.048423,0.048389,0.048353,0.048318,0.048287,0.048254,0.048221,0.048188,0.048156,0.048123,0.048104,0.048099,0.048072,0.048069,0.048067,0.048065,0.048062,0.048054,0.048027,0.048,0.047972,0.047967,0.047961,0.047956,0.04795,0.047945,0.047939,0.047933,0.047928,0.047923,0.047917,0.047912,0.047907,0.047902,0.047897,0.047892,0.047895,0.0479,0.047905,0.04791,0.047915,0.04792,0.047925,0.047931,0.047936,0.047941,0.047946,0.047951,0.047956,0.047962,0.047953,0.04794,0.047925,0.047909,0.047894,0.047879,0.047864,0.047856,0.047856,0.047855
xx,xx,With COVID,xx,lo,0.043943,0.043851,0.043784,0.043722,0.043661,0.043601,0.043536,0.043472,0.043409,0.043346,0.043285,0.043225,0.043166,0.043107,0.04305,0.043487,0.045303,0.047386,0.048816,0.050063,0.051123,0.052279,0.054085,0.055749,0.057262,0.058722,0.060139,0.061498,0.062736,0.06393,0.06517,0.06667,0.068358,0.070101,0.072013,0.073964,0.075816,0.077383,0.07892,0.079632,0.07581,0.071362,0.066392,0.062241,0.059411,0.056856,0.054878,0.053357,0.052064,0.050956,0.050003,0.049173,0.048445,0.047801,0.047228,0.046716,0.046285,0.045944,0.045634,0.04535,0.045088,0.044845,0.044617,0.044404,0.044203,0.04403,0.04387,0.043717,0.04357,0.04343,0.043295,0.043165
xx,xx,xx,xx,md,0.046437,0.04636,0.046308,0.046256,0.046203,0.046138,0.046078,0.046011,0.045953,0.045906,0.045857,0.045798,0.045756,0.045707,0.045658,0.046086,0.04845,0.050833,0.052842,0.054383,0.055873,0.057468,0.059725,0.062075,0.064163,0.066265,0.068119,0.069801,0.071153,0.072342,0.073689,0.075532,0.077472,0.079526,0.082434,0.085279,0.087848,0.090107,0.092096,0.092402,0.0862,0.079489,0.074814,0.070959,0.068017,0.065454,0.063314,0.061567,0.060183,0.058877,0.057864,0.05696,0.056077,0.055435,0.054764,0.054161,0.053616,0.053191,0.052825,0.052373,0.051949,0.051552,0.051178,0.050824,0.050511,0.050241,0.050021,0.04973,0.049447,0.049249,0.049048,0.048777
xx,xx,xx,xx,hi,0.049332,0.049256,0.04918,0.049106,0.049032,0.048957,0.048875,0.048795,0.048717,0.048639,0.048564,0.048489,0.048423,0.048389,0.048353,0.048874,0.051529,0.054379,0.056423,0.058248,0.059937,0.061785,0.064527,0.067314,0.069872,0.072435,0.074937,0.077134,0.078874,0.08019,0.081736,0.084352,0.087179,0.090296,0.094601,0.09906,0.10333,0.10723,0.11102,0.11228,0.1045,0.096593,0.09082,0.086489,0.083144,0.080539,0.078487,0.076847,0.075513,0.074411,0.073484,0.072689,0.071996,0.07138,0.070824,0.070315,0.069844,0.069403,0.068986,0.068589,0.06821,0.067845,0.067493,0.067152,0.066822,0.066502,0.06619,0.065887,0.065591,0.065302,0.065021,0.064746
xx,LTU,Baseline,xx,lo,0.36709,0.36655,0.36602,0.3655,0.36498,0.36447,0.36397,0.36347,0.36298,0.36249,0.36198,0.36146,0.36094,0.36043,0.35993,0.35939,0.35864,0.3579,0.35719,0.35654,0.35591,0.3552,0.35446,0.35396,0.35354,0.35293,0.35231,0.35169,0.35127,0.35086,0.35046,0.35006,0.34967,0.34928,0.3489,0.34852,0.34814,0.34777,0.34741,0.34704,0.34669,0.34633,0.34598,0.34563,0.34529,0.34495,0.34461,0.34427,0.34394,0.34362,0.34329,0.34297,0.34265,0.34233,0.34202,0.34171,0.3414,0.34109,0.34079,0.34049,0.34019,0.3399,0.3396,0.33929,0.33894,0.33861,0.33827,0.33793,0.3376,0.33727,0.33695,0.33662
xx,xx,xx,xx,md,0.38287,0.38227,0.38168,0.3812,0.38074,0.38027,0.3797,0.37922,0.37879,0.37841,0.37793,0.37744,0.37695,0.37635,0.37584,0.37534,0.37485,0.37438,0.37401,0.37362,0.37325,0.37288,0.37251,0.37211,0.37159,0.37137,0.37105,0.37071,0.37032,0.36993,0.36954,0.36916,0.36879,0.36842,0.36805,0.36769,0.36732,0.3669,0.36663,0.36629,0.36595,0.36562,0.36529,0.36496,0.36463,0.36431,0.36398,0.3635,0.36302,0.36254,0.36207,0.36176,0.36162,0.36129,0.36091,0.36054,0.36017,0.35981,0.35944,0.35908,0.35872,0.35837,0.35802,0.35767,0.35732,0.35697,0.35663,0.35629,0.35595,0.35563,0.35536,0.3551
xx,xx,xx,xx,hi,0.40061,0.4001,0.39959,0.39909,0.39859,0.3981,0.39764,0.39747,0.39714,0.39692,0.39672,0.39669,0.39669,0.39669,0.39669,0.39648,0.39624,0.39598,0.39572,0.39546,0.39515,0.3947,0.39447,0.39429,0.39411,0.39394,0.39376,0.3937,0.39372,0.39375,0.39377,0.39379,0.39382,0.39384,0.39387,0.39389,0.39392,0.39395,0.39397,0.394,0.39403,0.39405,0.39408,0.39411,0.39414,0.39417,0.39419,0.39422,0.39425,0.39428,0.39431,0.39434,0.39437,0.39438,0.39433,0.39428,0.39424,0.39419,0.39414,0.39409,0.39404,0.39399,0.39396,0.39401,0.39407,0.39412,0.39417,0.39422,0.39427,0.39433,0.39438,0.39443
xx,xx,With COVID,xx,lo,0.36709,0.36655,0.36602,0.3655,0.36498,0.36447,0.36397,0.36347,0.36298,0.36249,0.36198,0.36146,0.36094,0.36043,0.35993,0.36293,0.3787,0.39289,0.40469,0.41431,0.42316,0.43257,0.4453,0.45775,0.46958,0.48084,0.49162,0.50178,0.51006,0.51759,0.52603,0.53701,0.54819,0.55985,0.57487,0.59026,0.60491,0.61879,0.63223,0.63775,0.61392,0.57931,0.55242,0.52358,0.49977,0.47808,0.46017,0.446,0.43469,0.42557,0.41813,0.4119,0.40646,0.40182,0.3978,0.39427,0.39115,0.38834,0.38558,0.38306,0.38073,0.37858,0.37657,0.37468,0.37291,0.37124,0.36965,0.36815,0.36672,0.36537,0.36407,0.36282
xx,xx,xx,xx,md,0.38287,0.38227,0.38168,0.3812,0.38074,0.38027,0.3797,0.37922,0.37879,0.37841,0.37793,0.37744,0.37695,0.37635,0.37584,0.3793,0.39837,0.41827,0.43416,0.44746,0.45899,0.47159,0.49045,0.51007,0.52803,0.54451,0.56001,0.57348,0.58444,0.59404,0.60491,0.62056,0.63674,0.65313,0.67542,0.69802,0.71909,0.73812,0.75704,0.75947,0.70765,0.65416,0.61297,0.57945,0.55367,0.53397,0.51531,0.50245,0.49125,0.4815,0.47271,0.46501,0.4583,0.45231,0.44807,0.44373,0.44062,0.43668,0.43341,0.43036,0.42742,0.42353,0.42049,0.41848,0.41555,0.41262,0.41026,0.40801,0.406,0.404,0.40238,0.40016
xx,xx,xx,xx,hi,0.40061,0.4001,0.39959,0.39909,0.39859,0.3981,0.39764,0.39747,0.39714,0.39692,0.39672,0.39669,0.39669,0.39669,0.39669,0.40065,0.42309,0.44469,0.463,0.47955,0.49406,0.50951,0.53332,0.55524,0.57481,0.59458,0.61054,0.62709,0.64344,0.65976,0.67759,0.70148,0.72577,0.75068,0.78519,0.82135,0.85541,0.88784,0.919,0.92913,0.86851,0.80845,0.75994,0.72227,0.69291,0.67058,0.65335,0.63946,0.62808,0.6186,0.61072,0.6039,0.59786,0.59234,0.58709,0.58253,0.57829,0.57431,0.57055,0.56697,0.56355,0.56027,0.55711,0.55406,0.55104,0.54812,0.54528,0.54252,0.53975,0.53698,0.53428,0.53166
xx,LUX,Baseline,xx,lo,0.024724,0.024671,0.024618,0.024567,0.024517,0.02447,0.024424,0.024385,0.024354,0.024324,0.024294,0.024264,0.024234,0.024205,0.024173,0.024137,0.024102,0.024068,0.024038,0.024025,0.024011,0.023985,0.023959,0.023933,0.023907,0.023882,0.023857,0.023832,0.023807,0.023783,0.023758,0.023734,0.023711,0.023687,0.023663,0.02364,0.023617,0.023594,0.023572,0.023549,0.023527,0.023505,0.023483,0.023461,0.023439,0.023418,0.023396,0.023375,0.023354,0.023333,0.023313,0.023292,0.023272,0.023252,0.023231,0.023211,0.023191,0.023172,0.023152,0.023132,0.023113,0.023093,0.023074,0.023055,0.023036,0.023017,0.022998,0.022979,0.02296,0.022942,0.022923,0.022905
xx,xx,xx,xx,md,0.028969,0.028933,0.028927,0.028921,0.028898,0.02886,0.028822,0.028785,0.028748,0.028712,0.028677,0.028642,0.028608,0.028574,0.02854,0.028508,0.028475,0.028443,0.028412,0.028381,0.02835,0.02832,0.02829,0.02826,0.028231,0.028202,0.028173,0.028155,0.028157,0.028159,0.028129,0.028083,0.028037,0.027992,0.027955,0.027929,0.027904,0.027878,0.027853,0.027828,0.027803,0.027778,0.027753,0.027729,0.027705,0.027681,0.027657,0.027633,0.02761,0.027586,0.027563,0.027536,0.027507,0.027478,0.02745,0.027422,0.027394,0.027366,0.027338,0.027312,0.027291,0.027269,0.027248,0.027231,0.027214,0.027198,0.027181,0.027165,0.027149,0.027133,0.027111,0.027088
xx,xx,xx,xx,hi,0.034911,0.034889,0.034868,0.034846,0.034825,0.034805,0.034784,0.034764,0.034744,0.034725,0.034705,0.034686,0.034667,0.034649,0.03463,0.034612,0.034594,0.034576,0.034558,0.034541,0.034523,0.034504,0.034504,0.034505,0.034505,0.034506,0.034506,0.034507,0.034508,0.034509,0.034509,0.03451,0.034511,0.034512,0.034513,0.034514,0.034515,0.034516,0.034517,0.034518,0.034519,0.03452,0.034521,0.034523,0.034524,0.034525,0.034516,0.034495,0.034475,0.034455,0.034435,0.034415,0.034395,0.034376,0.034356,0.034337,0.034317,0.034298,0.034279,0.034261,0.034242,0.034223,0.034188,0.034153,0.034118,0.034083,0.034048,0.034013,0.033978,0.033944,0.033909,0.033875
xx,xx,With COVID,xx,lo,0.024724,0.024671,0.024618,0.024567,0.024517,0.02447,0.024424,0.024385,0.024354,0.024324,0.024294,0.024264,0.024234,0.024205,0.024173,0.024344,0.025274,0.026261,0.027063,0.027755,0.028406,0.029113,0.030139,0.031198,0.032168,0.033029,0.03385,0.034619,0.035298,0.035913,0.036514,0.037289,0.038082,0.038927,0.040019,0.041311,0.042575,0.043745,0.044881,0.045405,0.043421,0.041068,0.038282,0.036042,0.034511,0.032972,0.03175,0.030769,0.029975,0.029323,0.028782,0.028326,0.027938,0.027601,0.027307,0.027047,0.026813,0.026602,0.026431,0.026275,0.02613,0.025987,0.02585,0.02572,0.025598,0.025483,0.025372,0.025267,0.025166,0.025068,0.024975,0.024884
xx,xx,xx,xx,md,0.028969,0.028933,0.028927,0.028921,0.028898,0.02886,0.028822,0.028785,0.028748,0.028712,0.028677,0.028642,0.028608,0.028574,0.02854,0.028724,0.030079,0.031555,0.032759,0.033783,0.034762,0.035675,0.037184,0.038618,0.039827,0.041019,0.042085,0.043102,0.043996,0.044748,0.04561,0.046745,0.04797,0.049199,0.050931,0.052814,0.054375,0.055993,0.057413,0.05749,0.053697,0.05016,0.047412,0.044707,0.042552,0.04083,0.039633,0.038706,0.037808,0.037042,0.036382,0.035804,0.035264,0.034834,0.034419,0.034038,0.033687,0.033383,0.033063,0.032794,0.032575,0.032368,0.032171,0.03199,0.03185,0.031652,0.031503,0.031384,0.031219,0.031059,0.030903,0.03074
xx,xx,xx,xx,hi,0.034911,0.034889,0.034868,0.034846,0.034825,0.034805,0.034784,0.034764,0.034744,0.034725,0.034705,0.034686,0.034667,0.034649,0.03463,0.035016,0.037,0.039067,0.040748,0.042127,0.043352,0.044681,0.046758,0.048843,0.050732,0.052458,0.054124,0.055667,0.056942,0.057985,0.059222,0.060844,0.062555,0.064357,0.067013,0.07006,0.072938,0.075512,0.077977,0.078513,0.071886,0.065698,0.060982,0.057694,0.055268,0.053323,0.05174,0.050454,0.049502,0.048704,0.048023,0.047429,0.046904,0.046431,0.045999,0.045595,0.045216,0.044811,0.044404,0.044019,0.043654,0.043306,0.042975,0.042658,0.042354,0.042091,0.041868,0.041651,0.041441,0.041239,0.041044,0.040856
xx,MDA,Baseline,xx,lo,0.51489,0.51445,0.51401,0.51359,0.513,0.51239,0.51178,0.51119,0.51061,0.51003,0.50947,0.50891,0.50836,0.50781,0.50728,0.50675,0.50623,0.50571,0.5052,0.5047,0.5042,0.50371,0.50322,0.50274,0.50224,0.50169,0.50111,0.50054,0.49998,0.49942,0.49887,0.49832,0.49778,0.49725,0.49672,0.4962,0.49568,0.49516,0.49472,0.49431,0.4939,0.4935,0.4931,0.4927,0.49231,0.4919,0.49148,0.49106,0.49065,0.49025,0.48985,0.48945,0.48905,0.48866,0.48828,0.4879,0.48752,0.48714,0.48677,0.4864,0.48604,0.48567,0.48531,0.48496,0.48461,0.48425,0.48391,0.48356,0.48322,0.48288,0.48255,0.48221
xx,xx,xx,xx,md,0.56941,0.56856,0.56766,0.56681,0.56591,0.56493,0.56421,0.56348,0.56274,0.56197,0.56123,0.561,0.56043,0.56001,0.55937,0.55859,0.5581,0.55748,0.55687,0.55631,0.55576,0.55506,0.55447,0.55388,0.55246,0.55107,0.55035,0.55026,0.55021,0.55016,0.54995,0.54941,0.54887,0.54834,0.54781,0.54729,0.54676,0.54625,0.54573,0.54522,0.54471,0.54421,0.54371,0.54354,0.54305,0.54246,0.54185,0.54125,0.54077,0.54029,0.53981,0.53944,0.53905,0.53864,0.53808,0.53753,0.53698,0.53652,0.53606,0.5356,0.53514,0.53466,0.53417,0.53368,0.53319,0.5327,0.53221,0.53176,0.53127,0.53078,0.53029,0.52981
xx,xx,xx,xx,hi,0.62207,0.62166,0.621,0.62019,0.61937,0.61857,0.61777,0.61699,0.61621,0.61545,0.61469,0.61394,0.6132,0.61247,0.6117,0.61116,0.61075,0.61035,0.60992,0.60931,0.6086,0.6079,0.6072,0.60652,0.60583,0.60516,0.60449,0.60383,0.60317,0.60252,0.60188,0.60124,0.60061,0.59998,0.59936,0.59874,0.59813,0.59753,0.59692,0.59633,0.59586,0.59563,0.5954,0.59517,0.59494,0.59471,0.59448,0.59426,0.59401,0.59376,0.5935,0.59347,0.59355,0.59363,0.59371,0.59379,0.59387,0.59395,0.59403,0.59411,0.59419,0.59427,0.59435,0.59439,0.59422,0.59405,0.59386,0.59367,0.59348,0.59329,0.59311,0.59293
xx,xx,With COVID,xx,lo,0.51489,0.51445,0.51401,0.51359,0.513,0.51239,0.51178,0.51119,0.51061,0.51003,0.50947,0.50891,0.50836,0.50781,0.50728,0.51249,0.5373,0.55951,0.57674,0.59198,0.60679,0.62123,0.64123,0.66005,0.67767,0.69426,0.70998,0.72599,0.74106,0.75302,0.76557,0.78164,0.798,0.81681,0.84128,0.8665,0.88935,0.90839,0.92649,0.93319,0.89853,0.83674,0.79047,0.76208,0.727,0.69671,0.67163,0.65209,0.6358,0.62218,0.61069,0.60098,0.59268,0.5855,0.57923,0.57369,0.56874,0.56428,0.56022,0.55649,0.55304,0.54983,0.54683,0.54402,0.54137,0.53885,0.53616,0.5336,0.53117,0.52885,0.52664,0.52454
xx,xx,xx,xx,md,0.56941,0.56856,0.56766,0.56681,0.56591,0.56493,0.56421,0.56348,0.56274,0.56197,0.56123,0.561,0.56043,0.56001,0.55937,0.56475,0.59296,0.62078,0.64494,0.66297,0.67956,0.69872,0.7282,0.75568,0.78023,0.80412,0.82697,0.84813,0.86454,0.88005,0.8967,0.91965,0.94413,0.96797,1.0036,1.0382,1.0707,1.0975,1.122,1.1248,1.051,0.97413,0.91449,0.86472,0.82543,0.79502,0.76969,0.74906,0.73437,0.71937,0.70775,0.69595,0.68616,0.67803,0.67038,0.66428,0.65806,0.65338,0.64726,0.64164,0.63702,0.63324,0.6303,0.62726,0.62299,0.61948,0.61654,0.61327,0.6091,0.60512,0.60131,0.59767
xx,xx,xx,xx,hi,0.62207,0.62166,0.621,0.62019,0.61937,0.61857,0.61777,0.61699,0.61621,0.61545,0.61469,0.61394,0.6132,0.61247,0.6117,0.61856,0.65091,0.68321,0.71129,0.73465,0.75516,0.77692,0.81022,0.84459,0.87671,0.90617,0.93263,0.95559,0.97679,1.0002,1.027,1.0605,1.0944,1.1313,1.1826,1.2354,1.2873,1.3349,1.3812,1.3979,1.3079,1.2177,1.1462,1.0914,1.0491,1.0161,0.99004,0.96683,0.94708,0.93008,0.91541,0.90255,0.89112,0.88277,0.87547,0.86877,0.86185,0.85487,0.84826,0.84224,0.83659,0.83119,0.82601,0.82103,0.81623,0.8116,0.80712,0.8028,0.79861,0.7945,0.79051,0.78664
xx,MNE,Baseline,xx,lo,0.015,0.014984,0.014965,0.014946,0.014927,0.014909,0.014891,0.014873,0.014855,0.014834,0.014813,0.014793,0.014773,0.014753,0.014733,0.014713,0.014694,0.014675,0.014657,0.014639,0.014621,0.014603,0.014586,0.014568,0.014551,0.014534,0.014518,0.014501,0.014485,0.014468,0.014452,0.014436,0.014421,0.014405,0.014389,0.014373,0.014356,0.014341,0.014333,0.014326,0.014315,0.014302,0.01429,0.014276,0.014256,0.014235,0.014215,0.014195,0.014175,0.014155,0.014136,0.014116,0.014098,0.014082,0.014068,0.014045,0.014023,0.014001,0.013979,0.013957,0.013936,0.013915,0.013894,0.013874,0.013855,0.013835,0.013816,0.013797,0.013778,0.013759,0.013741,0.013722
xx,xx,xx,xx,md,0.016715,0.016696,0.016678,0.016649,0.016621,0.016593,0.016566,0.016539,0.016513,0.016487,0.016461,0.016437,0.016412,0.016396,0.016382,0.016367,0.016353,0.016342,0.016335,0.016314,0.016301,0.01629,0.016279,0.016268,0.016255,0.016234,0.016217,0.016197,0.016178,0.016159,0.016139,0.016132,0.016115,0.016102,0.016089,0.016073,0.016055,0.016037,0.01602,0.016002,0.015991,0.015973,0.015954,0.015938,0.015936,0.015929,0.015913,0.015897,0.015882,0.015866,0.01585,0.015835,0.015819,0.015804,0.015788,0.015773,0.015765,0.015768,0.015754,0.015737,0.015719,0.015704,0.015687,0.01567,0.015654,0.015637,0.015621,0.015605,0.015589,0.015572,0.015557,0.015549
