iso3,year,saved.hivneg,saved.hivneg.lo,saved.hivneg.hi,saved.hivpos,saved.hivpos.lo,saved.hivpos.hi,saved,saved.lo,saved.hi
AUT,2000,0.473,0.306,0.66,0.047,0.0174,0.0848,0.52,0.35,0.71
AUT,2001,0.413,0.27,0.574,0.0381,0.0141,0.0689,0.451,0.306,0.614
AUT,2002,0.419,0.271,0.585,0.0366,0.0135,0.0661,0.456,0.305,0.624
AUT,2003,0.397,0.262,0.548,0.0304,0.0112,0.055,0.427,0.29,0.58
AUT,2004,0.375,0.247,0.519,0.026,0.00953,0.047,0.401,0.272,0.546
AUT,2005,0.386,0.252,0.536,0.0234,0.00853,0.0424,0.409,0.274,0.56
AUT,2006,0.351,0.227,0.491,0.0184,0.00666,0.0335,0.37,0.245,0.51
AUT,2007,0.341,0.223,0.474,0.0151,0.00541,0.0276,0.356,0.237,0.489
AUT,2008,0.312,0.202,0.436,0.0137,0.00493,0.0249,0.326,0.215,0.45
AUT,2009,0.269,0.172,0.377,0.012,0.00432,0.0219,0.281,0.184,0.39
AUT,2010,0.277,0.181,0.385,0.0121,0.00435,0.0221,0.29,0.193,0.398
AUT,2011,0.266,0.168,0.375,0.0119,0.00426,0.0217,0.277,0.179,0.387
AUT,2012,0.253,0.163,0.355,0.0104,0.00373,0.0191,0.264,0.173,0.365
AUT,2013,0.23,0.139,0.331,0.00951,0.00341,0.0174,0.239,0.148,0.341
AUT,2014,0.198,0.116,0.29,0.00825,0.00295,0.0151,0.206,0.124,0.299
AUT,2015,0.207,0.124,0.299,0.00813,0.00288,0.0149,0.215,0.132,0.307
AUT,2016,0.26,0.169,0.362,0.00915,0.00327,0.0167,0.269,0.178,0.371
AUT,2017,0.235,0.153,0.327,0.0085,0.00304,0.0156,0.244,0.161,0.336
AUT,2018,0.177,0.109,0.254,0.0071,0.00254,0.013,0.184,0.116,0.261
AUT,2019,0.181,0.114,0.257,0.00693,0.00247,0.0127,0.188,0.12,0.264
AUT,2020,0.146,0.0902,0.209,0.00558,0.00199,0.0102,0.152,0.0957,0.215
AUT,2021,0.135,0.0821,0.194,0.00533,0.00186,0.00981,0.14,0.0873,0.199
AUT,Cumulative,6.3,5.77,6.84,0.363,0.295,0.432,6.67,6.13,7.2
AZE,2000,1.19,0.0921,2.55,0.0887,0,0.295,1.27,0.18,2.65
AZE,2001,1.16,0.163,2.4,0.0776,0,0.246,1.24,0.234,2.48
AZE,2002,1.43,0.367,2.76,0.0788,0,0.238,1.51,0.439,2.84
AZE,2003,0.832,0.121,1.67,0.0591,0,0.168,0.892,0.175,1.74
AZE,2004,1.86,0.743,3.28,0.086,0,0.243,1.95,0.821,3.37
AZE,2005,2.4,1.09,4.09,0.104,0,0.291,2.5,1.19,4.2
AZE,2006,2.44,1.25,3.97,0.106,0,0.293,2.55,1.34,4.08
AZE,2007,2.56,1.43,4,0.11,0,0.302,2.67,1.53,4.12
AZE,2008,3.55,1.7,6.04,0.155,0,0.44,3.7,1.84,6.2
AZE,2009,4.38,1.79,8.05,0.193,0,0.564,4.57,1.96,8.26
AZE,2010,3.3,1.47,5.76,0.0424,0.0146,0.0787,3.34,1.51,5.8
AZE,2011,4.34,1.85,7.79,0.0326,0.00856,0.0655,4.37,1.89,7.83
AZE,2012,3.01,1.63,4.78,0.0754,0.0326,0.128,3.09,1.71,4.86
AZE,2013,2.73,1.51,4.27,0.0668,0.0303,0.111,2.79,1.58,4.33
AZE,2014,2.68,1.5,4.17,0.0889,0.0424,0.145,2.77,1.59,4.26
AZE,2015,2.37,1.29,3.72,0.0641,0.0305,0.104,2.44,1.35,3.78
AZE,2016,2.19,1.2,3.41,0.0783,0.0393,0.125,2.27,1.28,3.49
AZE,2017,2.23,1.23,3.48,0.0613,0.0298,0.0988,2.3,1.29,3.54
AZE,2018,2.13,1.17,3.29,0.0493,0.0236,0.08,2.18,1.22,3.34
AZE,2019,1.99,1.1,3.07,0.0547,0.0271,0.0873,2.05,1.15,3.13
AZE,2020,1.88,1.02,2.91,0.0617,0.0304,0.0999,1.94,1.08,2.97
AZE,2021,1.83,0.923,2.91,0.0591,0.0266,0.098,1.89,0.982,2.97
AZE,Cumulative,52.5,45.1,59.9,1.79,1.23,2.36,54.3,46.8,61.7
BDI,2000,1.54,0,7.39,3.27,0,13.5,4.8,0,16
BDI,2001,1.71,0,7.52,2.68,0,10.7,4.39,0,13.7
BDI,2002,1.8,0,7.33,2.22,0,8.59,4.01,0,12
BDI,2003,1.95,0,7.13,1.94,0,7.17,3.89,0,10.8
BDI,2004,2.01,0,6.79,1.72,0,6.16,3.73,0,9.92
BDI,2005,1.97,0,6.3,1.55,0,5.51,3.52,0,9.08
BDI,2006,1.87,0,5.83,1.4,0,5.03,3.27,0,8.37
BDI,2007,1.89,0,5.55,1.39,0,4.77,3.29,0,8.03
BDI,2008,2.07,0,5.55,1.4,0,4.51,3.47,0.238,7.94
BDI,2009,2.27,0,5.66,1.42,0,4.32,3.68,0.505,7.97
BDI,2010,2.48,0.0714,5.64,1.28,0.0642,2.84,3.76,1.07,7.2
BDI,2011,2.25,0,5.36,1.08,0,2.48,3.33,0.742,6.66
BDI,2012,2.39,0,5.49,0.971,0.0146,2.14,3.36,0.815,6.63
BDI,2013,2.71,0.252,5.84,0.835,0.11,1.73,3.55,0.99,6.77
BDI,2014,2.67,0.121,5.87,0.741,0.0676,1.56,3.41,0.828,6.69
BDI,2015,2.51,0.000291,5.62,0.725,0.0461,1.54,3.24,0.732,6.43
BDI,2016,2.77,0.353,5.79,0.673,0.122,1.34,3.45,0.964,6.53
BDI,2017,2.83,0.48,5.75,0.662,0.149,1.28,3.49,1.08,6.47
BDI,2018,2.65,0.267,5.55,0.574,0.0948,1.14,3.22,0.813,6.16
BDI,2019,2.55,0.0888,5.49,0.426,0.0494,0.862,2.98,0.555,5.94
BDI,2020,2.62,0.186,5.55,0.382,0.0314,0.79,3.01,0.574,5.95
BDI,2021,2.57,0.000959,5.62,0.269,0.00497,0.575,2.84,0.354,5.9
BDI,Cumulative,50.1,35.2,65,27.6,13.7,41.5,77.7,57.3,98.1
BEL,2000,0.48,0.3,0.683,0.0642,0.00842,0.145,0.544,0.352,0.759
BEL,2001,0.502,0.315,0.712,0.065,0.00845,0.146,0.567,0.368,0.789
BEL,2002,0.472,0.301,0.666,0.0571,0.00748,0.129,0.529,0.348,0.733
BEL,2003,0.394,0.244,0.565,0.0471,0.00607,0.106,0.441,0.283,0.619
BEL,2004,0.442,0.285,0.618,0.0548,0.0323,0.0801,0.497,0.338,0.674
BEL,2005,0.41,0.257,0.58,0.0411,0.0231,0.0618,0.451,0.297,0.622
BEL,2006,0.421,0.274,0.586,0.0425,0.024,0.0637,0.463,0.315,0.629
BEL,2007,0.355,0.22,0.506,0.0392,0.0219,0.0591,0.394,0.258,0.546
BEL,2008,0.354,0.222,0.502,0.0395,0.0221,0.0597,0.394,0.26,0.543
BEL,2009,0.37,0.239,0.517,0.0291,0.0152,0.0455,0.399,0.267,0.546
BEL,2010,0.397,0.258,0.553,0.0468,0.027,0.0693,0.444,0.303,0.602
BEL,2011,0.395,0.258,0.548,0.0344,0.0187,0.0527,0.429,0.291,0.583
BEL,2012,0.369,0.238,0.516,0.0238,0.00262,0.0547,0.393,0.26,0.543
BEL,2013,0.373,0.242,0.52,0.0218,0.00237,0.0502,0.395,0.262,0.544
BEL,2014,0.38,0.252,0.523,0.0208,0.00226,0.0479,0.4,0.27,0.546
BEL,2015,0.381,0.246,0.532,0.0216,0.00236,0.0498,0.402,0.266,0.555
BEL,2016,0.437,0.294,0.597,0.0238,0.00255,0.0549,0.46,0.315,0.623
BEL,2017,0.403,0.27,0.551,0.0229,0.00249,0.0528,0.426,0.291,0.576
BEL,2018,0.401,0.269,0.549,0.0232,0.00252,0.0534,0.424,0.289,0.574
BEL,2019,0.392,0.263,0.538,0.0228,0.00243,0.0524,0.415,0.283,0.563
BEL,2020,0.337,0.224,0.464,0.0196,0.00212,0.0452,0.357,0.242,0.485
BEL,2021,0.328,0.218,0.452,0.0193,0.00198,0.0445,0.348,0.235,0.473
BEL,Cumulative,8.79,8.08,9.5,0.78,0.623,0.938,9.57,8.85,10.3
BEN,2000,0.737,0,2.37,0.771,0,2.26,1.51,0.0355,3.62
BEN,2001,0.787,0,2.43,0.639,0,1.92,1.43,0.0333,3.43
BEN,2002,0.886,0,2.52,0.561,0,1.68,1.45,0.0853,3.36
BEN,2003,0.949,0,2.55,0.5,0,1.52,1.45,0.118,3.28
BEN,2004,1.03,0,2.6,0.47,0,1.42,1.5,0.172,3.28
BEN,2005,1.08,0,2.63,0.475,0,1.42,1.56,0.226,3.31
BEN,2006,1.26,0.0803,2.79,0.386,0.0335,0.832,1.65,0.426,3.23
BEN,2007,1.25,0.0897,2.73,0.373,0.0283,0.803,1.62,0.423,3.15
BEN,2008,1.31,0.164,2.81,0.469,0.0625,0.981,1.78,0.556,3.34
BEN,2009,1.33,0.137,2.88,0.451,0.0501,0.951,1.78,0.519,3.39
BEN,2010,1.3,0.0622,2.89,0.419,0.0248,0.908,1.72,0.439,3.37
BEN,2011,1.44,0.246,2.99,0.51,0.0902,1.04,1.95,0.666,3.57
BEN,2012,1.38,0.152,2.94,0.449,0.0544,0.935,1.82,0.54,3.45
BEN,2013,1.34,0.132,2.87,0.438,0.0489,0.912,1.78,0.515,3.37
BEN,2014,1.36,0.144,2.88,0.45,0,1.33,1.81,0.435,3.52
BEN,2015,1.4,0.225,2.87,0.45,0.0936,0.881,1.85,0.616,3.37
BEN,2016,1.38,0.187,2.85,0.426,0.0795,0.841,1.8,0.562,3.32
BEN,2017,1.26,0.0378,2.73,0.405,0.0382,0.834,1.66,0.426,3.18
BEN,2018,1.42,0.241,2.87,0.435,0.0975,0.835,1.86,0.624,3.35
BEN,2019,1.49,0.353,2.9,0.515,0.149,0.951,2.01,0.797,3.47
BEN,2020,1.35,0.0992,2.85,0.396,0.052,0.798,1.74,0.468,3.29
BEN,2021,1.29,0,2.84,0.349,0.00588,0.747,1.64,0.352,3.23
BEN,Cumulative,27,20.7,33.4,10.3,7.42,13.3,37.4,30.4,44.3
BFA,2000,0.613,0,2.54,1.1,0,3.64,1.71,0,4.74
BFA,2001,0.706,0,2.74,0.927,0,3.12,1.63,0,4.46
BFA,2002,0.77,0,2.89,0.783,0,2.72,1.55,0,4.28
BFA,2003,0.879,0,3.09,0.703,0,2.47,1.58,0,4.27
BFA,2004,0.988,0,3.26,0.652,0,2.32,1.64,0,4.33
BFA,2005,1.17,0,3.47,0.678,0,2.33,1.84,0,4.56
BFA,2006,1.2,0,3.22,0.812,0,2.13,2.01,0.235,4.35
BFA,2007,1.18,0,3.18,0.877,0,2.38,2.05,0.215,4.47
BFA,2008,1.39,0,3.58,0.686,0,1.71,2.08,0.307,4.44
BFA,2009,1.58,0,3.81,0.68,0,1.58,2.26,0.449,4.63
BFA,2010,1.65,0,3.92,0.616,0,1.42,2.26,0.45,4.64
BFA,2011,1.82,0.0458,4.07,0.634,0.0265,1.38,2.46,0.618,4.79
BFA,2012,1.85,0.0285,4.12,0.545,0.0362,1.16,2.4,0.562,4.74
BFA,2013,1.93,0.105,4.19,0.505,0.0556,1.05,2.43,0.589,4.75
BFA,2014,2.03,0.141,4.38,0.484,0.0586,1,2.51,0.605,4.91
BFA,2015,2.1,0.208,4.45,0.384,0.0562,0.778,2.48,0.575,4.86
BFA,2016,2.12,0.257,4.43,0.404,0.0673,0.808,2.53,0.635,4.86
BFA,2017,2.11,0.237,4.41,0.382,0.0608,0.763,2.49,0.596,4.82
BFA,2018,2.24,0.421,4.47,0.431,0.103,0.822,2.67,0.816,4.93
BFA,2019,1.87,0,4.16,0.302,0.00505,0.642,2.17,0.324,4.48
BFA,2020,2.1,0.207,4.39,0.306,0.0372,0.621,2.41,0.505,4.72
BFA,2021,2.6,0.736,4.93,0.274,0.0808,0.508,2.87,0.996,5.21
BFA,Cumulative,34.9,25.8,43.9,13.2,8.44,17.9,48,37.8,58.2
BGD,2000,33.3,0,96,0.0635,0.0235,0.118,33.4,0.039,96
BGD,2001,33.8,0,97.6,0.0686,0.00604,0.135,33.8,0.0365,97.6
BGD,2002,36.2,0,101,0.0824,0.00403,0.165,36.3,0.0454,101
BGD,2003,37.9,0,104,0.103,0.000188,0.208,38,0.0571,104
BGD,2004,41.6,0,109,0.127,0,0.261,41.7,0.0778,109
BGD,2005,50.7,0,118,0.158,0,0.328,50.8,0.142,118
BGD,2006,59.1,0,126,0.193,0.0052,0.399,59.3,0.328,127
BGD,2007,59.8,0,128,0.224,0.00408,0.468,60.1,0.389,128
BGD,2008,61.1,0,130,0.15,0,0.419,61.2,0.428,130
BGD,2009,64.8,4.2,133,0.177,0,0.473,64.9,4.38,133
BGD,2010,62.1,0,132,0.181,0,0.504,62.3,0.464,132
BGD,2011,62.3,0,133,0.198,0,0.549,62.5,0.418,134
BGD,2012,68,5.48,139,0.222,0,0.595,68.2,5.7,139
BGD,2013,74.4,12.5,146,0.244,0,0.627,74.6,12.8,146
BGD,2014,77.1,14.8,149,0.247,0,0.633,77.3,15,149
BGD,2015,83.5,21.8,156,0.262,0,0.645,83.7,22,156
BGD,2016,89.7,28.3,162,0.287,0,0.673,90,28.5,162
BGD,2017,98.2,37.1,171,0.321,0.0108,0.712,98.5,37.4,171
BGD,2018,108,47.8,181,0.36,0.055,0.755,109,48.1,181
BGD,2019,118,58,191,0.403,0.101,0.801,119,58.4,192
BGD,2020,115,54.5,189,0.385,0.096,0.772,115,54.9,189
BGD,2021,118,57.3,193,0.399,0.101,0.802,119,57.7,193
BGD,Cumulative,1550,1250,1850,4.86,3.59,6.12,1560,1260,1860
BGR,2000,1.46,0.441,2.97,0.00135,0,0.00398,1.47,0.442,2.98
BGR,2001,1.78,0.475,3.79,0.00197,0,0.00612,1.78,0.477,3.8
BGR,2002,1.51,0.476,3.03,0.00241,0,0.00722,1.51,0.478,3.03
BGR,2003,1.48,0.478,2.95,0.00413,0.000397,0.0108,1.48,0.483,2.96
BGR,2004,1.36,0.472,2.64,0.0055,0.000772,0.0137,1.36,0.478,2.64
BGR,2005,1.48,0.484,2.93,0.00634,0,0.0187,1.48,0.49,2.94
BGR,2006,1.43,0.477,2.82,0.00924,0.00057,0.0244,1.44,0.486,2.83
BGR,2007,1.27,0.45,2.43,0.00887,0,0.0253,1.27,0.459,2.44
BGR,2008,1.36,0.498,2.62,0.0108,0,0.0308,1.38,0.509,2.63
BGR,2009,1.24,0.509,2.28,0.0112,0,0.0312,1.25,0.52,2.29
BGR,2010,1.12,0.484,2,0.00204,0,0.00792,1.12,0.487,2
BGR,2011,1.01,0.475,1.74,0.00455,0,0.0125,1.02,0.479,1.74
BGR,2012,0.965,0.46,1.64,0.00297,0,0.00941,0.968,0.463,1.65
BGR,2013,0.899,0.45,1.49,0.00396,0,0.0115,0.903,0.454,1.5
BGR,2014,0.867,0.454,1.41,0.00286,0,0.00915,0.87,0.457,1.41
BGR,2015,0.76,0.417,1.2,0.0102,0,0.0263,0.77,0.427,1.21
BGR,2016,0.714,0.397,1.12,5.65e-07,3.48e-07,8.36e-07,0.714,0.397,1.12
BGR,2017,0.666,0.384,1.02,0.00262,0,0.00872,0.668,0.386,1.02
BGR,2018,0.601,0.351,0.91,5.55e-07,3.42e-07,8.21e-07,0.601,0.351,0.91
BGR,2019,0.524,0.31,0.782,0.000786,0,0.00135,0.525,0.311,0.783
BGR,2020,0.466,0.27,0.704,0.00088,0,0.00178,0.467,0.271,0.705
BGR,2021,0.41,0.227,0.636,0.000745,0,0.00156,0.411,0.228,0.637
BGR,Cumulative,23.4,19.2,27.5,0.0934,0.0559,0.131,23.5,19.3,27.6
BHR,2000,0.0814,0.0508,0.116,0.0049,0.000698,0.011,0.0863,0.0552,0.121
BHR,2001,0.0783,0.0506,0.11,0.004,0.00061,0.00898,0.0823,0.0543,0.114
BHR,2002,0.0821,0.0535,0.114,0.00357,0.000576,0.00795,0.0857,0.0568,0.118
BHR,2003,0.124,0.0854,0.167,0.00423,0.000717,0.0094,0.128,0.0894,0.171
BHR,2004,0.107,0.0716,0.147,0.00588,0.00114,0.0127,0.113,0.077,0.154
BHR,2005,0.128,0.0861,0.175,0.00312,0.000439,0.00703,0.131,0.0891,0.179
BHR,2006,0.133,0.0908,0.179,0.00246,0.000368,0.00553,0.135,0.0932,0.182
BHR,2007,0.132,0.0891,0.181,0.00738,0.00194,0.0149,0.14,0.0959,0.188
BHR,2008,0.137,0.0933,0.187,0.00671,0.00131,0.0143,0.144,0.0995,0.194
BHR,2009,0.148,0.1,0.201,0.00703,0.00158,0.0146,0.155,0.107,0.208
BHR,2010,0.105,0.0701,0.144,0.00619,0.00117,0.0132,0.111,0.0757,0.151
BHR,2011,0.104,0.0718,0.14,0.00705,0.00168,0.0145,0.111,0.0783,0.147
BHR,2012,0.106,0.0728,0.143,0.00103,9.67e-05,0.0024,0.107,0.0738,0.144
BHR,2013,0.0929,0.0629,0.126,0.00084,1.23e-05,0.00202,0.0937,0.0638,0.127
BHR,2014,0.0851,0.0573,0.116,0.000782,6.42e-05,0.00182,0.0859,0.058,0.117
BHR,2015,0.078,0.0522,0.107,0.000705,5.4e-05,0.00165,0.0787,0.0529,0.108
BHR,2016,0.0676,0.0449,0.0932,0.000633,5.9e-05,0.00147,0.0683,0.0455,0.0938
BHR,2017,0.0644,0.0426,0.0889,0.000626,7.34e-05,0.00144,0.0651,0.0432,0.0895
BHR,2018,0.0642,0.0424,0.0885,0.000627,8.46e-05,0.00143,0.0648,0.043,0.0892
BHR,2019,0.0749,0.0501,0.102,0.00778,0.00234,0.0151,0.0827,0.0571,0.111
BHR,2020,0.0835,0.0556,0.115,0.00355,0,0.00938,0.0871,0.0587,0.119
BHR,2021,0.0854,0.0569,0.117,0.00382,0,0.0102,0.0893,0.0602,0.122
BHR,Cumulative,2.16,2,2.33,0.0829,0.0621,0.104,2.24,2.08,2.41
BHS,2000,0.00458,0,0.0162,0.0383,0.0194,0.0609,0.0429,0.0223,0.0676
BHS,2001,0.00518,0,0.0146,0.0276,0.0134,0.0449,0.0328,0.0168,0.052
BHS,2002,0.00415,0,0.0109,0.018,0.00828,0.03,0.0222,0.0111,0.0355
BHS,2003,0.00782,0.00337,0.0135,0.01,0.00399,0.0176,0.0178,0.0101,0.0271
BHS,2004,0.00552,0,0.0139,0.0182,0.00735,0.0319,0.0238,0.0109,0.0394
BHS,2005,0.00895,0.00319,0.0166,0.0147,0.00542,0.0267,0.0237,0.0123,0.0375
BHS,2006,0.0102,0.00508,0.0169,0.0238,0.0136,0.0355,0.0341,0.0223,0.0473
BHS,2007,0.0146,0.00858,0.0219,0.00859,0.00284,0.0161,0.0232,0.0146,0.0334
BHS,2008,0.0115,0.00645,0.0173,0.0135,0.00832,0.0192,0.025,0.0176,0.033
BHS,2009,0.0136,0.00873,0.0193,0.0107,0.00657,0.0153,0.0244,0.0178,0.0315
BHS,2010,0.00617,0.0027,0.0107,0.0109,0.00501,0.0182,0.0171,0.01,0.0254
BHS,2011,0.00996,0.00469,0.0164,0.0085,0.0029,0.0158,0.0185,0.0105,0.0279
BHS,2012,0.0113,0.00699,0.0166,0.0058,0.00135,0.0119,0.0171,0.0106,0.025
BHS,2013,0.00974,0.00544,0.015,0.00724,0.00226,0.0138,0.017,0.0101,0.0252
BHS,2014,0.0177,0.011,0.0259,0.00844,0.002,0.0173,0.0262,0.0164,0.0379
BHS,2015,0.0208,0.0132,0.0299,0.0128,0.00548,0.022,0.0337,0.0227,0.0462
BHS,2016,0.0225,0.0139,0.0329,0.0268,0.0151,0.0403,0.0493,0.0344,0.066
BHS,2017,0.0144,0.00853,0.0216,0.0135,0.00617,0.0224,0.0279,0.0182,0.0391
BHS,2018,0.0165,0.0103,0.0239,0.00751,0.00224,0.0145,0.024,0.0155,0.0339
BHS,2019,0.0167,0.0103,0.0243,0.00997,0.00374,0.0179,0.0267,0.0174,0.0374
BHS,2020,0.01,0.00564,0.0151,0.00432,0.000564,0.00981,0.0143,0.00831,0.0216
BHS,2021,0.0117,0.00642,0.0181,0.0101,0.0041,0.0177,0.0219,0.0136,0.0315
BHS,Cumulative,0.254,0.223,0.285,0.31,0.265,0.354,0.563,0.509,0.617
BIH,2000,1.27,0.339,2.73,0.0019,0.000144,0.00479,1.28,0.34,2.73
BIH,2001,1.27,0.337,2.72,0.0016,0.000111,0.00406,1.27,0.339,2.72
BIH,2002,0.801,0.3,1.5,0.000991,0.000182,0.00219,0.802,0.301,1.5
BIH,2003,0.849,0.307,1.62,0.00101,0.000164,0.00228,0.85,0.308,1.62
BIH,2004,1.18,0.328,2.47,0.00139,8.39e-05,0.00348,1.18,0.329,2.48
BIH,2005,1.02,0.319,2.05,0.0014,0.000132,0.00336,1.02,0.32,2.06
BIH,2006,0.817,0.293,1.56,0.00138,0,0.00319,0.819,0.295,1.56
BIH,2007,1.15,0.317,2.42,0.00211,0,0.00535,1.15,0.319,2.42
BIH,2008,0.764,0.281,1.44,0.00163,0,0.00376,0.766,0.282,1.44
BIH,2009,0.761,0.279,1.44,0.00176,0,0.0041,0.763,0.281,1.44
BIH,2010,0.536,0.222,0.952,0.00145,0,0.00318,0.537,0.223,0.953
BIH,2011,0.56,0.231,0.999,0.00168,7.17e-05,0.00363,0.562,0.233,1
BIH,2012,0.601,0.252,1.07,0.00181,0,0.00404,0.603,0.254,1.08
BIH,2013,0.539,0.241,0.932,0.00175,8.6e-05,0.00375,0.54,0.243,0.934
BIH,2014,0.522,0.245,0.887,0.00169,1e-04,0.00362,0.524,0.246,0.889
BIH,2015,0.474,0.23,0.791,0.00156,0.000129,0.0033,0.476,0.232,0.792
BIH,2016,0.38,0.193,0.614,0.00132,0.000144,0.00275,0.381,0.195,0.615
BIH,2017,0.31,0.163,0.49,0.00116,0.000192,0.00237,0.311,0.164,0.491
BIH,2018,0.262,0.14,0.408,0.00104,2e-04,0.00209,0.263,0.141,0.409
BIH,2019,0.296,0.162,0.46,0.00114,0.000235,0.00232,0.298,0.163,0.461
BIH,2020,0.248,0.12,0.403,0.00103,0.000245,0.00216,0.249,0.121,0.405
BIH,2021,0.235,0.111,0.386,0.000928,0.000204,0.00196,0.236,0.112,0.387
BIH,Cumulative,14.8,11.9,17.8,0.0317,0.024,0.0394,14.9,11.9,17.8
BLR,2000,2.95,0.625,6.54,0.0427,0,0.133,3,0.666,6.59
BLR,2001,2.12,0.464,4.52,0.0337,0,0.0988,2.15,0.496,4.55
BLR,2002,1.77,0.283,3.88,0.0353,0,0.102,1.81,0.317,3.91
BLR,2003,2.11,0.205,4.92,0.0503,0,0.15,2.16,0.253,4.98
BLR,2004,1.86,0.215,4.23,0.0466,0.00758,0.1,1.9,0.261,4.28
BLR,2005,1.8,0.227,4.06,0.073,0,0.21,1.87,0.295,4.13
BLR,2006,1.72,0.238,3.85,0.0889,0,0.253,1.81,0.322,3.94
BLR,2007,1.89,0.312,4.18,0.113,0,0.323,2,0.414,4.3
BLR,2008,1.83,0.357,3.94,0.11,0.0267,0.22,1.94,0.464,4.05
BLR,2009,1.96,0.442,4.16,0.136,0.0286,0.282,2.1,0.572,4.29
BLR,2010,1.86,0.413,3.94,0.134,0.0301,0.273,1.99,0.541,4.08
BLR,2011,1.65,0.386,3.41,0.142,0.0378,0.278,1.79,0.522,3.55
BLR,2012,1.76,0.474,3.59,0.148,0.0385,0.293,1.91,0.615,3.74
BLR,2013,1.7,0.553,3.29,0.163,0.048,0.312,1.86,0.708,3.46
BLR,2014,1.49,0.598,2.69,0.174,0.0633,0.312,1.66,0.762,2.87
BLR,2015,1.51,0.641,2.66,0.147,0.0547,0.263,1.65,0.781,2.81
BLR,2016,1.22,0.569,2.07,0.199,0.0873,0.334,1.42,0.755,2.28
BLR,2017,1.09,0.555,1.76,0.143,0.0682,0.232,1.23,0.691,1.91
BLR,2018,0.938,0.516,1.45,0.129,0.0664,0.201,1.07,0.639,1.59
BLR,2019,0.86,0.472,1.33,0.111,0.0581,0.171,0.97,0.578,1.44
BLR,2020,0.792,0.418,1.25,0.0949,0.0316,0.166,0.887,0.507,1.35
BLR,2021,0.763,0.36,1.26,0.0829,0.0164,0.161,0.846,0.436,1.34
BLR,Cumulative,35.6,28,43.2,2.4,1.91,2.88,38,30.4,45.6
BLZ,2000,0,0,0,1.63e-08,9.09e-09,2.53e-08,1.63e-08,9.09e-09,2.53e-08
BLZ,2001,0,0,0,1.69e-08,9.39e-09,2.62e-08,1.69e-08,9.39e-09,2.62e-08
BLZ,2002,0,0,0,1.74e-08,9.68e-09,2.7e-08,1.74e-08,9.68e-09,2.7e-08
BLZ,2003,0.0279,0.0135,0.0452,0.00837,0.00236,0.0164,0.0362,0.0202,0.055
BLZ,2004,0.0264,0.0152,0.0395,0.00912,0.00296,0.0172,0.0355,0.0224,0.0506
BLZ,2005,0.0328,0.0196,0.0489,0.0164,0.00718,0.0279,0.0492,0.0326,0.0686
BLZ,2006,0.0224,0.0105,0.0363,0.00692,0.00165,0.0141,0.0293,0.0159,0.0446
BLZ,2007,0.0187,0.0105,0.028,0.00686,0.00177,0.0137,0.0255,0.0156,0.0368
BLZ,2008,0.0196,0.00832,0.033,0.0124,0.00495,0.0218,0.032,0.018,0.048
BLZ,2009,0.0231,0.0117,0.0366,0.0116,0.00442,0.0207,0.0347,0.0208,0.0506
BLZ,2010,0.0451,0.024,0.0714,0.0204,0.00873,0.0351,0.0655,0.0407,0.0951
BLZ,2011,0.0115,0.00385,0.0207,0.0191,0.01,0.0299,0.0306,0.0184,0.0445
BLZ,2012,0.0253,0.0149,0.0373,0.0131,0.00553,0.0225,0.0383,0.0251,0.0533
BLZ,2013,0.033,0.0168,0.0524,0.0172,0.00756,0.0292,0.0502,0.0309,0.0726
BLZ,2014,0.0173,0.0101,0.026,0.0197,0.0105,0.0303,0.037,0.0251,0.0504
BLZ,2015,0.0232,0.0135,0.0343,0.0107,0.00407,0.0192,0.0339,0.0218,0.0476
BLZ,2016,0.0336,0.0198,0.0502,0.0263,0.0137,0.0412,0.0599,0.0406,0.0817
BLZ,2017,0.0371,0.0225,0.0545,0.0193,0.00912,0.0316,0.0563,0.0381,0.0772
BLZ,2018,0.0259,0.0151,0.0387,0.0222,0.0117,0.0347,0.0482,0.0326,0.0657
BLZ,2019,0.0291,0.0177,0.0423,0.0121,0.0048,0.0213,0.0412,0.0273,0.0569
BLZ,2020,0.0271,0.0159,0.0403,0.0128,0.00514,0.0224,0.04,0.026,0.0558
BLZ,2021,0.0268,0.0143,0.0415,0.0167,0.00704,0.0291,0.0434,0.0271,0.0623
BLZ,Cumulative,0.506,0.446,0.565,0.281,0.239,0.323,0.787,0.714,0.86
BMU,2000,2.03e-09,9.19e-10,3.48e-09,4.17e-09,1.79e-09,6.65e-09,6.2e-09,3.54e-09,9.02e-09
BMU,2001,2.04e-09,9.25e-10,3.5e-09,4.2e-09,1.81e-09,6.69e-09,6.24e-09,3.56e-09,9.08e-09
BMU,2002,2.05e-09,9.3e-10,3.52e-09,4.23e-09,1.82e-09,6.74e-09,6.28e-09,3.58e-09,9.14e-09
BMU,2003,0,0,0,4.25e-09,1.83e-09,6.77e-09,4.25e-09,1.83e-09,6.77e-09
BMU,2004,0,0,0,4.27e-09,1.83e-09,6.8e-09,4.27e-09,1.83e-09,6.8e-09
BMU,2005,0,0,0,4.28e-09,1.84e-09,6.82e-09,4.28e-09,1.84e-09,6.82e-09
BMU,2006,0,0,0,4.29e-09,1.84e-09,6.83e-09,4.29e-09,1.84e-09,6.83e-09
BMU,2007,0,0,0,4.3e-09,1.85e-09,6.84e-09,4.3e-09,1.85e-09,6.84e-09
BMU,2008,0,0,0,4.3e-09,1.84e-09,6.85e-09,4.3e-09,1.84e-09,6.85e-09
