iso3,scenario,hiv,measure,date,best,lo,hi,year
ZAF,COVID,pos,inc,2021-09-01,23.1273,15.5757,32.1055,2021
ZAF,COVID,pos,inc,2021-10-01,23.0964,15.5125,32.0624,2021
ZAF,COVID,pos,inc,2021-11-01,23.0487,15.4312,31.9726,2021
ZAF,COVID,pos,inc,2021-12-01,22.9756,15.325,31.8199,2021
ZAF,Baseline,a,mort,2021-01-01,7.1029,4.3687,10.3603,2021
ZAF,Baseline,a,mort,2021-02-01,7.0689,4.3529,10.2823,2021
ZAF,Baseline,a,mort,2021-03-01,7.0302,4.3375,10.2045,2021
ZAF,Baseline,a,mort,2021-04-01,6.9888,4.3227,10.1271,2021
ZAF,Baseline,a,mort,2021-05-01,6.9479,4.308,10.05,2021
ZAF,Baseline,a,mort,2021-06-01,6.9191,4.2802,9.9732,2021
ZAF,Baseline,a,mort,2021-07-01,6.9014,4.2529,9.8968,2021
ZAF,Baseline,a,mort,2021-08-01,6.8692,4.2262,9.8207,2021
ZAF,Baseline,a,mort,2021-09-01,6.8155,4.2001,9.7449,2021
ZAF,Baseline,a,mort,2021-10-01,6.756,4.1745,9.6696,2021
ZAF,Baseline,a,mort,2021-11-01,6.7116,4.1494,9.5946,2021
ZAF,Baseline,a,mort,2021-12-01,6.6737,4.1248,9.52,2021
ZAF,Baseline,pos,mort,2021-01-01,4.2372,1.5119,8.0299,2021
ZAF,Baseline,pos,mort,2021-02-01,4.1973,1.4954,7.9675,2021
ZAF,Baseline,pos,mort,2021-03-01,4.1579,1.4795,7.9055,2021
ZAF,Baseline,pos,mort,2021-04-01,4.119,1.464,7.844,2021
ZAF,Baseline,pos,mort,2021-05-01,4.0807,1.4489,7.7831,2021
ZAF,Baseline,pos,mort,2021-06-01,4.0428,1.4343,7.7226,2021
ZAF,Baseline,pos,mort,2021-07-01,4.0011,1.42,7.6627,2021
ZAF,Baseline,pos,mort,2021-08-01,3.959,1.4062,7.6032,2021
ZAF,Baseline,pos,mort,2021-09-01,3.9171,1.3928,7.5442,2021
ZAF,Baseline,pos,mort,2021-10-01,3.8756,1.3798,7.4858,2021
ZAF,Baseline,pos,mort,2021-11-01,3.8344,1.3671,7.4278,2021
ZAF,Baseline,pos,mort,2021-12-01,3.7927,1.3548,7.3704,2021
ZAF,COVID,a,mort,2021-01-01,7.28,4.7285,10.3825,2021
ZAF,COVID,a,mort,2021-02-01,7.1408,4.6611,10.2035,2021
ZAF,COVID,a,mort,2021-03-01,7.0003,4.5914,10.0112,2021
ZAF,COVID,a,mort,2021-04-01,6.8992,4.5483,9.8706,2021
ZAF,COVID,a,mort,2021-05-01,7.0029,4.5906,9.9312,2021
ZAF,COVID,a,mort,2021-06-01,7.0973,4.6466,10.0236,2021
ZAF,COVID,a,mort,2021-07-01,7.266,4.6895,10.0936,2021
ZAF,COVID,a,mort,2021-08-01,7.286,4.6907,10.1127,2021
ZAF,COVID,a,mort,2021-09-01,7.2924,4.6806,10.1173,2021
ZAF,COVID,a,mort,2021-10-01,7.2821,4.6627,10.1039,2021
ZAF,COVID,a,mort,2021-11-01,7.2139,4.6169,10.018,2021
ZAF,COVID,a,mort,2021-12-01,7.1355,4.5689,9.9097,2021
ZAF,COVID,pos,mort,2021-01-01,4.3057,1.8568,7.9646,2021
ZAF,COVID,pos,mort,2021-02-01,4.1896,1.8172,7.8227,2021
ZAF,COVID,pos,mort,2021-03-01,4.0743,1.7767,7.6798,2021
ZAF,COVID,pos,mort,2021-04-01,4.0017,1.7483,7.5828,2021
ZAF,COVID,pos,mort,2021-05-01,4.0592,1.7568,7.6304,2021
ZAF,COVID,pos,mort,2021-06-01,4.136,1.7683,7.7061,2021
ZAF,COVID,pos,mort,2021-07-01,4.1992,1.7717,7.7644,2021
ZAF,COVID,pos,mort,2021-08-01,4.2183,1.7614,7.7777,2021
ZAF,COVID,pos,mort,2021-09-01,4.2261,1.7481,7.7788,2021
ZAF,COVID,pos,mort,2021-10-01,4.2201,1.7316,7.7649,2021
ZAF,COVID,pos,mort,2021-11-01,4.1667,1.7024,7.6982,2021
ZAF,COVID,pos,mort,2021-12-01,4.1063,1.6734,7.622,2021
ZAF,Baseline,a,inc,2022-01-01,42.6186,28.9759,60.1663,2022
ZAF,Baseline,a,inc,2022-02-01,42.3201,28.8344,59.9295,2022
ZAF,Baseline,a,inc,2022-03-01,42.0388,28.6945,59.6923,2022
ZAF,Baseline,a,inc,2022-04-01,41.7985,28.5563,59.4549,2022
ZAF,Baseline,a,inc,2022-05-01,41.5601,28.4196,59.2172,2022
ZAF,Baseline,a,inc,2022-06-01,41.3486,28.2846,58.9793,2022
ZAF,Baseline,a,inc,2022-07-01,41.141,28.1511,58.7413,2022
ZAF,Baseline,a,inc,2022-08-01,40.9346,28.0193,58.5032,2022
ZAF,Baseline,a,inc,2022-09-01,40.7292,27.8889,58.2651,2022
ZAF,Baseline,a,inc,2022-10-01,40.5423,27.7602,58.027,2022
ZAF,Baseline,a,inc,2022-11-01,40.3224,27.6329,57.7889,2022
ZAF,Baseline,a,inc,2022-12-01,40.1202,27.5071,57.5509,2022
ZAF,Baseline,pos,inc,2022-01-01,22.4129,14.7867,31.1053,2022
ZAF,Baseline,pos,inc,2022-02-01,22.2335,14.6268,30.8552,2022
ZAF,Baseline,pos,inc,2022-03-01,22.0673,14.4505,30.6065,2022
ZAF,Baseline,pos,inc,2022-04-01,21.902,14.2765,30.3594,2022
ZAF,Baseline,pos,inc,2022-05-01,21.7148,14.1049,30.1138,2022
ZAF,Baseline,pos,inc,2022-06-01,21.5146,13.9357,29.8697,2022
ZAF,Baseline,pos,inc,2022-07-01,21.3162,13.7687,29.6273,2022
ZAF,Baseline,pos,inc,2022-08-01,21.1318,13.6042,29.3864,2022
ZAF,Baseline,pos,inc,2022-09-01,20.9949,13.4418,29.1472,2022
ZAF,Baseline,pos,inc,2022-10-01,20.8589,13.2818,28.9095,2022
ZAF,Baseline,pos,inc,2022-11-01,20.7241,13.124,28.6752,2022
ZAF,Baseline,pos,inc,2022-12-01,20.5903,12.9684,28.4856,2022
ZAF,COVID,a,inc,2022-01-01,43.2958,29.0933,60.6535,2022
ZAF,COVID,a,inc,2022-02-01,43.0629,28.9987,60.503,2022
ZAF,COVID,a,inc,2022-03-01,42.8114,28.8919,60.3292,2022
ZAF,COVID,a,inc,2022-04-01,42.5467,28.7763,60.1384,2022
ZAF,COVID,a,inc,2022-05-01,42.2727,28.6547,59.9352,2022
ZAF,COVID,a,inc,2022-06-01,42.0654,28.5292,59.7228,2022
ZAF,COVID,a,inc,2022-07-01,41.8687,28.4011,59.5034,2022
ZAF,COVID,a,inc,2022-08-01,41.67,28.2715,59.2788,2022
ZAF,COVID,a,inc,2022-09-01,41.4701,28.1413,59.0503,2022
ZAF,COVID,a,inc,2022-10-01,41.2694,28.011,58.8187,2022
ZAF,COVID,a,inc,2022-11-01,41.0684,27.8811,58.5849,2022
ZAF,COVID,a,inc,2022-12-01,40.8673,27.7519,58.3493,2022
ZAF,COVID,pos,inc,2022-01-01,22.8829,15.2017,31.6241,2022
ZAF,COVID,pos,inc,2022-02-01,22.7364,15.048,31.4011,2022
ZAF,COVID,pos,inc,2022-03-01,22.5319,14.873,31.1613,2022
ZAF,COVID,pos,inc,2022-04-01,22.322,14.6939,30.9115,2022
ZAF,COVID,pos,inc,2022-05-01,22.1095,14.5129,30.6562,2022
ZAF,COVID,pos,inc,2022-06-01,21.8961,14.3318,30.3983,2022
ZAF,COVID,pos,inc,2022-07-01,21.7018,14.1517,30.1399,2022
ZAF,COVID,pos,inc,2022-08-01,21.5347,13.9732,29.8822,2022
ZAF,COVID,pos,inc,2022-09-01,21.3681,13.7968,29.6261,2022
ZAF,COVID,pos,inc,2022-10-01,21.2025,13.623,29.3719,2022
ZAF,COVID,pos,inc,2022-11-01,21.0387,13.4517,29.1202,2022
ZAF,COVID,pos,inc,2022-12-01,20.8745,13.2832,28.871,2022
ZAF,Baseline,a,mort,2022-01-01,6.6362,4.1007,9.447,2022
ZAF,Baseline,a,mort,2022-02-01,6.5992,4.0772,9.3749,2022
ZAF,Baseline,a,mort,2022-03-01,6.5625,4.0541,9.3032,2022
ZAF,Baseline,a,mort,2022-04-01,6.5263,4.0314,9.2319,2022
ZAF,Baseline,a,mort,2022-05-01,6.4904,4.0092,9.161,2022
ZAF,Baseline,a,mort,2022-06-01,6.455,3.9874,9.0986,2022
ZAF,Baseline,a,mort,2022-07-01,6.4199,3.9661,9.0541,2022
ZAF,Baseline,a,mort,2022-08-01,6.384,3.9452,9.0099,2022
ZAF,Baseline,a,mort,2022-09-01,6.3476,3.9247,8.966,2022
ZAF,Baseline,a,mort,2022-10-01,6.317,3.9046,8.9224,2022
ZAF,Baseline,a,mort,2022-11-01,6.2835,3.8848,8.8791,2022
ZAF,Baseline,a,mort,2022-12-01,6.2503,3.8655,8.8362,2022
ZAF,Baseline,pos,mort,2022-01-01,3.7479,1.3428,7.3134,2022
ZAF,Baseline,pos,mort,2022-02-01,3.7039,1.3312,7.2569,2022
ZAF,Baseline,pos,mort,2022-03-01,3.6607,1.3199,7.201,2022
ZAF,Baseline,pos,mort,2022-04-01,3.6329,1.3089,7.1455,2022
ZAF,Baseline,pos,mort,2022-05-01,3.5935,1.2982,7.0905,2022
ZAF,Baseline,pos,mort,2022-06-01,3.5545,1.2878,7.0361,2022
ZAF,Baseline,pos,mort,2022-07-01,3.5158,1.2777,6.9821,2022
ZAF,Baseline,pos,mort,2022-08-01,3.4854,1.2679,6.9286,2022
ZAF,Baseline,pos,mort,2022-09-01,3.474,1.2584,6.8756,2022
ZAF,Baseline,pos,mort,2022-10-01,3.4629,1.2491,6.8231,2022
ZAF,Baseline,pos,mort,2022-11-01,3.4521,1.2401,6.771,2022
ZAF,Baseline,pos,mort,2022-12-01,3.4415,1.2313,6.7195,2022
ZAF,COVID,a,mort,2022-01-01,7.0616,4.5251,9.8056,2022
ZAF,COVID,a,mort,2022-02-01,6.9918,4.4846,9.7051,2022
ZAF,COVID,a,mort,2022-03-01,6.9254,4.4465,9.6079,2022
ZAF,COVID,a,mort,2022-04-01,6.8621,4.4105,9.5135,2022
ZAF,COVID,a,mort,2022-05-01,6.8014,4.376,9.4218,2022
ZAF,COVID,a,mort,2022-06-01,6.7432,4.3429,9.3325,2022
ZAF,COVID,a,mort,2022-07-01,6.6889,4.311,9.2454,2022
ZAF,COVID,a,mort,2022-08-01,6.6445,4.28,9.1601,2022
ZAF,COVID,a,mort,2022-09-01,6.6012,4.2501,9.1054,2022
ZAF,COVID,a,mort,2022-10-01,6.5588,4.221,9.0525,2022
ZAF,COVID,a,mort,2022-11-01,6.5173,4.1927,9.0007,2022
ZAF,COVID,a,mort,2022-12-01,6.4766,4.1651,8.95,2022
ZAF,COVID,pos,mort,2022-01-01,4.0503,1.6476,7.5491,2022
ZAF,COVID,pos,mort,2022-02-01,3.9977,1.624,7.4789,2022
ZAF,COVID,pos,mort,2022-03-01,3.9477,1.6021,7.4108,2022
ZAF,COVID,pos,mort,2022-04-01,3.9067,1.5815,7.3444,2022
ZAF,COVID,pos,mort,2022-05-01,3.8889,1.562,7.2795,2022
ZAF,COVID,pos,mort,2022-06-01,3.8721,1.5434,7.2159,2022
ZAF,COVID,pos,mort,2022-07-01,3.8562,1.5256,7.1535,2022
ZAF,COVID,pos,mort,2022-08-01,3.8409,1.5085,7.092,2022
ZAF,COVID,pos,mort,2022-09-01,3.7955,1.4919,7.0316,2022
ZAF,COVID,pos,mort,2022-10-01,3.7436,1.4759,6.9721,2022
ZAF,COVID,pos,mort,2022-11-01,3.6933,1.4605,6.9134,2022
ZAF,COVID,pos,mort,2022-12-01,3.6443,1.4456,6.8556,2022
ZAF,Baseline,a,inc,2023-01-01,39.9196,27.3829,57.313,2023
ZAF,Baseline,a,inc,2023-02-01,39.7201,27.2601,57.0753,2023
ZAF,Baseline,a,inc,2023-03-01,39.5219,27.0947,56.8379,2023
ZAF,Baseline,a,inc,2023-04-01,39.3248,26.8828,56.6006,2023
ZAF,Baseline,a,inc,2023-05-01,39.129,26.6733,56.3637,2023
ZAF,Baseline,a,inc,2023-06-01,38.9344,26.466,56.127,2023
ZAF,Baseline,a,inc,2023-07-01,38.7411,26.2609,55.8907,2023
ZAF,Baseline,a,inc,2023-08-01,38.549,26.0582,55.6548,2023
ZAF,Baseline,a,inc,2023-09-01,38.3581,25.8576,55.4193,2023
ZAF,Baseline,a,inc,2023-10-01,38.2254,25.6593,55.1843,2023
ZAF,Baseline,a,inc,2023-11-01,38.1076,25.4632,54.9497,2023
ZAF,Baseline,a,inc,2023-12-01,37.975,25.2692,54.7156,2023
ZAF,Baseline,pos,inc,2023-01-01,20.4576,12.815,28.297,2023
ZAF,Baseline,pos,inc,2023-02-01,20.3047,12.6638,28.1096,2023
ZAF,Baseline,pos,inc,2023-03-01,20.1506,12.5147,27.9232,2023
ZAF,Baseline,pos,inc,2023-04-01,19.9977,12.3677,27.738,2023
ZAF,Baseline,pos,inc,2023-05-01,19.8458,12.2228,27.5539,2023
ZAF,Baseline,pos,inc,2023-06-01,19.6949,12.08,27.3709,2023
ZAF,Baseline,pos,inc,2023-07-01,19.5452,11.9392,27.189,2023
ZAF,Baseline,pos,inc,2023-08-01,19.3965,11.8004,27.0083,2023
ZAF,Baseline,pos,inc,2023-09-01,19.2488,11.6637,26.8287,2023
ZAF,Baseline,pos,inc,2023-10-01,19.1023,11.5289,26.6503,2023
ZAF,Baseline,pos,inc,2023-11-01,18.9568,11.396,26.473,2023
ZAF,Baseline,pos,inc,2023-12-01,18.8124,11.2651,26.2968,2023
ZAF,COVID,a,inc,2023-01-01,40.629,27.6236,58.1124,2023
ZAF,COVID,a,inc,2023-02-01,40.3845,27.4964,57.8745,2023
ZAF,COVID,a,inc,2023-03-01,40.1407,27.3337,57.6359,2023
ZAF,COVID,a,inc,2023-04-01,39.8977,27.1194,57.3969,2023
ZAF,COVID,a,inc,2023-05-01,39.7347,26.9071,57.1575,2023
ZAF,COVID,a,inc,2023-06-01,39.5912,26.6968,56.918,2023
ZAF,COVID,a,inc,2023-07-01,39.448,26.4886,56.6784,2023
ZAF,COVID,a,inc,2023-08-01,39.274,26.2825,56.4388,2023
ZAF,COVID,a,inc,2023-09-01,39.0784,26.0785,56.1995,2023
ZAF,COVID,a,inc,2023-10-01,38.8837,25.8766,55.9603,2023
ZAF,COVID,a,inc,2023-11-01,38.6901,25.677,55.7214,2023
ZAF,COVID,a,inc,2023-12-01,38.4975,25.4795,55.4828,2023
ZAF,COVID,pos,inc,2023-01-01,20.7124,13.1175,28.6395,2023
ZAF,COVID,pos,inc,2023-02-01,20.5517,12.9546,28.4409,2023
ZAF,COVID,pos,inc,2023-03-01,20.3923,12.7944,28.2441,2023
ZAF,COVID,pos,inc,2023-04-01,20.2342,12.637,28.0493,2023
ZAF,COVID,pos,inc,2023-05-01,20.0775,12.4822,27.8565,2023
ZAF,COVID,pos,inc,2023-06-01,19.9221,12.33,27.6654,2023
ZAF,COVID,pos,inc,2023-07-01,19.768,12.1804,27.4762,2023
ZAF,COVID,pos,inc,2023-08-01,19.6153,12.0333,27.2887,2023
ZAF,COVID,pos,inc,2023-09-01,19.4638,11.8886,27.1028,2023
ZAF,COVID,pos,inc,2023-10-01,19.3137,11.7462,26.9186,2023
ZAF,COVID,pos,inc,2023-11-01,19.1647,11.6063,26.7361,2023
ZAF,COVID,pos,inc,2023-12-01,19.0171,11.4685,26.555,2023
ZAF,Baseline,a,mort,2023-01-01,6.2207,3.8465,8.7935,2023
ZAF,Baseline,a,mort,2023-02-01,6.1937,3.8278,8.7511,2023
ZAF,Baseline,a,mort,2023-03-01,6.167,3.8095,8.709,2023
ZAF,Baseline,a,mort,2023-04-01,6.1406,3.7916,8.6672,2023
ZAF,Baseline,a,mort,2023-05-01,6.1123,3.7739,8.6257,2023
ZAF,Baseline,a,mort,2023-06-01,6.0748,3.7566,8.5845,2023
ZAF,Baseline,a,mort,2023-07-01,6.0377,3.7396,8.5437,2023
ZAF,Baseline,a,mort,2023-08-01,6.0008,3.7229,8.5031,2023
ZAF,Baseline,a,mort,2023-09-01,5.9676,3.7064,8.4628,2023
ZAF,Baseline,a,mort,2023-10-01,5.9379,3.6903,8.4228,2023
ZAF,Baseline,a,mort,2023-11-01,5.9085,3.6799,8.3781,2023
ZAF,Baseline,a,mort,2023-12-01,5.8794,3.6784,8.3294,2023
ZAF,Baseline,pos,mort,2023-01-01,3.4138,1.2227,6.6684,2023
ZAF,Baseline,pos,mort,2023-02-01,3.385,1.2144,6.6179,2023
ZAF,Baseline,pos,mort,2023-03-01,3.3566,1.2063,6.5677,2023
ZAF,Baseline,pos,mort,2023-04-01,3.3422,1.1984,6.5181,2023
ZAF,Baseline,pos,mort,2023-05-01,3.3378,1.1907,6.469,2023
ZAF,Baseline,pos,mort,2023-06-01,3.3334,1.1832,6.4203,2023
ZAF,Baseline,pos,mort,2023-07-01,3.3032,1.1759,6.3679,2023
ZAF,Baseline,pos,mort,2023-08-01,3.2673,1.1688,6.3151,2023
ZAF,Baseline,pos,mort,2023-09-01,3.2317,1.1618,6.2629,2023
ZAF,Baseline,pos,mort,2023-10-01,3.1965,1.1551,6.2111,2023
ZAF,Baseline,pos,mort,2023-11-01,3.1617,1.1485,6.16,2023
ZAF,Baseline,pos,mort,2023-12-01,3.1273,1.142,6.1093,2023
ZAF,COVID,a,mort,2023-01-01,6.4367,4.1383,8.9003,2023
ZAF,COVID,a,mort,2023-02-01,6.3975,4.1122,8.8516,2023
ZAF,COVID,a,mort,2023-03-01,6.359,4.0867,8.8037,2023
ZAF,COVID,a,mort,2023-04-01,6.3231,4.0619,8.7566,2023
ZAF,COVID,a,mort,2023-05-01,6.292,4.0376,8.7102,2023
ZAF,COVID,a,mort,2023-06-01,6.2615,4.0139,8.6645,2023
ZAF,COVID,a,mort,2023-07-01,6.2241,3.9908,8.6196,2023
ZAF,COVID,a,mort,2023-08-01,6.1839,3.9682,8.5752,2023
ZAF,COVID,a,mort,2023-09-01,6.1443,3.9537,8.5315,2023
ZAF,COVID,a,mort,2023-10-01,6.1122,3.9456,8.4813,2023
ZAF,COVID,a,mort,2023-11-01,6.0823,3.938,8.4295,2023
ZAF,COVID,a,mort,2023-12-01,6.0417,3.9307,8.3784,2023
ZAF,COVID,pos,mort,2023-01-01,3.5967,1.4311,6.7964,2023
ZAF,COVID,pos,mort,2023-02-01,3.5504,1.4171,6.7357,2023
ZAF,COVID,pos,mort,2023-03-01,3.5243,1.4035,6.6757,2023
ZAF,COVID,pos,mort,2023-04-01,3.5149,1.3904,6.6166,2023
ZAF,COVID,pos,mort,2023-05-01,3.5058,1.3776,6.5582,2023
ZAF,COVID,pos,mort,2023-06-01,3.4784,1.3652,6.5006,2023
ZAF,COVID,pos,mort,2023-07-01,3.437,1.3532,6.4437,2023
ZAF,COVID,pos,mort,2023-08-01,3.3962,1.3415,6.3876,2023
ZAF,COVID,pos,mort,2023-09-01,3.3561,1.3302,6.3322,2023
ZAF,COVID,pos,mort,2023-10-01,3.3166,1.3191,6.2775,2023
ZAF,COVID,pos,mort,2023-11-01,3.2777,1.3084,6.2235,2023
ZAF,COVID,pos,mort,2023-12-01,3.2394,1.298,6.1702,2023
ZAF,Baseline,a,inc,2024-01-01,37.717,25.0774,54.482,2024
ZAF,Baseline,a,inc,2024-02-01,37.6096,24.8878,54.2491,2024
ZAF,Baseline,a,inc,2024-03-01,37.5033,24.7003,54.0166,2024
ZAF,Baseline,a,inc,2024-04-01,37.3979,24.5149,53.7848,2024
ZAF,Baseline,a,inc,2024-05-01,37.2934,24.3315,53.5537,2024
ZAF,Baseline,a,inc,2024-06-01,37.1899,24.1503,53.3231,2024
ZAF,Baseline,a,inc,2024-07-01,37.0874,23.9711,53.0933,2024
ZAF,Baseline,a,inc,2024-08-01,36.965,23.7939,52.8641,2024
ZAF,Baseline,a,inc,2024-09-01,36.7713,23.6187,52.6356,2024
ZAF,Baseline,a,inc,2024-10-01,36.5791,23.4455,52.4079,2024
ZAF,Baseline,a,inc,2024-11-01,36.3884,23.2743,52.181,2024
ZAF,Baseline,a,inc,2024-12-01,36.199,23.105,51.9547,2024
ZAF,Baseline,pos,inc,2024-01-01,18.6691,11.136,26.1218,2024
ZAF,Baseline,pos,inc,2024-02-01,18.5268,11.0088,25.948,2024
ZAF,Baseline,pos,inc,2024-03-01,18.3856,10.8835,25.7753,2024
ZAF,Baseline,pos,inc,2024-04-01,18.2455,10.76,25.6038,2024
ZAF,Baseline,pos,inc,2024-05-01,18.1065,10.6382,25.4334,2024
ZAF,Baseline,pos,inc,2024-06-01,17.9685,10.5183,25.2641,2024
ZAF,Baseline,pos,inc,2024-07-01,17.8316,10.4001,25.096,2024
ZAF,Baseline,pos,inc,2024-08-01,17.6957,10.2836,24.9291,2024
ZAF,Baseline,pos,inc,2024-09-01,17.5609,10.1688,24.7633,2024
ZAF,Baseline,pos,inc,2024-10-01,17.4271,10.0557,24.5986,2024
ZAF,Baseline,pos,inc,2024-11-01,17.2944,9.9442,24.4351,2024
ZAF,Baseline,pos,inc,2024-12-01,17.1628,9.8343,24.2727,2024
ZAF,COVID,a,inc,2024-01-01,38.3061,25.2841,55.2447,2024
ZAF,COVID,a,inc,2024-02-01,38.1158,25.091,55.0069,2024
ZAF,COVID,a,inc,2024-03-01,37.9536,24.8999,54.7697,2024
ZAF,COVID,a,inc,2024-04-01,37.8443,24.7111,54.533,2024
ZAF,COVID,a,inc,2024-05-01,37.7359,24.5243,54.2968,2024
ZAF,COVID,a,inc,2024-06-01,37.6285,24.3397,54.0613,2024
ZAF,COVID,a,inc,2024-07-01,37.5221,24.1572,53.8263,2024
ZAF,COVID,a,inc,2024-08-01,37.4166,23.9768,53.5921,2024
ZAF,COVID,a,inc,2024-09-01,37.2951,23.7985,53.3584,2024
ZAF,COVID,a,inc,2024-10-01,37.0971,23.6222,53.1256,2024
ZAF,COVID,a,inc,2024-11-01,36.9006,23.4479,52.8934,2024
ZAF,COVID,a,inc,2024-12-01,36.7056,23.2757,52.662,2024
ZAF,COVID,pos,inc,2024-01-01,18.8706,11.333,26.3755,2024
ZAF,COVID,pos,inc,2024-02-01,18.7254,11.1997,26.1974,2024
ZAF,COVID,pos,inc,2024-03-01,18.5814,11.0685,26.0207,2024
ZAF,COVID,pos,inc,2024-04-01,18.4385,10.9393,25.8455,2024
ZAF,COVID,pos,inc,2024-05-01,18.2968,10.8122,25.6716,2024
ZAF,COVID,pos,inc,2024-06-01,18.1563,10.6871,25.4991,2024
ZAF,COVID,pos,inc,2024-07-01,18.0169,10.564,25.3279,2024
ZAF,COVID,pos,inc,2024-08-01,17.8787,10.4427,25.158,2024
ZAF,COVID,pos,inc,2024-09-01,17.7416,10.3233,24.9893,2024
ZAF,COVID,pos,inc,2024-10-01,17.6056,10.2058,24.822,2024
ZAF,COVID,pos,inc,2024-11-01,17.4707,10.0901,24.6559,2024
ZAF,COVID,pos,inc,2024-12-01,17.3369,9.9762,24.491,2024
ZAF,Baseline,a,mort,2024-01-01,5.8507,3.677,8.2812,2024
ZAF,Baseline,a,mort,2024-02-01,5.829,3.6757,8.2333,2024
ZAF,Baseline,a,mort,2024-03-01,5.8218,3.6746,8.1858,2024
ZAF,Baseline,a,mort,2024-04-01,5.799,3.6736,8.1387,2024
ZAF,Baseline,a,mort,2024-05-01,5.7883,3.6728,8.092,2024
ZAF,Baseline,a,mort,2024-06-01,5.7774,3.6721,8.0457,2024
ZAF,Baseline,a,mort,2024-07-01,5.7367,3.6715,7.9999,2024
ZAF,Baseline,a,mort,2024-08-01,5.6963,3.671,7.9544,2024
ZAF,Baseline,a,mort,2024-09-01,5.6561,3.6706,7.9093,2024
ZAF,Baseline,a,mort,2024-10-01,5.6161,3.6703,7.8646,2024
ZAF,Baseline,a,mort,2024-11-01,5.5805,3.6701,7.8204,2024
ZAF,Baseline,a,mort,2024-12-01,5.5596,3.67,7.7765,2024
ZAF,Baseline,pos,mort,2024-01-01,3.0974,1.1357,6.0592,2024
ZAF,Baseline,pos,mort,2024-02-01,3.0816,1.1296,6.0096,2024
ZAF,Baseline,pos,mort,2024-03-01,3.066,1.1235,5.9606,2024
ZAF,Baseline,pos,mort,2024-04-01,3.0505,1.1177,5.912,2024
ZAF,Baseline,pos,mort,2024-05-01,3.0322,1.1119,5.864,2024
ZAF,Baseline,pos,mort,2024-06-01,3.0045,1.1063,5.8164,2024
ZAF,Baseline,pos,mort,2024-07-01,2.977,1.1008,5.7694,2024
ZAF,Baseline,pos,mort,2024-08-01,2.9583,1.0954,5.7229,2024
ZAF,Baseline,pos,mort,2024-09-01,2.9501,1.0902,5.6769,2024
ZAF,Baseline,pos,mort,2024-10-01,2.9419,1.085,5.6313,2024
ZAF,Baseline,pos,mort,2024-11-01,2.9336,1.0799,5.5863,2024
ZAF,Baseline,pos,mort,2024-12-01,2.9254,1.075,5.5418,2024
ZAF,COVID,a,mort,2024-01-01,6.0149,3.9238,8.3278,2024
ZAF,COVID,a,mort,2024-02-01,6.0035,3.9172,8.2779,2024
ZAF,COVID,a,mort,2024-03-01,5.9922,3.911,8.2285,2024
ZAF,COVID,a,mort,2024-04-01,5.9811,3.905,8.1796,2024
ZAF,COVID,a,mort,2024-05-01,5.9573,3.8994,8.1314,2024
ZAF,COVID,a,mort,2024-06-01,5.932,3.894,8.0836,2024
ZAF,COVID,a,mort,2024-07-01,5.8948,3.8888,8.0364,2024
ZAF,COVID,a,mort,2024-08-01,5.8516,3.8839,7.9897,2024
ZAF,COVID,a,mort,2024-09-01,5.8088,3.8793,7.9435,2024
ZAF,COVID,a,mort,2024-10-01,5.7664,3.8748,7.8977,2024
ZAF,COVID,a,mort,2024-11-01,5.7243,3.8706,7.8525,2024
ZAF,COVID,a,mort,2024-12-01,5.6825,3.8665,7.8166,2024
ZAF,COVID,pos,mort,2024-01-01,3.2018,1.2878,6.1176,2024
ZAF,COVID,pos,mort,2024-02-01,3.1646,1.2779,6.0656,2024
ZAF,COVID,pos,mort,2024-03-01,3.128,1.2683,6.0143,2024
ZAF,COVID,pos,mort,2024-04-01,3.0971,1.2589,5.9636,2024
ZAF,COVID,pos,mort,2024-05-01,3.08,1.2498,5.9135,2024
ZAF,COVID,pos,mort,2024-06-01,3.063,1.2409,5.8641,2024
ZAF,COVID,pos,mort,2024-07-01,3.0494,1.2322,5.8153,2024
ZAF,COVID,pos,mort,2024-08-01,3.039,1.2237,5.7671,2024
ZAF,COVID,pos,mort,2024-09-01,3.0135,1.2154,5.7194,2024
ZAF,COVID,pos,mort,2024-10-01,2.9974,1.2073,5.6724,2024
ZAF,COVID,pos,mort,2024-11-01,2.9815,1.1994,5.6259,2024
ZAF,COVID,pos,mort,2024-12-01,2.9657,1.1917,5.58,2024
ZWE,Baseline,a,inc,2019-01-01,16.514,12.3409,21.451,2019
ZWE,Baseline,a,inc,2019-02-01,16.4422,12.241,21.3976,2019
ZWE,Baseline,a,inc,2019-03-01,16.3837,12.1465,21.3452,2019
ZWE,Baseline,a,inc,2019-04-01,16.3346,12.0879,21.294,2019
ZWE,Baseline,a,inc,2019-05-01,16.2788,12.031,21.244,2019
ZWE,Baseline,a,inc,2019-06-01,16.1599,11.9777,21.1951,2019
ZWE,Baseline,a,inc,2019-07-01,16.0471,11.927,21.1473,2019
ZWE,Baseline,a,inc,2019-08-01,15.9657,11.8522,21.1006,2019
ZWE,Baseline,a,inc,2019-09-01,15.9072,11.767,21.051,2019
ZWE,Baseline,a,inc,2019-10-01,15.8788,11.6837,20.972,2019
ZWE,Baseline,a,inc,2019-11-01,15.8371,11.6024,20.8947,2019
ZWE,Baseline,a,inc,2019-12-01,15.7972,11.5342,20.8297,2019
